Date,rsi,macd,adx,ema1,ema2,obv
2019-04-04,55.4491037332428,0.05356826522476735,13.095804133334969,37.252587400589746,37.105001540495046,999946175.0
2019-04-05,58.10887564353663,0.07616825119438923,13.501073919392097,37.32625781639299,37.157646602115285,1014708059.0
2019-04-08,59.66486767802151,0.09994231466257192,13.877395863587997,37.41042359064215,37.21779164712939,1029328934.0
2019-04-09,55.24515320271778,0.11878554534691968,13.434028424145001,37.4315065378439,37.24718099504581,1011468339.0
2019-04-10,53.67513463635486,0.13174238829059218,13.022330087519364,37.43123690361729,37.26459457166978,998942163.0
2019-04-11,47.58495504992107,0.13360152946536524,12.908751192148697,37.35775368999229,37.2419740628136,979763012.0
2019-04-12,41.42306350435076,0.12027658824724115,13.477504825768744,37.208441803858825,37.1747897059988,959520308.0
2019-04-15,46.486954064118194,0.10316963844957418,14.174475768440919,37.14679881478865,37.14570548294871,976942273.0
2019-04-16,36.13036111804199,0.0680024652977343,15.686168740489066,36.91002180180485,37.021783555370526,950851508.0
2019-04-17,29.779466697667324,0.008669478432655219,18.36662231382069,36.55065796361082,36.822901377881685,910616663.0
2019-04-18,27.29534678897196,-0.069707360863904,21.413834670423462,36.176999740084916,36.6012476975328,862628282.0
2019-04-22,25.46523350784445,-0.1613432071486789,24.24338900155461,35.807572763379106,36.367333761406144,833198568.0
2019-04-23,30.94967551519264,-0.2499688750442628,26.557989980504026,35.57539160109562,36.19240448611222,858502754.0
2019-04-24,30.673466137656646,-0.3321909640830789,28.707262318099907,35.377461869090595,36.02996387553658,838392720.0
2019-04-25,33.73064590997758,-0.4019779398800679,30.255274373791234,35.25374332828817,35.9030158773595,855593958.0
2019-04-26,38.13746427151877,-0.45436510113435447,31.29514891013653,35.20985501843416,35.81819128181013,874619721.0
2019-04-29,35.45717124333751,-0.4973752835277332,32.186322354571324,35.11342511987822,35.70974359557835,852580841.0
2019-04-30,46.355437816568234,-0.5168648384596868,30.646354019222088,35.19697979075779,35.696718092162875,885180882.0
2019-05-01,47.843171182950286,-0.5171763216454744,29.21638342211208,35.29082534809673,35.698281164920886,904823559.0
2019-05-02,50.0795917075218,-0.5009181571905136,27.710351041689115,35.40583204403028,35.71971745166473,924245934.0
2019-05-03,53.480787869114025,-0.46867434530550167,25.94833194055536,35.56044971301493,35.77081381088198,941953832.0
2019-05-06,55.70454402307643,-0.42339947317984195,24.731367893894152,35.72836437634965,35.838734434736644,966596918.0
2019-05-07,47.92364402661701,-0.3828252856623949,23.021134073296377,35.73515054629049,35.83177766104975,940407391.0
2019-05-08,49.04534008651933,-0.34477476293324494,21.421088639658763,35.75981485075202,35.83549447626681,962999513.0
2019-05-09,49.533109535720676,-0.30881610802484705,20.14358147522756,35.7879580627209,35.843028575344334,981720982.0
2019-05-10,50.35915635864947,-0.2742218071914927,19.09605620265138,35.82383851550452,35.85657828750495,998221475.0
2019-05-13,48.74798855466719,-0.2437860390328251,18.123354163830644,35.829093646264994,35.856212901522305,971645624.0
2019-05-14,49.786049033177115,-0.21572767503851514,16.869754298161784,35.847854260706505,35.86345710382431,997046677.0
2019-05-15,55.116201150958055,-0.18322993219346134,16.454976835238178,35.941935758568846,35.91125190336003,1028850095.0
2019-05-16,59.72069465790909,-0.14232697147147663,17.069091044551037,36.09764343377549,35.99573533848816,1053051274.0
2019-05-17,57.516146631353884,-0.10037247684902748,17.639339953198693,36.197725472134344,36.05786479622731,1025358884.0
2019-05-20,58.67576878764198,-0.05803753708495909,18.168856796942944,36.298892058914305,36.124176882246054,1048367173.0
2019-05-21,59.470028126695716,-0.01642318400668953,18.808757181817196,36.39451890927063,36.19090667782968,1075677473.0
2019-05-22,62.569105555854556,0.027107241425337478,19.95756142290298,36.524175813343966,36.27821384010056,1099657159.0
2019-05-23,61.46198365358725,0.06850795152440838,21.02430821819692,36.61901131996874,36.35131453149863,1075467164.0
2019-05-24,61.77416031237429,0.10667033990340002,22.439185103903164,36.701424327874236,36.41997818216057,1090062391.0
2019-05-28,60.888876616506174,0.1398543860485213,23.9653710576142,36.760819284745786,36.477894221066016,1043154488.0
2019-05-29,57.68395208943079,0.16532190652803003,23.752426024562073,36.78049323454752,36.515144867503096,1017636620.0
2019-05-30,59.95394384875855,0.18677888487303562,23.72343288568133,36.82551202656938,36.563997412566394,1034091684.0
2019-05-31,53.43682552852571,0.19881387305107126,23.37354892035233,36.801288188562296,36.57621488922963,1012612286.0
2019-06-03,58.54510601841053,0.2094990387303855,23.39624027895462,36.84573962696556,36.62093452832969,1034095297.0
2019-06-04,62.02243409311874,0.22267132737768258,24.217845723085524,36.931918965885245,36.687486096205326,1051603414.0
2019-06-05,64.60125244861244,0.23972930126092978,25.09603944520927,37.04259867298429,36.76874050179815,1071924963.0
2019-06-06,66.83264980229112,0.2610249930310503,26.21874065394128,37.17011058875508,36.86161418826724,1095164220.0
2019-06-07,68.76844231051173,0.28622637810012186,27.45352563692806,37.30818076450957,36.96331727085177,1114161853.0
2019-06-10,70.11035846978127,0.314017208527435,28.03667997798234,37.44524887528028,37.067958994937165,1128654916.0
2019-06-11,62.40955186196976,0.3356187737454305,28.229072117087274,37.49312456913816,37.1289691088954,1110805556.0
2019-06-12,66.47435669397042,0.35722441725703497,28.143599988350598,37.59817330716844,37.2186761107439,1126267639.0
2019-06-13,57.07242036178075,0.368708219088599,27.781572532859702,37.59092940841826,37.25102427772472,1112545226.0
2019-06-14,59.81617028437712,0.37607131027859386,27.445404181332435,37.62677869461582,37.30217439246568,1125067113.0
2019-06-17,61.053454980729214,0.38130041069626824,26.71910230910055,37.675391211445636,37.35855278720036,1138439788.0
2019-06-18,62.996224972489436,0.38672765965705386,26.89375205606607,37.74569378640979,37.42555303353827,1160103197.0
2019-06-19,67.00737460769064,0.397175877472609,27.481228821471234,37.8723053379111,37.52236296555053,1180741944.0
2019-06-20,67.87938744480101,0.4107281166369233,28.754773447538096,37.99196434287807,37.61836933694852,1203038268.0
