Date,rsi,macd,adx,ema1,ema2,obv
2015-07-02,53.43179563750342,-0.10830851696519714,17.97354249791269,66.73023276729111,66.74654923368122,242788345.0
2015-07-06,54.26447255485745,-0.09077759448642427,16.807485546194993,66.83255902218046,66.79859475134802,249389563.0
2015-07-07,63.93048315359417,-0.046433673517002616,17.056251651622684,67.17152859924038,66.97938493655393,260978962.0
2015-07-08,58.145516255576304,0.002706693609788105,17.287248749519826,67.3372918291828,67.08451269154153,254254277.0
2015-07-09,55.69214863984367,0.04784527171445913,17.03436551608044,67.42247804357196,67.15320824552073,243834466.0
2015-07-10,57.39348864564994,0.09188976311020666,16.79954537074387,67.53650037497255,67.23857897130686,250726879.0
2015-07-13,62.523593935492464,0.14560558600405532,17.22168511025475,67.77652081767584,67.39267743211961,258059806.0
2015-07-14,63.17029759065439,0.20397901965783344,17.970532320282484,67.99277079213451,67.54250774117475,264179310.0
2015-07-15,63.74046659840751,0.26322211894128916,18.459027318941388,68.18651533824315,67.6868751749421,270852972.0
2015-07-16,64.5464904384315,0.32131653209135574,19.119804455553105,68.3679600789106,67.8295024356061,277476390.0
2015-07-17,63.934275253576665,0.37410850775644094,18.977811896628374,68.50724427646163,67.95374250511422,271649124.0
2015-07-20,63.39465585985165,0.419286312798512,18.84596166334112,68.61356191590144,68.06214715161578,266636314.0
2015-07-21,57.53724641599896,0.44885711722598665,17.820200221997414,68.6149568996104,68.11539354920482,259124728.0
2015-07-22,56.16894027568644,0.46423380076365045,16.815169751224616,68.59514345115583,68.1525925381482,253018600.0
2015-07-23,54.8265979771194,0.46709188700321486,16.053212357694242,68.55889988170047,68.17575551729135,247637744.0
2015-07-24,50.71046123794193,0.4553451687959502,15.345680492273178,68.46606642036541,68.16361840558338,241977673.0
2015-07-27,47.70042614350126,0.4296954015639921,15.65315040066603,68.34080083806067,68.126807673403,233364115.0
2015-07-28,50.2826281510083,0.3992123998212766,15.067125447725472,68.2783759485237,68.11448922313674,241933374.0
2015-07-29,53.95503002839368,0.3716616340738708,14.078810147579734,68.28739873742562,68.13482370545556,250854899.0
2015-07-30,32.52621473973715,0.30287025377244314,15.718000486015441,67.79704879815306,67.89250469269089,228787415.0
2015-07-31,29.803140368070608,0.20181581852265226,17.508829526619216,67.2895266959067,67.61756874441538,216910179.0
2015-08-03,28.67893452625745,0.08132042515357091,19.504314804452132,66.82805234065941,67.34460198228501,207402806.0
2015-08-04,26.894476205937824,-0.051854679681480276,21.484937327713602,66.37497504882785,67.05808057783747,194033735.0
2015-08-05,26.38924861496238,-0.1877707977932863,23.046190988053546,65.98270191361705,66.78754650424995,183164025.0
2015-08-06,26.27534165960757,-0.3182576709646229,24.76471564862725,65.65712826674,66.54035606153978,173810923.0
