Date,rsi,macd,adx,ema1,ema2,obv
2013-08-27,32.82746638142506,-0.6589220937281711,23.45466328281409,57.857032520250456,58.61560922614217,23385000.0
2013-08-28,28.73266906951026,-0.716982436353968,24.527773374681285,57.5695346063067,58.39276968018195,17288700.0
2013-08-29,35.661725471350074,-0.7631590375624655,24.78168627402905,57.44902543777508,58.25124248962965,21799400.0
2013-08-30,33.978500288176335,-0.8024896344210621,25.017462537709115,57.296152602571375,58.094764618632034,17413400.0
2013-09-03,33.82220933526714,-0.8340714356731918,24.750219006499577,57.16614078971499,57.95060490560625,12687900.0
2013-09-04,37.31544119109312,-0.8523690725393139,24.502064298947865,57.11527542252365,57.84925027365924,16395900.0
2013-09-05,39.2344833717045,-0.8567325488026991,23.708458893076816,57.10449604515512,57.77370156635805,20706600.0
2013-09-06,39.94724460422809,-0.8492067993971721,23.096915026501502,57.1067781414282,57.71116309095795,24281100.0
2013-09-09,42.52850331766883,-0.8292244448396111,22.529052864681567,57.14811761989666,57.67525663210527,28246300.0
2013-09-10,40.8730080877441,-0.8036227779072467,21.459997209943275,57.147402559361,57.624678361138145,23783800.0
2013-09-11,56.16467001376688,-0.7487896724468099,21.176979064276964,57.43422525821254,57.729463984176846,29375600.0
2013-09-12,54.345718868499624,-0.6798333751010235,21.04405580477365,57.634360105263035,57.80617854920669,25137800.0
2013-09-13,61.5329918970197,-0.5878543209879389,21.807879192011704,57.983133245759745,57.97250558051986,29593500.0
2013-09-16,61.83494534092306,-0.4841692269022306,23.236227281367483,58.27712765553225,58.127514810899726,33856400.0
2013-09-17,63.46732588026786,-0.3734739731552016,24.542480018947995,58.5633083932942,58.291667849216225,38010500.0
2013-09-18,69.94110151920276,-0.24461104290519567,26.633111950195307,59.01085343904345,58.55196673452088,43840300.0
2013-09-19,71.77787850894262,-0.10417251868419647,28.940057923229777,59.4498037276253,58.82559657182781,48602100.0
2013-09-20,71.22181154277216,0.0356390971676388,31.082222041047494,59.80031030528071,59.06864355591374,27808600.0
2013-09-23,65.59304292413961,0.1598541436468109,31.70114915574856,59.99827571949291,59.24202227282174,13983100.0
2013-09-24,56.27920718957669,0.252264121631289,31.172635660998303,59.987556071071786,59.308431356665075,8252100.0
2013-09-25,53.33508472944663,0.3138498744958317,30.014821532035274,59.916446714050444,59.33586214245454,4262100.0
2013-09-26,57.10493827259706,0.36070532618869333,29.02164863699906,59.955514758546954,59.41162012496184,7859700.0
2013-09-27,54.900475914660184,0.3911112205304961,28.04951511558255,59.94259563260408,59.45665245266654,4540300.0
2013-09-30,50.578256791911635,0.40062563631818654,26.702110026824652,59.839764109983726,59.44906862462136,251800.0
