Date,MSFT,dayofweek,weekly_ret
2016-05-27,48.48165609506084,4,-0.0019423648557621576
2016-06-03,47.99053840143732,4,0.03358356380877159
2016-06-10,47.703280882525455,4,-0.010129969418960383
2016-06-17,46.45232071952215,4,-0.0059857115273218575
2016-06-24,46.1743295721881,4,-0.026223776223776585
2016-07-01,47.40675699203578,4,-0.005984440454817164
2016-07-08,48.463123351905224,4,0.026690748545053156
2016-07-15,49.760415372797524,4,0.022283033620015713
2016-07-22,52.41986401562676,4,0.026768642447418722
2016-07-29,52.52179410298257,4,0.05344506517690917
2016-08-05,53.707889664941256,4,0.0019444935478165615
2016-08-12,53.68935692178564,4,0.022582921665490696
2016-08-19,53.72746777870661,4,-0.00034506556245705866
2016-08-26,54.10977013534093,4,0.0007098400708447361
2016-09-02,53.774090017320546,4,0.007115584866365765
2016-09-09,52.412720649793435,4,-0.006203687747716735
2016-09-16,53.38246321296344,4,-0.025316455696202667
2016-09-23,53.55030327197362,4,0.018502045899306374
2016-09-30,53.708818883261024,4,0.003144104803493253
2016-10-07,53.89530783771679,4,0.002960125370015776
2016-10-14,53.54097882425084,4,0.003472222222222321
2016-10-21,55.629655114155426,4,-0.006574394463667699
2016-10-28,55.82546851633398,4,0.03901079763148707
2016-11-04,54.74383258049053,4,0.003519946362722015
2016-11-11,55.032890459896976,4,-0.019375313178553455
2016-11-18,56.645837766884135,4,0.0052801907681825355
2016-11-25,56.814789727083614,4,0.02930878777233281
2016-12-02,55.61335356566504,4,0.002982601491300585
2016-12-09,58.16640540867953,4,-0.02114653890632734
2016-12-16,58.47615066904526,4,0.04590717299578051
2016-12-23,59.35845535008704,4,0.00532515733419392
2016-12-30,58.32597114886794,4,0.01508828250401284
2017-01-06,58.983006549643726,4,-0.017394054395951986
2017-01-13,58.851599469488576,4,0.01126488574187312
2017-01-20,58.8891443495329,4,-0.002227880330999188
2017-01-27,61.74255523290204,4,0.0006379585326952153
2017-02-03,59.77144903057467,4,0.04845393688237176
2017-02-10,60.071808070929315,4,-0.031924597141988476
2017-02-17,61.020099753857906,4,0.005025125628140614
2017-02-24,61.020099753857906,4,0.015785968716122367
2017-03-03,60.67071199605958,4,0.0
2017-03-10,61.31283003741865,4,-0.005725781491798254
2017-03-17,61.2561725631811,4,0.010583657587548645
2017-03-24,61.36004459928329,4,-0.0009240720776217959
2017-03-31,62.19102088810092,4,0.0016956990904883895
2017-04-07,62.02104846538823,4,0.013542628501077347
2017-04-21,62.700938156239005,4,-0.0027330701488004205
2017-04-28,64.64617810506208,4,0.010962241169305553
2017-05-05,65.15609537320017,4,0.031024096385542155
2017-05-12,64.57063480607866,4,0.007887817703768674
2017-05-19,64.27822150833882,4,-0.008985507246376923
2017-05-26,66.43380671773353,4,-0.004528580191568987
2017-06-02,68.14308133311262,4,0.03353523415570958
2017-06-09,66.77566164080936,4,0.025728987993139052
2017-06-16,66.47179059807529,4,-0.0200668896321069
2017-06-23,67.62080297841345,4,-0.004550625711035483
2017-06-30,65.4557217989333,4,0.01728571428571435
2017-07-07,65.95900821346157,4,-0.03201797500351056
2017-07-14,69.11167028182743,4,0.007688959814304175
2017-07-21,70.07076326045681,4,0.04779729340627692
2017-07-28,69.35856550404885,4,0.013877438856829016
2017-08-04,69.01671058097304,4,-0.010163978858924172
2017-08-11,68.84578311943513,4,-0.004928806133625341
2017-08-18,69.20293768183052,4,-0.002476609796367768
2017-08-25,69.51797381695266,4,0.005187747835997403
2017-09-01,70.58718736645811,4,0.004552352048558417
2017-09-08,70.62537356465474,4,0.015380390002746491
2017-09-15,71.89506465469245,4,0.000540979172301892
2017-09-22,71.03587519526845,4,0.017977831846444747
2017-09-29,71.11224759166167,4,-0.011950604169432721
2017-10-06,72.55377657358422,4,0.0010751243112481212
2017-10-13,73.97621245640842,4,0.02027117733924033
2017-10-20,75.236356996897,4,0.01960526315789446
2017-10-27,80.0096317714749,4,0.01703445605884646
2017-11-03,80.32466790659706,4,0.0634437254155562
2017-11-10,80.06691106876984,4,0.0039374776279681445
2017-11-17,79.06172083601669,4,-0.003208937485143948
2017-11-24,79.88687957289743,4,-0.012554377574149012
2017-12-01,80.84636647624716,4,0.01043689320388319
2017-12-08,80.75041778591219,4,0.012010569300985097
2017-12-15,83.33143755592292,4,-0.0011868027533823433
2017-12-22,82.0457251054343,4,0.03196292775665377
2017-12-29,82.0745097125348,4,-0.015428900402993606
2018-01-05,84.61715000641153,4,0.00035083615951370106
2018-01-12,85.97002654013464,4,0.0309796586392328
2018-01-19,86.35382130147454,4,0.015988207279737043
2018-01-26,90.2493381290744,4,0.0044642857142858094
2018-02-02,88.06170798943701,4,0.045111111111111324
2018-02-09,84.60755513737804,4,-0.02423984690623049
2018-02-16,88.68106043077536,4,-0.039224231858792646
2018-02-23,90.66674504476882,4,0.048145881142448
2018-03-02,89.69318122917008,4,0.022391304347826102
2018-03-09,93.05727797812015,4,-0.010737826918987947
2018-03-16,91.18726431251464,4,0.03750671681891471
2018-03-23,84.03494400385866,4,-0.02009529728609938
2018-04-06,86.97491394205284,4,-0.07843551797040138
2018-04-13,89.72209896626707,4,0.03498508832300984
2018-04-20,91.57283414047457,4,0.0315859470242712
2018-04-27,92.36325228779232,4,0.020627417275462134
2018-05-04,91.72706207165852,4,0.008631578947368101
2018-05-11,94.17543047920384,4,-0.00688791484032536
2018-05-18,93.2853277475436,4,0.026691887347624954
2018-05-25,95.22151138696958,4,-0.009451538762615952
2018-06-01,97.57397450887217,4,0.02075550020755501
2018-06-08,98.38717163743105,4,0.024705164701098292
2018-06-15,96.93503390786155,4,0.008334160134933821
2018-06-22,97.20609961738121,4,-0.014759421430680097
2018-06-29,95.46353434189786,4,0.002796364725856648
2018-07-06,97.93216848216595,4,-0.017926501344487367
2018-07-13,102.06592055234043,4,0.025859446303619915
2018-07-20,102.87911768089931,4,0.042210359826018395
2018-07-27,104.24412714669464,4,0.007967371715830174
2018-08-03,104.59264020179131,4,0.013268090712336589
2018-08-10,105.5220083487158,4,0.0033432392273402556
2018-08-17,104.55361439371448,4,0.008885597926693967
2018-08-24,105.35054657258458,4,-0.009177175170899776
2018-08-31,109.16998982009615,4,0.007622234616099455
2018-09-07,105.16589155552929,4,0.036254612546125164
2018-09-14,110.18073307134607,4,-0.03667764622095604
2018-09-21,111.04569604597336,4,0.0476850568339342
2018-09-28,111.15260158216326,4,0.007850401340742552
2018-10-05,108.97561611793272,4,0.0009627166112375907
2018-10-12,106.48763273024069,4,-0.019585555652706255
2018-10-19,105.60323238539705,4,-0.022830643003656448
2018-10-26,103.95105591700779,4,-0.008305193027288382
2018-11-02,103.17356110835405,4,-0.01564513160316594
2018-11-09,106.48763273024069,4,-0.007479431563200967
2018-11-16,105.70484018735917,4,0.03212132629992448
2018-11-23,100.6094549645499,4,-0.007351018355948757
