Date,PM,dayofweek,weekly_ret
2015-11-06,65.11683065725764,4,-0.013723083788910073
2015-11-13,62.87766211433701,4,-0.022963800904977294
2015-11-20,64.83033771237217,4,-0.03438693990969077
2015-11-27,65.90845589970432,4,0.031055155875299834
2015-12-04,67.62741356901714,4,0.016629840679148744
2015-12-11,65.07913421714112,4,0.026080988332189525
2015-12-18,65.53149149853924,4,-0.037681159420290045
2016-01-08,66.14297284325066,4,0.006950880444856589
2016-01-15,65.82259401042671,4,0.00933110678131066
2016-01-22,66.26502192242171,4,-0.004843731980163635
2016-01-29,68.66023510115318,4,0.006721520454282315
2016-02-05,68.30934399853646,4,0.03614596523540903
2016-02-12,67.93556869357519,4,-0.00511054327296967
2016-02-19,70.13245211865375,4,-0.005471803461753022
2016-02-26,69.75867681369246,4,0.032337749831574225
2016-03-04,72.07760931794205,4,-0.005329562758320638
2016-03-11,73.60322280757994,4,0.033242208857299005
2016-03-18,74.88473813887578,4,0.021166260979997853
2016-04-01,76.89224457831945,4,0.01741113068711786
2016-04-08,77.76330459208891,4,0.02680795165125227
2016-04-15,77.16975042341416,4,0.01132832080200541
2016-04-22,74.71074029604735,4,-0.007632831086439418
2016-04-29,75.63575977969629,4,-0.031864948556587724
2016-05-06,77.33162883305272,4,0.012381345439537617
2016-05-13,77.77101308778597,4,0.022421524663677195
2016-05-20,75.5740918141197,4,0.005681818181818121
2016-05-27,76.45286032358622,4,-0.02824858757062154
2016-06-03,77.9483084888187,4,0.011627906976744429
2016-06-10,78.08706141136604,4,0.01956039524097597
2016-06-17,77.64767715663278,4,0.0017800632911391112
2016-06-24,76.08149733301498,4,-0.005626850937808459
2016-07-01,78.86126343145797,4,-0.020170337104334357
2016-07-08,80.27061262982822,4,0.03653669020571093
2016-07-15,80.69108145144143,4,0.01787124802527651
2016-07-22,77.74001324048938,4,0.005238141429818377
2016-07-29,78.06704454618854,4,-0.03657242111357706
2016-08-05,77.03144541147451,4,0.0042067307692306155
2016-08-12,77.08595062909102,4,-0.013265509674845188
2016-08-19,77.81009137742491,4,0.000707571009804564
2016-08-26,77.16381522568606,4,0.00939393939393951
2016-09-02,79.24279995477366,4,-0.008305814069848871
2016-09-09,75.94912751880342,4,0.02694248234106955
2016-09-16,76.96136727453896,4,-0.04156431168320707
2016-09-23,79.05592492294556,4,0.013327865491080448
