Date,ABT,dayofweek,weekly_ret
2015-02-13,40.98103095954066,4,0.01653261840929421
2015-02-20,42.21695270034693,4,0.012967032967033276
2015-02-27,42.11914594388024,4,0.03015838576697738
2015-03-06,41.345583415461924,4,-0.0023167649536648405
2015-03-13,41.68346130143775,4,-0.018366054464851067
2015-03-20,42.20806117703178,4,0.008172043010753027
2015-03-27,41.594546068286206,4,0.012585324232081696
2015-04-10,41.923532430946885,4,-0.014535496102802026
2015-04-17,41.33540775209352,4,0.007909362975631051
2015-04-24,43.18544654229533,4,-0.014028509640070852
2015-05-01,41.728652712329655,4,0.04475675675675683
2015-05-08,42.515142632801926,4,-0.03373344370860931
2015-05-15,43.534004575231904,4,0.018847718997644147
2015-05-22,43.820000909949094,4,0.023964683624132732
2015-05-29,43.435693335172864,4,0.006569492917265496
2015-06-05,43.30163255327418,4,-0.008770140730165465
2015-06-12,43.498255033392255,4,-0.0030864197530864335
2015-06-19,44.58861605950153,4,0.00454076367389078
2015-06-26,44.660115143180825,4,0.025066776248202194
2015-07-10,44.62436560134118,4,0.0016035277610741971
2015-07-17,44.812827234719904,4,-0.0008004802881728112
2015-07-24,45.84558778221344,4,0.004223289918838802
2015-07-31,45.522288828215466,4,0.023046092184368483
2015-08-07,45.00141829121873,4,-0.0070519098922624535
2015-08-14,45.10918460921805,4,-0.011442099033339814
2015-08-21,42.325221394235456,4,0.0023947315905008537
2015-08-28,41.32838295274168,4,-0.06171610591280097
2015-09-04,38.67912763525824,4,-0.023551877784850683
2015-09-11,38.98446553625633,4,-0.06410256410256399
2015-09-18,38.91262132425678,4,0.007894125841653166
2015-09-25,36.694431278770644,4,-0.0018428933425477245
2015-10-02,37.16141865676773,4,-0.05700438495268878
2015-10-09,37.61942550826487,4,0.012726382770435807
2015-10-16,38.138162841019685,4,0.012324794586756838
2015-10-23,39.38474419394738,4,0.013789081724303598
2015-10-30,40.4687279791019,4,0.03268593083846527
2015-11-06,41.218483430500434,4,0.027522935779816793
2015-11-13,39.709939329493736,4,0.018526785714285676
2015-11-20,41.56174496246603,4,-0.03659872890642113
2015-11-27,41.0287862680984,4,0.04663330300272972
2015-12-04,40.920387889582955,4,-0.012823299282764489
2015-12-11,40.07126725787858,4,-0.0026420079260236484
2015-12-18,39.47507617604359,4,-0.020750551876379753
2016-01-08,36.738017118528454,4,-0.014878268710550202
2016-01-15,36.85696469376138,4,-0.06933638443935897
2016-01-22,36.39329789568989,4,0.0032377244217933754
2016-01-29,34.41134962158038,4,-0.012580167735569692
2016-02-05,34.01132336442065,4,-0.05445915563327497
2016-02-12,33.75676120077356,4,-0.011624834874504941
2016-02-19,35.02957201900903,4,-0.007484629778134022
2016-02-26,35.92963109761841,4,0.03770535954753562
2016-03-04,35.62051989890407,4,0.025694264209707107
2016-03-11,36.70240909440422,4,-0.008603238866397134
2016-03-18,37.08425233987486,4,0.030372639101582388
2016-04-01,38.35706315811033,4,0.010403765172157575
2016-04-08,38.52071026331203,4,0.03432213777886739
2016-04-15,39.70293319147852,4,0.004266413842142658
2016-04-22,40.315717463265905,4,0.030690579692983055
2016-04-29,35.578071899297726,4,0.015434231743837623
2016-05-06,34.727490745921195,4,-0.11751361161524498
2016-05-13,34.38908749135205,4,-0.02390745501285363
2016-05-20,34.38908749135205,4,-0.009744535159335932
2016-05-27,35.94391325558871,4,0.0
2016-06-03,35.834160848701416,4,0.04521276595744683
2016-06-10,35.120770203934015,4,-0.003053435114503844
2016-06-17,34.19702077929929,4,-0.019908116385910946
2016-06-24,34.672614542477554,4,-0.026302083333333504
2016-07-01,36.163418069363296,4,0.01390746188820513
2016-07-08,38.31273603757281,4,0.04299657082563968
2016-07-15,38.74333619529872,4,0.05943348507840196
2016-07-22,39.72802431237639,4,0.011239086587385039
2016-07-29,41.182049756285465,4,0.025415676959620326
2016-08-05,41.651387083116866,4,0.03659949038684274
2016-08-12,41.448927844091564,4,0.011396648044692537
2016-08-19,40.712712429454044,4,-0.00486080424215618
2016-08-26,39.55317315139997,4,-0.017761989342806705
2016-09-02,38.734133502615755,4,-0.028481012658228
2016-09-09,37.74024269285511,4,-0.02070730572359203
2016-09-16,38.53167426359044,4,-0.025659301496792852
2016-09-23,38.82616042944544,4,0.020970495001219502
2016-09-30,38.91818735627513,4,0.007642703606400625
2016-10-07,39.543970458717006,4,0.0023702299123016246
2016-10-14,37.775944110198665,4,0.016079451406951772
2016-10-21,37.50737279879986,4,-0.04471039018108003
2016-10-28,36.61830914727275,4,-0.007109585682765207
2016-11-04,36.20156056061942,4,-0.023703703703703782
2016-11-11,37.173973929477185,4,-0.011380880121395931
2016-11-18,36.89614153837497,4,0.026861089792785675
2016-11-25,36.266388118543254,4,-0.00747384155455888
2016-12-02,35.099492075913936,4,-0.0170682730923698
2016-12-09,36.303432437356896,4,-0.03217568947906002
2016-12-16,35.28471366998208,4,0.03430079155672838
2016-12-23,35.58106822049112,4,-0.028061224489795977
2016-12-30,35.57180714078771,4,0.008398950131233596
2017-01-06,37.76668303049526,4,-0.00026028110359188616
2017-01-13,38.150121713750906,4,0.06170268159333503
2017-01-20,37.71204311112538,4,0.010152829226385496
2017-01-27,38.21536746307812,4,-0.011483019789884974
2017-02-03,39.874473660255646,4,0.01334651507661877
2017-02-10,39.837190374925825,4,0.04341463414634128
2017-02-17,41.65475053475515,4,-0.0009350163627860342
2017-02-24,42.57751184666849,4,0.045624707533926
2017-03-03,42.1767165293728,4,0.022152606847169132
2017-03-10,42.61479513199833,4,-0.009413309982486795
2017-03-17,42.120791601378045,4,0.010386740331491673
2017-03-24,41.692033820084966,4,-0.011592300962379842
2017-03-31,41.39376753744632,4,-0.010179243195397425
2017-04-07,40.85315990016375,4,-0.007154035323049035
2017-04-21,40.82025363660007,4,-0.01306012159423553
2017-04-28,40.923406126837286,4,-0.0008054765811040809
2017-05-05,41.8611560380847,4,0.0025269928784745765
2017-05-12,41.22348609843646,4,0.0229147571035746
2017-05-19,40.47328616943852,4,-0.015232974910394215
2017-05-26,41.92679853187202,4,-0.018198362147406777
2017-06-02,43.605370873004894,4,0.03591288229842449
2017-06-09,44.346193302890356,4,0.04003578617758885
2017-06-16,45.208923221237974,4,0.01698924731182805
2017-06-23,46.024765644023226,4,0.01945443011207426
2017-06-30,45.58402318573695,4,0.018046048537647685
2017-07-07,45.424605700824884,4,-0.00957620211898913
2017-07-14,46.11631485872225,4,-0.0034972227936640454
2017-07-21,47.93607539189203,4,0.015227631527571006
2017-07-28,46.77633163241077,4,0.03946023308116953
2017-08-04,46.44632324556651,4,-0.024193548387096753
2017-08-11,45.767448849772606,4,-0.007055029227978293
2017-08-18,45.95602507082647,4,-0.014616321559074219
2017-08-25,46.53118254504075,4,0.004120313143799015
2017-09-01,48.2566549676836,4,0.012515387771850461
2017-09-08,49.04867509610983,4,0.037082066869301045
2017-09-15,48.803526008739794,4,0.016412661195779776
2017-09-22,49.510686837691786,4,-0.004998077662437872
2017-09-29,50.31213577717072,4,0.014489953632148556
2017-10-06,51.85846078981238,4,0.016187392877547335
2017-10-13,51.778041872658974,4,0.030734632683657948
2017-10-20,53.360280297678926,4,-0.0015507386052076022
2017-10-27,52.46020454691907,4,0.03055809698078682
2017-11-03,52.554949362788534,4,-0.016867897727272707
2017-11-10,51.92015909646317,4,0.001806032147372294
2017-11-17,52.640219697071046,4,-0.012078601045610093
2017-11-24,53.18026514752697,4,0.013868613138686037
2017-12-01,53.038147923722775,4,0.010259179265659002
2017-12-08,51.76856739107203,4,-0.0026723677177979965
2017-12-15,52.58337280754938,4,-0.023937120400142953
2017-12-22,53.93822367448263,4,0.015739385065886013
2017-12-29,54.070866416699864,4,0.025765765765765725
2018-01-05,55.88996688139347,4,0.002459160372387137
2018-01-12,56.012640122459935,4,0.033642894690730785
2018-01-19,56.460055840637295,4,0.002194906311660416
2018-01-26,60.372563503847886,4,0.007987763426240635
2018-02-02,58.72569288162055,4,0.06929691451694509
2018-02-09,54.42288640042547,4,-0.027278461053295677
2018-02-16,57.278731410068225,4,-0.07326957367482567
2018-02-23,56.840835175256345,4,0.052475074339688677
2018-03-02,56.60284809111944,4,-0.007645005816852124
2018-03-09,60.54391420442644,4,-0.004186903366270478
2018-03-16,60.144095903076455,4,0.06962663975782024
2018-03-23,56.64092602458135,4,-0.006603773584905714
2018-04-06,54.8036657350445,4,-0.058246280468502554
2018-04-13,55.94446327516475,4,-0.03243697478991614
2018-04-20,56.613998653735706,4,0.020816080910273094
2018-04-27,56.96789592526606,4,0.011967857753462097
2018-05-04,56.183583053225796,4,0.0062510559216082395
2018-05-11,58.59391041608125,4,-0.013767629281396965
2018-05-18,59.02432601659115,4,0.04290091930541373
2018-05-25,59.65560223067234,4,0.007345739471106727
2018-06-01,59.6938613951621,4,0.010695187165775444
2018-06-08,60.51643343169215,4,0.0006413339746671465
2018-06-15,60.172100951284214,4,0.013779842973882683
2018-06-22,59.24431621240732,4,-0.005689900426742778
2018-06-29,58.33566105577531,4,-0.015418852328723531
2018-07-06,59.45474161710105,4,-0.015337423312883347
2018-07-13,60.58475293270603,4,0.019183472700442517
2018-07-20,60.83454734695442,4,0.019006243822947688
2018-07-27,62.69839797634627,4,0.004123057405645447
2018-08-03,62.66957554393299,4,0.03063802905874935
2018-08-10,61.51667824740196,4,-0.00045969966288694764
2018-08-17,62.179594192907295,4,-0.018396443354284697
2018-08-24,63.50542608391799,4,0.010776198656879288
2018-08-31,64.21637941677879,4,0.021322620519159452
2018-09-07,63.611108336099996,4,0.011195158850226816
2018-09-14,65.73436085721133,4,-0.009425493716337607
2018-09-21,66.33963193789012,4,0.03337864370940946
2018-09-28,70.48045472793079,4,0.009207833966676349
2018-10-05,68.7703237380764,4,0.06241853729181801
2018-10-12,66.87765067627127,4,-0.024263904034896644
2018-10-19,65.19919817119825,4,-0.0275216540933223
2018-10-26,64.62042144531101,4,-0.025097360450021866
2018-11-02,67.707230650043,4,-0.008877052818464182
2018-11-09,70.21526312888774,4,0.04776832363039274
2018-11-16,69.49179222152868,4,0.037042313719903186
2018-11-23,65.70080466696722,4,-0.01030361313367223
2018-11-30,71.43069425325095,4,-0.054553026096613055
2018-12-07,67.4757199596881,4,0.08721186316253116
2018-12-14,68.25706853963588,4,-0.055367994598244374
2018-12-21,64.89051725072507,4,0.01157969978556106
2018-12-28,68.57539573887387,4,-0.04932165065008476
2019-01-04,65.70080466696722,4,0.05678608592240231
2019-01-11,66.87765067627127,4,-0.041918694612463
2019-01-18,69.21664649663235,4,0.01791220085156353
2019-01-25,68.95497617243619,4,0.03497425218602923
2019-02-01,70.1276468845746,4,-0.003780453654438354
2019-02-08,71.06772175298308,4,0.017006324666198225
2019-02-15,72.92848850282253,4,0.013405196241017103
2019-02-22,73.78133992983227,4,0.02618300831855991
2019-03-01,76.1654473280641,4,0.011694352159468346
2019-03-08,74.26591460426964,4,0.03231314856167122
2019-03-15,77.39626700113499,4,-0.024939559740425166
2019-03-22,75.56457473176177,4,0.04215059376223418
2019-03-29,77.47379894904495,4,-0.02366641622839971
2019-04-05,76.56279856110271,4,0.025266127997947807
2019-04-12,75.91346849735665,4,-0.011758819114335739
2019-04-26,76.4486871574457,4,-0.008481012658227871
2019-05-03,76.57519338619402,4,0.007050378156646886
2019-05-10,74.39539375237682,4,0.0016547861507127948
2019-05-17,73.92829383084458,4,-0.028466132926674437
2019-05-24,74.91114991573536,4,-0.006278613472857852
2019-05-31,74.08399380468866,4,0.013294721600631831
2019-06-07,78.57009930107135,4,-0.011041829046505636
2019-06-14,80.01032405912915,4,0.060554314987521174
2019-06-21,82.71561110467012,4,0.01833044339856338
2019-06-28,81.83979875179712,4,0.03381172464120641
2019-07-05,83.12432353601085,4,-0.010588235294117898
2019-07-12,81.9760362289107,4,0.01569560047562457
2019-07-19,85.46333900938272,4,-0.013814095059705211
2019-07-26,85.71731624269442,4,0.0425405147759772
2019-08-02,83.8320237031115,4,0.0029717682020804492
2019-08-09,84.61349211330132,4,-0.02199430199430208
2019-08-16,82.81611476986477,4,0.00932183640177131
2019-08-23,80.0321335585636,4,-0.02124220734241511
2019-08-30,83.34360594674288,4,-0.03361641896673717
2019-09-06,84.04692751591371,4,0.0413767850604172
2019-09-13,82.31792865836877,4,0.00843881856540074
2019-09-20,81.64391215458005,4,-0.020571827057182634
2019-09-27,79.94421836241723,4,-0.0081879672481312
2019-10-04,80.09074368932781,4,-0.0208183776022971
2019-10-11,78.09799924334378,4,0.001832844574779946
2019-10-18,81.19720403562016,4,-0.024881083058909903
2019-10-25,80.07913648397614,4,0.039683536355645144
2019-11-01,81.06970510429231,4,-0.013769778958811596
2019-11-08,82.12892699532348,4,0.012369871402326815
2019-11-15,84.06102618544513,4,0.013065569804016519
2019-11-22,82.12892699532348,4,0.02352519703845224
2019-11-29,83.80602832278949,4,-0.022984482557461106
2019-12-06,83.83545115309592,4,0.020420348698352075
2019-12-13,84.68871323198209,4,0.0003510825043886445
2019-12-20,84.99274914514847,4,0.010177819372952257
2019-12-27,85.71851229270686,4,0.0035900405327160545
2020-01-03,84.23756316728367,4,0.008539118393722678
2020-01-10,83.71775983187023,4,-0.017276887871853552
2020-01-17,87.65422842511249,4,-0.006170683432297208
2020-01-24,89.03305898460864,4,0.047020711031301454
2020-01-31,85.82235353892477,4,0.01573033707865168
2020-02-07,86.54131518780491,4,-0.03606194690265463
2020-02-14,88.30424854601783,4,0.008377323846683549
2020-02-21,86.12766601995605,4,0.02037100261750302
2020-02-28,75.8652271414204,4,-0.02464867276377425
2020-03-06,80.50400709515388,4,-0.11915380217267013
2020-03-13,80.41536798775772,4,0.061145008438270754
2020-03-20,66.97177003267024,4,-0.0011010521164666054
2020-03-27,73.43257608288076,4,-0.16717697489283534
2020-04-03,78.24863425140661,4,0.09647058823529386
2020-04-17,94.9401120271618,4,0.0655847639484981
2020-04-24,93.01184186308552,4,0.21331334323519058
2020-05-01,88.8487560216695,4,-0.020310384334964904
2020-05-08,92.6558535251022,4,-0.044758664682117866
2020-05-15,88.88831028144544,4,0.04284919309961044
2020-05-22,90.45070354259444,4,-0.04066168623265731
2020-05-29,93.86225844826788,4,0.01757703860273674
2020-06-05,88.85864458661348,4,0.03771728435552624
2020-06-12,88.02800513131909,4,-0.05330804888327012
2020-06-19,89.66950691201994,4,-0.00934787447139973
2020-06-26,87.72145961805565,4,0.01864749494495621
2020-07-10,91.647417672115,4,-0.02172474636082966
2020-07-17,98.51662721818741,4,0.0447548190733853
2020-07-24,98.21884396211227,4,0.07495257062941185
2020-07-31,99.89635630466884,4,-0.003022670025188967
2020-08-07,100.48199670828323,4,0.017079332996463137
2020-08-14,99.25115924983938,4,0.005862480127185821
2020-08-21,101.64335140697624,4,-0.012249333201620138
2020-08-28,109.97135646854393,4,0.02410241024102433
2020-09-04,103.39034650928363,4,0.08193359375000009
2020-09-11,103.92635637021885,4,-0.059842946114270434
2020-09-18,106.07039581395976,4,0.005184331797235098
2020-09-25,102.68559280323916,4,0.020630372492836724
2020-10-02,105.7130559066696,4,-0.03191091147295533
2020-10-09,108.83978009545844,4,0.029482841952634065
2020-10-16,109.22333966874831,4,0.029577464788732577
2020-10-23,107.3509964702688,4,0.003524075231992052
2020-10-30,104.68191148520228,4,-0.01714233609920679
2020-11-06,113.95399402660874,4,-0.024863159847852256
2020-11-13,112.14140646212326,4,0.08857387498810776
2020-11-20,110.43837089329351,4,-0.015906310085649467
2020-11-27,107.18168884061907,4,-0.015186500888099363
2020-12-04,107.46054846592452,4,-0.0294886824781313
2020-12-11,106.58413250067879,4,0.0026017468871954996
2020-12-18,108.52619060548464,4,-0.008155699721964838
2021-01-08,111.15543850122181,4,0.01822089329097354
2021-01-15,111.3,4,0.02422685142699832
2021-01-22,112.84,4,0.0013005346452445998
2021-01-29,123.59,4,0.01383647798742138
2021-02-05,124.03,4,0.09526763559021623
2021-02-12,128.23,4,0.0035601585888824783
2021-02-19,123.04,4,0.033862775135047984
2021-02-26,119.78,4,-0.04047414801528493
2021-03-05,117.25,4,-0.026495448634590413
2021-03-12,116.71,4,-0.02112205710469195
2021-03-19,120.25,4,-0.00460554371002142
