Date,JNJ,dayofweek,weekly_ret
2015-02-13,84.63826044859164,4,0.009586578789694267
2015-02-20,85.77673935846029,4,-0.014638971315529048
2015-02-27,87.70171106758194,4,0.013451114234089845
2015-03-06,85.6484079111855,4,0.02244165170556567
2015-03-13,84.87841922753684,4,-0.023412350014632932
2015-03-20,87.6076013395804,4,-0.008990110878034252
2015-03-27,85.84518279700683,4,0.0321540167321841
2015-04-10,87.3167167257576,4,-0.0201171874999998
2015-04-17,85.19497013081462,4,0.017141718158262043
2015-04-24,86.47828460356239,4,-0.024299431706839236
2015-05-01,85.66551877082212,4,0.015063265716007246
2015-05-08,86.8119463664768,4,-0.00939849624060174
2015-05-15,87.52204704139723,4,0.013382602616598627
2015-05-22,87.3442349374843,4,0.00817975756381184
2015-05-29,86.30144732747586,4,-0.0020316264292679076
