Date,DHR,dayofweek,weekly_ret
2015-02-06,62.05285968175068,4,-0.020917518421678105
2015-02-13,63.531179961938626,4,0.029254673464433223
2015-02-20,64.16788226083146,4,0.023823564099539896
2015-02-27,63.87514557168532,4,0.010021886879391761
2015-03-06,62.36755162258276,4,-0.0045620437956206406
2015-03-13,62.35291478812546,4,-0.02360219981668199
2015-03-20,63.78000614771284,4,-0.0002346866932644298
2015-03-27,62.19615446461271,4,0.022887323943661997
2015-04-10,62.29144615678006,4,-0.024833043750920436
2015-04-17,61.7343562641094,4,0.001532115497937525
2015-04-24,61.05998428877122,4,-0.008943280771946283
2015-05-01,60.48823413576714,4,-0.010923771075754152
2015-05-08,61.59508379094174,4,-0.009363745498198961
2015-05-15,63.36897529128778,4,0.01829859428017455
2015-05-22,63.4862573739553,4,0.028799238367249513
2015-05-29,63.273683599120425,4,0.0018507807981493762
2015-06-05,62.95848800195152,4,-0.0033483431474428116
2015-06-12,62.342757067947105,4,-0.0049814643188133
2015-06-19,62.92183735111792,4,-0.009779951100244544
2015-06-26,62.96254694782938,4,0.009288653733098062
2015-07-10,63.61595957357061,4,0.0006469867763760906
2015-07-17,65.13569455703615,4,0.010377798507462677
2015-07-24,64.44557335681509,4,0.02388920946335782
2015-07-31,67.22074158749133,4,-0.010595130748421666
2015-08-07,66.85365584269289,4,0.04306220095693769
2015-08-14,66.75087183414932,4,-0.005460899956312826
2015-08-21,63.836211020449674,4,-0.0015374478365912658
2015-08-28,64.65114137390222,4,-0.043664760228772415
2015-09-04,62.8377377945979,4,0.012765957446808418
2015-09-11,63.75545215659401,4,-0.028049057460822202
2015-09-18,63.292924118147965,4,0.014604509872648608
2015-09-25,62.61748634771883,4,-0.007254721326577673
2015-10-02,63.72410102645441,4,-0.010671615821830294
2015-10-09,65.0844701344505,4,0.01767261420540711
2015-10-16,65.40066403522796,4,0.021347795984306472
2015-10-23,68.25376248875486,4,0.0048582081120776
2015-10-30,68.6140764687106,4,0.04362491567348736
2015-11-06,70.46711979419716,4,0.005279034690799822
2015-11-13,68.7832034388939,4,0.027006751687921993
2015-11-20,71.58482846671285,4,-0.023896483355942744
2015-11-27,71.21716114022745,4,0.04073123797305933
2015-12-04,70.98185405127677,4,-0.005136106831021725
2015-12-11,68.40082941934905,4,-0.0033040784718637584
2015-12-18,67.1831375605467,4,-0.03636175282295673
2016-01-08,65.17272469701176,4,-0.017802296684693353
2016-01-15,62.735191151846685,4,-0.029924366984544593
2016-01-22,62.853017546779135,4,-0.037401129943502864
2016-01-29,63.8103570056053,4,0.001878154712994462
2016-02-05,62.62472890659752,4,0.015231400117164728
2016-02-12,62.53635911039818,4,-0.0185804962492786
2016-02-19,63.8103570056053,4,-0.0014111006585136865
2016-02-26,65.59248122895859,4,0.020372114931700436
2016-03-04,66.80020177701623,4,0.02792844777841852
2016-03-11,66.72656028018345,4,0.018412484562703835
2016-03-18,70.17298233195764,4,-0.0011024142872890774
2016-04-01,70.54205865080448,4,0.05164992826398862
2016-04-08,68.74217761861833,4,0.00525952163613197
2016-04-15,69.42819784809913,4,-0.02551500575133303
2016-04-22,71.1248070177828,4,0.009979611546303335
2016-04-29,71.36823355082437,4,0.02443688907777286
2016-05-06,71.6337897686879,4,0.0034225264467953043
2016-05-13,71.82558037047824,4,0.0037209302325582616
2016-05-20,72.84354587228843,4,0.0026773761713521083
2016-05-27,72.96157085800556,4,0.014172743144705624
2016-06-03,72.62183024117142,4,0.0016202531645570506
2016-06-10,73.37545997813342,4,-0.004656432322370341
2016-06-17,72.23023831902451,4,0.010377454471461878
2016-06-24,72.56272202650773,4,-0.015607693082267504
