Date,CVX,dayofweek,weekly_ret
2015-05-29,79.97177886341305,4,-0.029066000185133833
2015-06-05,78.87701956052555,4,-0.01801887691867643
2015-06-12,77.5415684960103,4,-0.013689320388349469
2015-06-19,77.23099848100674,4,-0.016930800275617774
2015-06-26,76.55550869837403,4,-0.004005206768799674
2015-07-10,73.30228779121187,4,-0.008746355685131157
2015-07-17,72.32399224395074,4,-0.042494929006085425
2015-07-24,70.34410839830309,4,-0.013346043851286349
2015-07-31,68.69808731878432,4,-0.027375201288245332
2015-08-07,65.02559689136739,4,-0.023399558498895967
2015-08-14,66.76478897538725,4,-0.05345840867992768
2015-08-21,59.57817252136144,4,0.026746268656716587
2015-08-28,63.250691867649174,4,-0.10764081732775566
2015-09-04,60.29380262952458,4,0.061642027455121706
2015-09-11,59.60176472272946,4,-0.04674872559990062
2015-09-18,61.135257811650455,4,-0.011477761836441891
2015-09-25,61.10380154315976,4,0.02572898799313883
2015-10-02,64.13146738538839,4,-0.0005145356315925387
2015-10-09,70.43844921777116,4,0.04954954954954949
2015-10-16,71.79106876287072,4,0.09834457388105466
2015-10-23,71.75174842725735,4,0.01920285809981026
2015-10-30,71.46864201084117,4,-0.0005477051155658996
2015-11-06,73.94582315448278,4,-0.003945637878123742
2015-11-13,69.73854724385339,4,0.03466109154929575
2015-11-20,70.81706556782474,4,-0.05689673508454729
2015-11-27,71.89909240944074,4,0.015465167638208932
2015-12-04,71.37399114806827,4,0.015279182114368961
2015-12-11,68.77235308035917,4,-0.007303308620117188
2015-12-18,71.4535519452459,4,-0.03645078586556694
2016-01-08,65.34328272200251,4,0.03898658028690405
2016-01-15,66.56851899853831,4,-0.08551386259881977
2016-01-22,66.46508996220736,4,0.018750760988676785
2016-01-29,68.79622131951245,4,-0.0015537229592447188
2016-02-05,65.93998870083486,4,0.035073018913095666
2016-02-12,67.96878902886492,4,-0.04151728923326037
2016-02-19,69.68835386508918,4,0.03076737451737488
2016-02-26,67.95621558982974,4,0.02529933018953745
2016-03-04,70.8404272295641,4,-0.02485549132947984
2016-03-11,76.197971197227,4,0.04244220509780727
2016-03-18,78.70352935353252,4,0.07562834072557689
2016-04-01,75.94016457021166,4,0.03288221611334308
2016-04-08,77.60785118871725,4,-0.03511106561572286
2016-04-15,78.33293232719794,4,0.021960534691279232
2016-04-22,82.18391881823987,4,0.009342883836810811
2016-04-29,82.32087858884178,4,0.049161781343207034
2016-05-06,82.06307196182641,4,0.0016665032839917604
2016-05-13,81.16074876727265,4,-0.003131728322568139
2016-05-20,81.24921226458486,4,-0.010995483997643829
2016-05-27,83.06488260580166,4,0.0010899788217315631
2016-06-03,81.95756795824343,4,0.022346928549954903
2016-06-10,83.0323145279323,4,-0.013330719466771224
2016-06-17,82.69849172977135,4,0.013113451221935302
2016-06-24,82.96717837219356,4,-0.004020396156109274
2016-07-01,84.79913275234506,4,0.0032489908437529635
2016-07-08,85.30393795932012,4,0.02208047105004929
2016-07-15,87.14403435893894,4,0.005952952472395356
2016-07-22,86.02857769191337,4,0.021571060418058563
2016-07-29,83.4394155012993,4,-0.012800149490796997
2016-08-05,81.83543766623333,4,-0.030096536059057266
2016-08-12,83.1788708783444,4,-0.019223263075722086
2016-08-19,84.18119154839266,4,0.016416276987364142
2016-08-26,83.35846684600415,4,0.01205018365197863
2016-09-02,83.03760421207264,4,-0.009773260359655978
2016-09-09,83.31733061088471,4,-0.0038491906829845046
2016-09-16,80.49538488169212,4,0.003368671356385411
2016-09-23,81.63074497098826,4,-0.03386985286856903
2016-09-30,84.67482636982578,4,0.014104660670482438
2016-10-07,84.14005531327324,4,0.0372908687764566
2016-10-14,83.16101291743091,4,-0.006315584920326578
2016-10-21,83.34201235195637,4,-0.0116358658453114
2016-10-28,85.41527860197544,4,0.002176493866244522
2016-11-04,86.2050943162684,4,0.024876604146101045
2016-11-11,87.73536226271105,4,0.009246773261413876
2016-11-18,90.73705074956484,4,0.01775147928994092
2016-11-25,92.23271642126095,4,0.034212983333512303
2016-12-02,93.89456716758998,4,0.016483516483516203
2016-12-09,96.22946746618227,4,0.018018018018018056
2016-12-16,98.1156680632657,4,0.024867256637168156
2016-12-23,98.39818269014164,4,0.01960107071928152
2016-12-30,97.79991642146321,4,0.00287940379403806
2017-01-06,97.0853206005417,4,-0.006080054044924621
2017-01-13,96.70309492888605,4,-0.007306711979609415
2017-01-20,96.05497313781773,4,-0.00393700787401563
2017-01-27,94.55099821238994,4,-0.006702182505585186
2017-02-03,94.36819463029373,4,-0.015657439446366883
2017-02-10,93.9361134362482,4,-0.0019333860620442955
2017-02-17,92.55592955432763,4,-0.0045786739455839776
2017-02-24,92.3797603781615,4,-0.014692793127504267
2017-03-03,95.25719025554159,4,-0.00190338076679053
2017-03-10,92.7908217892158,4,0.031147838721394816
2017-03-17,90.33284233127891,4,-0.025891677675033087
2017-03-24,90.59290159133366,4,-0.026489467498417518
2017-03-31,90.07278307122414,4,0.002878900445764998
2017-04-07,91.32274532116476,4,-0.005741272340031522
2017-04-21,87.99230899078606,4,0.013877246903231999
2017-04-28,89.5107195091703,4,-0.03646885908506359
2017-05-05,88.74731974578377,4,0.017256173133759267
2017-05-12,88.88993288839443,4,-0.008528584817244389
2017-05-19,90.28147948564761,4,0.0016069571793173587
2017-05-26,88.75588182254052,4,0.01565471535455365
2017-06-02,87.39131946831695,4,-0.016898235073225853
2017-06-09,90.17977297477378,4,-0.015374331550802256
2017-06-16,91.83250377647312,4,0.031907671418873296
2017-06-23,88.99319701457941,4,0.018327067669172914
2017-06-30,88.42533566220067,4,-0.030918320258421672
2017-07-07,87.713390086084,4,-0.006380952380952376
2017-07-14,88.51856663050164,4,-0.008051375443305253
2017-07-21,87.50997706433641,4,0.009179630882210965
2017-07-28,91.63756629729832,4,-0.011394101876675555
2017-08-04,93.32419926928893,4,0.04716707021791744
2017-08-11,92.57835152288101,4,0.018405475397706317
2017-08-18,91.15985158997805,4,-0.007992007992008165
2017-08-25,92.65806477820551,4,-0.015322155877363741
2017-09-01,93.111809343783,4,0.016435011269722022
2017-09-08,94.84117542390841,4,0.00489697865656491
2017-09-15,98.13724443800885,4,0.01857300478116941
2017-09-22,100.41452848411464,4,0.0347535656255642
2017-09-29,100.59431406670193,4,0.023205094652360092
2017-10-06,100.19193681043512,4,0.0017904339670899994
2017-10-13,102.0154762909634,4,-0.0040000000000000036
2017-10-20,101.57029294360441,4,0.018200461420148528
2017-10-27,97.2040716521986,4,-0.00436388049681069
2017-11-03,98.4454482938728,4,-0.04298718813216473
2017-11-10,100.32035508371176,4,0.012770829663554695
2017-11-17,99.13147559004473,4,0.019045134359509497
2017-11-24,100.6870213668914,4,-0.011850830199663598
2017-12-01,103.27959766163586,4,0.015691744398919072
2017-12-08,103.63391642191759,4,0.025748862758561808
2017-12-15,103.46971992325045,4,0.003430675257300564
2017-12-22,108.0067284390532,4,-0.0015843895930619523
2017-12-29,108.18820877968531,4,0.04384865948383854
2018-01-05,110.53016936593781,4,0.001680268843014865
2018-01-12,115.45606432595221,4,0.02164709641345186
2018-01-19,113.4684224999815,4,0.04456606724003098
2018-01-26,113.37336136917419,4,-0.017215568862275266
2018-02-02,102.47589901026508,4,-0.0008377760853010008
2018-02-09,98.0858031511645,4,-0.09612013110755391
2018-02-16,97.87504257225824,4,-0.04284027660651046
2018-02-23,98.2677995649238,4,-0.00214873684198158
2018-03-02,97.43864591374094,4,0.0040128410914928025
2018-03-09,102.30883262279393,4,-0.008437694289013309
2018-03-16,100.72034878579096,4,0.04998208527409531
2018-03-23,98.60818895856728,4,-0.015526360689302465
2018-04-06,100.16176106288886,4,-0.020970537261698285
2018-04-13,104.6653745787873,4,0.015755000885112613
2018-04-20,106.75135060649995,4,0.044963401882188725
2018-04-27,110.51308980291901,4,0.019929953302201486
2018-05-04,109.5617450873513,4,0.03523832883656275
2018-05-11,113.32348428377036,4,-0.00860843468646355
2018-05-18,112.56080072705662,4,0.034334422050505964
2018-05-25,107.56924949819373,4,-0.006730145666929199
2018-06-01,109.03062075743752,4,-0.04434537775692149
2018-06-08,111.3107120595107,4,0.013585399787216401
2018-06-15,109.1978861425317,4,0.020912394025030423
2018-06-22,110.13105092253076,4,-0.018981335020563095
2018-06-29,111.30190861818994,4,0.008545630441793017
2018-07-06,109.28592055573915,4,0.010631494804156594
2018-07-13,109.1978861425317,4,-0.01811278968599217
2018-07-20,107.63967702875969,4,-0.0008055421298532872
2018-07-27,110.89695031743564,4,-0.014269590454691894
2018-08-03,109.20668958385244,4,0.030260898012594906
2018-08-10,108.58164525007948,4,-0.015241724220052322
2018-08-17,104.69169737991777,4,-0.005723498589278564
2018-08-24,105.7670535244823,4,-0.03582509604825557
2018-08-31,105.27825527695295,4,0.010271646859083328
2018-09-07,101.84778030338349,4,-0.004621460381480702
2018-09-14,104.31843326362262,4,-0.032584838764139756
2018-09-21,107.65114858768621,4,0.024258289703315672
2018-09-28,108.67318128706572,4,0.031947520872380286
2018-10-05,111.38378975063746,4,0.009493932139024164
2018-10-12,104.66503565732523,4,0.02494275433431481
2018-10-19,104.9938635692995,4,-0.06032075321152175
2018-10-26,99.11939735808342,4,0.003141716905833425
2018-11-02,101.96331443461771,4,-0.05595056712375135
2018-11-09,106.21141556769078,4,0.02869183179413648
2018-11-16,106.82481908747145,4,0.0416630349516256
2018-11-23,101.92591507086136,4,0.005775306886760534
2018-11-30,106.71715086732617,4,-0.045859230640013626
2018-12-07,103.6216895381495,4,0.04700704225352137
2018-12-14,102.13227915947316,4,-0.029006221624348294
2018-12-21,93.50087684449352,4,-0.014373538834531296
2018-12-28,97.48460098986874,4,-0.0845119915663709
2019-01-04,99.43160130416248,4,0.042606275789271786
2019-01-11,100.97484579291144,4,0.019972388403129315
2019-01-18,102.61678615012691,4,0.015520664140046936
2019-01-25,101.58496570706801,4,0.016260885018660076
2019-02-01,106.20572682163609,4,-0.01005508437527336
2019-02-08,105.49691103901304,4,0.04548666313372185
2019-02-15,108.1634801379714,4,-0.006673988341640458
2019-02-22,108.19973099013329,4,0.02527627655346465
2019-03-01,110.59228723281653,4,0.000335148722245604
2019-03-08,110.2207159981574,4,0.022112404724013768
2019-03-15,113.56485711008965,4,-0.0033598295501104936
2019-03-22,111.55293481510598,4,0.030340404538726995
2019-03-29,111.6344992324702,4,-0.01771606416088123
2019-04-05,114.57081825758145,4,0.0007311723129419523
2019-04-12,108.53505137263056,4,0.02630297126156833
2019-04-26,106.12436970386636,4,-0.05268153773137152
2019-05-03,106.27843582555431,4,-0.02221108884435563
2019-05-10,110.55603638065465,4,0.001451750640478311
2019-05-17,110.29978066718957,4,0.04024899803871418
2019-05-24,108.64327051943306,4,-0.0023178807947018543
2019-05-31,104.19540349286035,4,-0.01501825423166292
2019-06-07,111.17837168478417,4,-0.040940106141016064
2019-06-14,110.56518837042128,4,0.06701800614844111
2019-06-21,114.33580815426477,4,-0.00551531116233106
2019-06-28,113.88736065570086,4,0.03410313715751978
2019-07-05,113.06368157670592,4,-0.003922196430000802
2019-07-12,115.29676707975888,4,-0.007232401157184154
2019-07-19,114.43648004169752,4,0.019750688036263675
2019-07-26,113.22841739250492,4,-0.00746150182568639
2019-08-02,110.49197245228838,4,-0.010556621880998152
2019-08-09,112.03865872284555,4,-0.024167474943420753
2019-08-16,107.07828026934266,4,0.013998177752008623
2019-08-23,106.49578034213701,4,-0.04427381146871445
2019-08-30,108.84427211214071,4,-0.005439944737069324
2019-09-06,109.34355776403127,4,0.02205243965966308
2019-09-13,112.3392716753746,4,0.004587155963302836
2019-09-20,114.94665230191416,4,0.027397260273972712
2019-09-27,109.65792280411051,4,0.02320987654320983
2019-10-04,105.26605827359177,4,-0.04601029601029605
2019-10-11,107.39264530942192,4,-0.04005059021922419
2019-10-18,106.08895499615214,4,0.020202020202020332
2019-10-25,109.72264501824448,4,-0.012139474817046914
2019-11-01,107.44812149296529,4,0.034251350880250664
2019-11-08,111.81224793171236,4,-0.020729754782169096
2019-11-15,112.64439068486328,4,0.040616125978831574
2019-11-22,110.76760665571396,4,0.007442322004465263
2019-11-29,109.36702155933384,4,-0.01666114058355428
2019-12-06,110.18869814921018,4,-0.01264435640225936
2019-12-13,110.14201197933085,4,0.007513019721677061
2019-12-20,111.74801622318,4,-0.00042369290738075716
2019-12-27,112.32692472968378,4,0.014581213970837448
2020-01-03,112.98986834197036,4,0.005180481283422411
2020-01-10,108.72275241499901,4,0.005901911886949218
2020-01-17,107.91975029307442,4,-0.03776547392777452
2020-01-24,104.43696202007591,4,-0.00738577808313301
2020-01-31,100.0391248174424,4,-0.032272019380515604
2020-02-07,101.7198269330985,4,-0.04210996870809125
2020-02-14,103.98877478923427,4,0.0168004480119468
2020-02-21,102.97798273777643,4,0.022305856434734928
2020-02-28,88.17507484399643,4,-0.009720203488371992
2020-03-06,90.0455124719278,4,-0.14374827997431439
2020-03-13,78.80399339496661,4,0.02121277051639181
2020-03-20,56.10368218325422,4,-0.12484263533361295
2020-03-27,64.97409093389838,4,-0.28806041716614716
2020-04-03,70.95382335046682,4,0.158107425492507
2020-04-17,82.34648890241236,4,0.09203256760686251
2020-04-24,82.19534242742802,4,0.16056450539209144
2020-05-01,84.49087951625286,4,-0.0018354938625673167
2020-05-08,90.18721229222562,4,0.027927824388001232
2020-05-15,84.22637318503023,4,0.06741949910554546
2020-05-22,86.47312756532642,4,-0.06609406096155868
2020-05-29,87.83324986420506,4,0.026675188487108148
2020-06-05,96.55910489433492,4,0.015728843597696107
2020-06-12,88.49415436154749,4,0.09934569247546343
2020-06-19,86.80836897702184,4,-0.08352345997420907
2020-06-26,82.81420701482192,4,-0.019049680701374694
2020-07-10,81.63607291086366,4,-0.04601125455147281
2020-07-17,83.51342481635811,4,-0.0142262317834837
2020-07-24,86.3294526745998,4,0.02299659744221505
2020-07-31,80.40046885061474,4,0.033719463241197456
2020-08-07,83.1398701004689,4,-0.06867857539110189
2020-08-14,86.5401758476655,4,0.03407195615916114
2020-08-21,82.69204646754064,4,0.040898617511520685
2020-08-28,83.22660953238722,4,-0.04446639196687818
2020-09-04,79.63045800523747,4,0.0064645039962387685
2020-09-11,75.5094627416929,4,-0.04320915566974193
2020-09-18,76.01486782118421,4,-0.05175149517881117
2020-09-25,69.81393626896384,4,0.006693268116874762
2020-10-02,69.19189924805146,4,-0.08157524613220812
2020-10-09,71.92303054299491,4,-0.00890992621467357
2020-10-16,70.84418508484998,4,0.03947183593201298
2020-10-23,70.5331665743938,4,-0.015000000000000013
2020-10-30,67.54933273970468,4,-0.00439017697900923
2020-11-06,69.15302193424444,4,-0.04230398236185762
2020-11-13,80.69958413493063,4,0.023741007194244546
2020-11-20,84.61790616394832,4,0.16697118763176366
2020-11-27,90.06248993857233,4,0.048554426531693284
2020-12-04,92.00557509002329,4,0.06434316353887382
2020-12-11,91.18691484854902,4,0.02157485488993527
2020-12-18,85.99877886041092,4,-0.008897941680960586
2021-01-08,89.83563228129633,4,-0.05689561925365061
2021-01-15,90.83183329803008,4,0.044615208166074005
2021-01-22,90.47675174751112,4,0.01108915239350039
2021-01-29,84.03596695615335,4,-0.003909219242045903
2021-02-05,88.04049777589493,4,-0.07118717976670674
2021-02-12,91.28554861258205,4,0.047652582159624535
2021-02-19,95.8,4,0.03685861528120071
2021-02-26,100.0,4,0.0494541738098917
2021-03-05,109.0,4,0.04384133611691032
2021-03-12,111.56,4,0.09000000000000008
2021-03-19,103.38,4,0.023486238532110182
