Date,PEP,dayofweek,weekly_ret
2015-02-06,80.44861964917526,4,-0.048208667410940986
2015-02-13,82.46170681235388,4,0.031243335465984234
2015-02-20,82.40347701837764,4,0.02502326543273714
2015-02-27,82.33692868240479,4,-0.0007061434479975759
2015-03-06,80.53762317839829,4,-0.0008075913587725081
2015-03-13,78.98833958808908,4,-0.021852958724594806
2015-03-20,79.84253918923255,4,-0.019236768222938627
2015-03-27,80.35338404873991,4,0.010814249363867878
2015-04-10,80.56274669607899,4,0.006398153975246457
2015-04-17,80.23614096623001,4,0.002605523710265789
2015-04-24,79.70017258904197,4,-0.004054054054054124
2015-05-01,80.02677831889093,4,-0.006679887276902052
2015-05-08,80.8558544023537,4,0.004097930019964169
2015-05-15,82.25439688657877,4,0.010359983256592598
2015-05-22,80.61299373144037,4,0.017296737441740095
2015-05-29,80.75536033163095,4,-0.01995520260639383
2015-06-05,78.4991966059347,4,0.0017660502804903722
2015-06-12,79.08129704288359,4,-0.027938253466160856
2015-06-19,80.02615572314849,4,0.007415368081676421
2015-06-26,80.06833691423172,4,0.011947941113719107
2015-07-10,80.60825616009738,4,0.0005270925574527574
2015-07-17,81.6459134607454,4,0.006743230428827518
2015-07-24,81.13973916774637,4,0.012872841444269811
2015-07-31,81.28315521742942,4,-0.0061996280223185485
2015-08-07,83.60312072700836,4,0.0017675192347681445
2015-08-14,83.71279182382483,4,0.028541774779449858
2015-08-21,81.19879283526292,4,0.001311806256306891
2015-08-28,78.90413604033394,4,-0.03003124055225237
2015-09-04,77.29026728308094,4,-0.028259740259740207
2015-09-11,77.88533093352261,4,-0.020453538157087614
2015-09-18,79.10096096228202,4,0.007699076110866843
2015-09-25,79.45799915254702,4,0.01560794586334846
2015-10-02,80.04456189369667,4,0.004513702310585677
2015-10-09,84.55854472776134,4,0.0073820477158446085
2015-10-16,84.75406564147791,4,0.056393372982158185
2015-10-23,87.0748138782004,4,0.0023122549512417656
2015-10-30,86.87079205519183,4,0.0273821464393178
2015-11-06,84.77106746006194,4,-0.00234306355559899
2015-11-13,83.34291469900194,4,-0.0241706624914374
2015-11-20,85.09410201315883,4,-0.016847172081829065
2015-11-27,85.63816020784837,4,0.021011831905344502
2015-12-04,86.51686308873656,4,0.006393606393606532
2015-12-11,83.70887465680447,4,0.010260646407577179
2015-12-18,83.81160594089954,4,-0.03245596675242446
2016-01-08,83.22090105735285,4,0.001227244835344532
2016-01-15,80.41291262542076,4,-0.007048008171603781
2016-01-22,82.05661317094199,4,-0.0337413846312109
2016-01-29,85.01013758867542,4,0.02044075375279486
2016-02-05,83.31507140110665,4,0.03599374021909241
2016-02-12,84.31670142103366,4,-0.01993957703927507
2016-02-19,85.2498439182306,4,0.012022194821208476
2016-02-26,84.20540919659733,4,0.011067113412529084
2016-03-04,86.22102352745532,4,-0.012251456115685788
2016-03-11,87.350518935665,4,0.02393687472205097
2016-03-18,87.33327473095949,4,0.013100000000000112
2016-04-01,89.48017821679312,4,-0.000197413878195829
2016-04-08,90.60105152265005,4,0.02458288083720017
2016-04-15,89.47155611444039,4,0.012526498361919547
2016-04-22,87.92819979329893,4,-0.012466692044156846
2016-04-29,88.77316582386801,4,-0.017249686807362496
2016-05-06,90.49758629441709,4,0.009609727397529078
2016-05-13,89.82506231090296,4,0.019425019425019174
2016-05-20,86.30724455098276,4,-0.007431402439024071
2016-05-27,87.91095558859344,4,-0.039162987137646654
2016-06-03,89.05736095391569,4,0.018581418581418818
2016-06-10,89.73486745488178,4,0.013040528994898049
2016-06-17,89.82172726269795,4,0.007607529503559807
2016-06-24,88.57963201092676,4,0.0009679605072112629
2016-07-01,91.75001499621685,4,-0.013828449859781489
2016-07-08,94.04311392256365,4,0.03579133163365378
2016-07-15,95.25046525120837,4,0.024992899744390895
2016-07-22,94.84222415447238,4,0.012838274683661277
2016-07-29,94.60770267336872,4,-0.004285974831296779
2016-08-05,94.38186717304669,4,-0.0024727539151937483
2016-08-12,94.32106530757538,4,-0.0023870730811604846
2016-08-19,93.95625411474748,4,-0.0006442113013066519
2016-08-26,93.33086349847107,4,-0.0038677594621973066
2016-09-02,94.35615239813929,4,-0.00665618933160772
2016-09-09,91.01471824442748,4,0.010985528915469667
2016-09-16,92.09062505308336,4,-0.03541299712617041
2016-09-23,93.89255027733631,4,0.011821239788562865
2016-09-30,95.14340128252165,4,0.019566869300911893
2016-10-07,92.7116769507628,4,0.01332215390348468
2016-10-14,93.44644257618631,4,-0.025558517973706008
2016-10-21,92.38803018718338,4,0.007925275969430823
2016-10-28,93.6563756120216,4,-0.011326406440138381
2016-11-04,92.55422717388632,4,0.013728460518841024
2016-11-11,90.262458199351,4,-0.011768002241524078
2016-11-18,88.61798275197451,4,-0.024761364710329747
2016-11-25,89.37024279705099,4,-0.018218819653067153
2016-12-02,88.65844624358436,4,0.008488796762412543
2016-12-09,91.27589739013949,4,-0.007964581175895824
2016-12-16,93.30287975952562,4,0.029522862823061713
2016-12-23,92.61546834729904,4,0.02220720285797051
2016-12-30,92.2100718734218,4,-0.00736752621139114
2017-01-06,92.14838110565788,4,-0.00437720049481416
2017-01-13,89.49567809180907,4,-0.0006690241804453434
2017-01-20,90.9850694849667,4,-0.028787299158378077
2017-01-27,91.19658068872872,4,0.01664204825209259
2017-02-03,92.63309428094584,4,0.0023246803564507257
2017-02-10,93.50557799646424,4,0.015751836103594874
2017-02-17,95.31223619526493,4,0.009418704214632534
2017-02-24,96.79281462159912,4,0.01932139491046203
2017-03-03,98.10435322834968,4,0.015533980582524087
2017-03-10,97.24363305259442,4,0.013549958350502322
2017-03-17,98.8408457498722,4,-0.008773516642547219
2017-03-24,99.48860423265705,4,0.016424856282507783
2017-03-31,99.25789573193916,4,0.006553550588023871
2017-04-07,99.03606063509501,4,-0.002318943988583677
2017-04-21,100.65102014012031,4,-0.002234936527802711
2017-04-28,100.51791908201383,4,0.01630678254636675
2017-05-05,100.46467865877123,4,-0.0013224014810896412
2017-05-12,100.18960313868452,4,-0.0005296610169491789
2017-05-19,100.8817286408382,4,-0.002738032149796732
2017-05-26,104.6263050755672,4,0.006908156939154919
2017-06-02,105.13254199150408,4,0.03711848007740359
2017-06-09,103.58686936768066,4,0.004838524265682986
2017-06-16,104.40884556069658,4,-0.014702133084048552
2017-06-23,104.49819079906788,4,0.007935138864930025
2017-06-30,103.18481579500984,4,0.0008557247989047223
2017-07-07,103.20268484268408,4,-0.012568399452804302
2017-07-14,102.68448246013055,4,0.0001731751666809167
2017-07-21,104.2033515124426,4,-0.00502121028482394
2017-07-28,104.18548246476836,4,0.01479161228573922
2017-08-04,103.97105389267723,4,-0.0001714824659176939
2017-08-11,104.09613722639703,4,-0.0020581425263700437
2017-08-18,105.07000032464417,4,0.001203059207699475
2017-08-25,103.50645865314648,4,0.009355420135610748
2017-09-01,104.2210630517939,4,-0.014880952380952439
2017-09-08,103.50130432906052,4,0.006903959501136869
2017-09-15,103.33036163241135,4,-0.006906077348066364
2017-09-22,100.63126642216116,4,-0.0016515994436716586
2017-09-29,100.25339309272611,4,-0.02612102742707889
2017-10-06,99.3267037372069,4,-0.0037550290567727185
2017-10-13,101.32403419279206,4,-0.009243471237548095
2017-10-20,100.41533880534115,4,0.020108695652174102
2017-10-27,99.50664341789025,4,-0.008968211685313476
2017-11-03,99.16475802459186,4,-0.009049368336170649
2017-11-10,101.44099498523623,4,-0.0034358047016277427
2017-11-17,103.17741290383051,4,0.02295409181636776
2017-11-24,104.27504495599892,4,0.017117516629711726
2017-12-01,105.79265285634857,4,0.010638297872340496
2017-12-08,105.60241088769098,4,0.014553893512968763
2017-12-15,108.00308334932244,4,-0.0017982531255351653
2017-12-22,107.44141658471432,4,0.02273312172943287
2017-12-29,108.63722324484777,4,-0.005200469719845668
2018-01-05,107.50483057426688,4,0.01112984822934271
2018-01-12,106.33620133822741,4,-0.010423615743829329
2018-01-19,108.86370177896393,4,-0.010870481166259327
2018-01-26,110.30410525594282,4,0.023768955529050784
2018-02-02,107.50483057426688,4,0.013231255721061874
2018-02-09,100.7195336921462,4,-0.025377792378449393
2018-02-16,100.61082399577043,4,-0.06311620460099454
2018-02-23,99.36066248744915,4,-0.0010793308148947522
2018-03-02,99.51634364746738,4,-0.012425715829281314
2018-03-09,102.71065034928446,4,0.0015668289252590561
2018-03-16,101.88925719738864,4,0.03209831254585471
2018-03-23,96.87875897082412,4,-0.007997156566554087
2018-04-06,99.75363500245949,4,-0.049175922608384104
2018-04-13,99.717128640153,4,0.029674988224210885
2018-04-20,93.52930022920448,4,-0.00036596523330290065
2018-04-27,92.82655275480472,4,-0.06205381658429421
2018-05-04,90.344120117964,4,-0.007513661202185773
2018-05-11,88.92037198801123,4,-0.026742699832858263
2018-05-18,88.9933847126242,4,-0.015759167592686252
2018-05-25,91.54883007407787,4,0.0008211023298780873
2018-06-01,92.3405618065997,4,0.028715003589375288
2018-06-08,94.4038322150464,4,0.008648190609112039
2018-06-15,99.1198788629246,4,0.022344139650872785
2018-06-22,99.81991703721904,4,0.04995609327739259
2018-06-29,100.28046846767587,4,0.007062540656073146
2018-07-06,100.91602944170636,4,0.004613823013748908
2018-07-13,103.79908139636628,4,0.006337834114081176
2018-07-20,106.8571428945998,4,0.02856882073749545
2018-07-27,105.26363494521908,4,0.029461354157423125
2018-08-03,107.12426272426478,4,-0.014912507542453213
2018-08-10,103.96487991133074,4,0.017675883794189717
2018-08-17,105.8899848906404,4,-0.029492691315563313
2018-08-24,103.30168585147287,4,0.01851687782404543
2018-08-31,103.17273145094494,4,-0.02444328462073775
2018-09-07,104.6937388666393,4,-0.001248328131966181
2018-09-14,106.39313164760391,4,0.014742339320710451
2018-09-21,106.70886582548805,4,0.01623203831825437
2018-09-28,103.82082672778317,4,0.0029676180501003735
2018-10-05,98.88980177318092,4,-0.027064659298581484
2018-10-12,97.7661595518874,4,-0.04749552772808607
2018-10-19,102.41859552600364,4,-0.01136256925532897
2018-10-26,102.56717631559616,4,0.0475873860182372
2018-11-02,103.23578986876257,4,0.0014507208269107785
2018-11-09,109.09544475831812,4,0.006518786781348984
2018-11-16,109.90335280172752,4,0.05675991724386065
2018-11-23,107.17318079296473,4,0.007405515832482168
2018-11-30,113.23713426820999,4,-0.024841571609632296
2018-12-07,108.4077042420401,4,0.05658088553851459
2018-12-14,106.6573812673154,4,-0.042648818847102254
2018-12-21,102.41729406116413,4,-0.01614574339492314
2018-12-28,103.29713555648027,4,-0.03975427819218946
2019-01-04,103.40945574737171,4,0.008590751233777949
2019-01-11,101.23793205680415,4,0.001087350489307859
2019-01-18,103.02569509515932,4,-0.020999275887038427
2019-01-25,102.35177394981078,4,0.017659023668638918
2019-02-01,105.0100184675745,4,-0.006541291905151181
2019-02-08,105.78221977995304,4,0.025971650663008772
2019-02-15,108.49194438520868,4,0.007353596577235111
2019-02-22,109.28754573735628,4,0.025616068663451896
2019-03-01,109.61686021955393,4,0.0073332758174446955
2019-03-08,108.72052679548288,4,0.0030132846334482988
2019-03-15,109.12623560848346,4,-0.008176966775692684
2019-03-22,113.9003904777462,4,0.0037316671005813706
2019-03-29,115.62701170516728,4,0.043748919246066276
2019-04-05,114.74954845844508,4,0.015159045725645859
2019-04-12,115.32508886758544,4,-0.007588739290085633
2019-04-26,119.25952084482373,4,0.005015622430521116
2019-05-03,120.4577771064766,4,0.034116010799313035
2019-05-10,120.77857012140728,4,0.010047468354430267
2019-05-17,123.13734229001535,4,0.0026631158455392434
2019-05-24,122.1843983338977,4,0.019529724240293866
2019-05-31,120.76913503273286,4,-0.00773887058462952
2019-06-07,126.84135200145587,4,-0.01158301158301156
2019-06-14,126.13810332773834,4,0.05027954342040464
2019-06-21,127.3070166637823,4,-0.005544317074998251
2019-06-28,124.61756565483559,4,0.00926693287124225
2019-07-05,126.41370078095197,4,-0.021125709166915363
2019-07-12,126.66078815279869,4,0.01441317776252582
2019-07-19,123.6292161674488,4,0.0019545932942417465
2019-07-26,124.70309589893637,4,-0.023934573829532124
2019-08-02,121.56698694857448,4,0.008686294104081727
2019-08-09,122.21321545955813,4,-0.025148605395518775
2019-08-16,125.21627736354105,4,0.0053158223889928635
2019-08-23,123.8002766556504,4,0.02457231726283049
2019-08-30,129.9394475099952,4,-0.011308439587127794
2019-09-06,131.46451077567858,4,0.04958931450065229
2019-09-13,130.57449115697452,4,0.011736722718988402
2019-09-20,128.91886326411634,4,-0.006770037126009765
2019-09-27,129.7706024691127,4,-0.01267956610964549
2019-10-04,134.24941087291396,4,0.006606784945438093
2019-10-11,131.72290356820557,4,0.03451327433628326
2019-10-18,130.39265919186292,4,-0.018819503849443975
2019-10-25,130.76589322551297,4,-0.010098808485905053
2019-11-01,131.04342622489384,4,0.0028623853211005024
2019-11-08,127.40678692266206,4,0.002122365339578547
2019-11-15,128.057553955693,4,-0.027751405827795228
2019-11-22,128.3063766447931,4,0.005107789378802741
2019-11-29,129.99071484793205,4,0.0019430535834392693
2019-12-06,132.37572304237048,4,0.013127470724248802
2019-12-13,132.93467702726107,4,0.018347527338614222
2019-12-20,132.91540275192006,4,0.004222481071636475
2019-12-27,132.54919152044,4,-0.00014499057561234707
2020-01-03,130.70849822536914,4,-0.0027552204176334305
2020-01-10,129.6484130816111,4,-0.013886869274393088
2020-01-17,136.13420673387634,4,-0.008110300081102806
2020-01-24,137.72915301834868,4,0.05002601650189553
2020-01-31,136.8666291968365,4,0.011715984709047111
2020-02-07,140.0950703164633,4,-0.006262463702200183
2020-02-14,141.65628661908883,4,0.023588227010280072
2020-02-21,140.55765292464858,4,0.011143977436885333
2020-02-28,127.23912866397914,4,-0.007755629634669581
2020-03-06,133.19410025973264,4,-0.09475488515598185
2020-03-13,123.67469093765791,4,0.04680141760071099
2020-03-20,100.85139763947264,4,-0.07147020253533432
2020-03-27,116.891747903886,4,-0.184542958022754
2020-04-03,120.8994095246983,4,0.15904936014625215
2020-04-17,133.47550991349428,4,0.03428523991366439
2020-04-24,130.38000372211627,4,0.10402118950156525
2020-05-01,126.28500807082621,4,-0.02319156670301703
2020-05-08,130.25385456698172,4,-0.03140815718963985
2020-05-15,131.92290492722316,4,0.03142769325341921
2020-05-22,126.6149366304088,4,0.012813827013335333
2020-05-29,127.65324121497764,4,-0.040235380654652486
2020-06-05,129.523299638627,4,0.008200490496628188
2020-06-12,126.15905808957176,4,0.014649517754900199
2020-06-19,128.38884609301536,4,-0.025974025974025983
2020-06-26,126.09059968595726,4,0.017674418604651132
2020-07-10,131.49881357150247,4,-0.017900670322973933
2020-07-17,131.69440901040102,4,0.04289149150701932
2020-07-24,133.06357708269095,4,0.0014874312063066775
2020-07-31,134.62834059387944,4,0.010396554284865633
2020-08-07,133.72860157494605,4,0.01175951785976781
2020-08-14,134.53054287443015,4,-0.006683132355077781
2020-08-21,133.45476796048808,4,0.00599678221442157
2020-08-28,136.85812859732306,4,-0.007996510613550334
2020-09-04,136.69972043073713,4,0.025501978601788267
2020-09-11,133.7935214161027,4,-0.001157462608976756
2020-09-18,129.51796083186085,4,-0.021259729028538454
2020-09-25,131.56707742523022,4,-0.031956409690008014
2020-10-02,136.0101138848917,4,0.015821099870692912
2020-10-09,136.38447172406492,4,0.03377012354923248
2020-10-16,139.62562248953859,4,0.002752426481239967
2020-10-23,137.48784219741765,4,0.02376480785900026
2020-10-30,131.31093785105907,4,-0.01531080222959158
2020-11-06,136.32536259156387,4,-0.04492691315563169
2020-11-13,142.56137607042353,4,0.03818741090854494
2020-11-20,141.29052972165118,4,0.045743604567134
2020-11-27,142.453009327505,4,-0.008914380485108175
2020-12-04,144.7015305827766,4,0.008227583321712695
2020-12-11,143.82845998344274,4,0.015784301545376023
2020-12-18,145.7730263183227,4,-0.006033596160438748
2021-01-08,143.04468069540442,4,0.013520038628681785
2021-01-15,140.27665004524366,4,-0.01871639556251259
2021-01-22,137.49869813827226,4,-0.019350811485642994
2021-01-29,135.49460426252864,4,-0.019803380719994546
2021-02-05,139.85003600238733,4,-0.014575366188036565
2021-02-12,132.81586492366336,4,0.03214468770593837
2021-02-19,131.46657399742014,4,-0.050297956867196625
2021-02-26,128.17271673629693,4,-0.01015910958392452
2021-03-05,133.03,4,-0.02505471285186034
2021-03-12,133.04,4,0.03789639002266343
2021-03-19,134.5,4,7.51710140569628e-05
