Date,KO,dayofweek,weekly_ret
2015-06-05,32.93890456716189,4,-0.0060664887163307535
2015-06-12,33.09402781671021,4,-0.020996093749999778
2015-06-19,33.458426521398714,4,0.00470942344885894
2015-06-26,33.12715497168189,4,0.011011011011011096
2015-07-10,33.450144732655794,4,-0.00990099009901002
2015-07-17,34.16237856454695,4,0.009750000000000147
2015-07-24,33.491553676370394,4,0.021292399108690185
2015-07-31,34.0215881559173,4,-0.019636363636363563
2015-08-07,34.59303157917882,4,0.015825914935707175
2015-08-14,34.16237856454695,4,0.016796494644596205
2015-08-21,32.737910900764625,4,-0.012449126167105806
2015-08-28,32.671656590821264,4,-0.04169696969696979
2015-09-04,31.901450237729662,4,-0.002023779408044435
2015-09-11,31.851759505272145,4,-0.023574144486691928
2015-09-18,32.56180397365612,4,-0.0015576323987537277
2015-09-25,33.09642569102759,4,0.02229215840545473
2015-10-02,33.73964244474014,4,0.01641867624422777
2015-10-09,35.10125713117061,4,0.019434628975264934
2015-10-16,35.10125713117061,4,0.04035652389205269
2015-10-23,35.744473884883156,4,0.0
2015-10-30,35.376921454190274,4,0.018324607329842646
2015-11-06,35.05113634516703,4,-0.010282776349614275
2015-11-13,34.56663541379914,4,-0.009208972845336616
2015-11-20,35.44374916886171,4,-0.013822688274547024
2015-11-27,36.320862923924274,4,0.02537457709038171
2015-12-04,36.43870581637733,4,0.02474664152722128
2015-12-11,35.58013617136221,4,0.0032444959443800325
2015-12-18,35.77373520896365,4,-0.023562023562023193
2016-01-08,34.940417612331316,4,0.0054412112609412144
2016-01-15,34.932000262870396,4,-0.02329411764705891
2016-01-22,35.403371832682616,4,-0.0002409058058295832
2016-01-29,36.12726388632282,4,0.013493975903614341
2016-02-05,35.72323111219805,4,0.020446980504041923
2016-02-12,36.287193526080536,4,-0.011183597390494127
2016-02-19,36.842738590502094,4,0.0157869934024506
2016-02-26,36.31244557446335,4,0.015309672929714857
2016-03-04,37.12892847217381,4,-0.014393420150788039
2016-03-11,38.341026794548114,4,0.02248493277700514
2016-03-18,38.68032791662375,4,0.0326456585808208
2016-04-01,39.723678867006356,4,0.008849557522123686
2016-04-08,39.75760897921393,4,0.026973684210525928
2016-04-15,39.10445431921831,4,0.0008541533205213003
2016-04-22,37.781179943123284,4,-0.01642841903136316
2016-04-29,38.00172567247245,4,-0.03383947939262488
2016-05-06,38.4428171311708,4,0.005837449483610202
2016-05-13,38.46826471532647,4,0.011607142857142927
2016-05-20,37.2807107880617,4,0.0006619593998233864
2016-05-27,37.98476061636868,4,-0.030871003307607725
2016-06-03,38.205306345717844,4,0.018885096700796744
2016-06-10,39.01114651064751,4,0.0058061634658326255
2016-06-17,38.28796023441496,4,0.02109236234458267
2016-06-24,37.55280404326522,4,-0.01853793956132932
2016-07-01,38.570055051949154,4,-0.01920071444518867
2016-07-08,38.7923115748549,4,0.027088549965854636
2016-07-15,39.006019769956566,4,0.005762411347518093
2016-07-22,39.176986326037905,4,0.005509034817100078
2016-07-29,37.29635420914323,4,0.004383081306158276
2016-08-05,37.16812929208221,4,-0.048003491162993406
2016-08-12,37.63828732130589,4,-0.0034380013752010052
2016-08-19,37.544255715461155,4,0.012649494020239294
2016-08-26,37.03135604721715,4,-0.002498296615943696
2016-09-02,37.321999192555424,4,-0.013661202185792254
2016-09-09,36.13378162779014,4,0.007848568790397081
2016-09-16,36.320854139237426,4,-0.03183692166743024
2016-09-23,36.83799966566225,4,0.0051772192950712
2016-09-30,36.47599779716487,4,0.01423825344091112
2016-10-07,35.96747136284712,4,-0.009826860084230171
2016-10-14,35.915756810204634,4,-0.013941398865784493
2016-10-21,36.312235047130336,4,-0.0014378145219268168
2016-10-28,36.39842596820114,4,0.01103911687065029
2016-11-04,35.932994994418785,4,0.0023736055067646866
2016-11-11,35.36413491535148,4,-0.012787118162443933
2016-11-18,35.26070581006651,4,-0.01583113456464358
2016-11-25,35.7950895207055,4,-0.002924689251767032
2016-12-02,35.08253252450423,4,0.015155218772916035
2016-12-09,36.50808637336911,4,-0.01990655717704226
2016-12-16,36.282083933914926,4,0.04063429137760122
2016-12-23,36.16039031267036,4,-0.00619047619047608
2016-12-30,36.0386966914258,4,-0.0033540967896502627
2017-01-06,36.282083933914926,4,-0.0033653846153844924
2017-01-13,35.53453740341261,4,0.006753497346840387
2017-01-20,35.917003070181224,4,-0.02060373742213706
2017-01-27,36.03000428990833,4,0.010763209393346074
2017-02-03,36.10823590356554,4,0.003146176185866656
2017-02-10,35.27376535788853,4,0.0021712907117008573
2017-02-17,35.83877145652401,4,-0.023110255175734395
2017-02-24,36.3168535399848,4,0.016017742730409124
2017-03-03,36.92532164620762,4,0.013339801115692662
2017-03-10,36.76016601737571,4,0.01675442795595994
2017-03-17,36.85578243406786,4,-0.00447269303201514
2017-03-24,36.93470273906586,4,0.0026010877275950417
2017-03-31,37.215308267947655,4,0.0021413276231261325
2017-04-07,37.36437995516611,4,0.007597340930674212
2017-04-21,37.767750402933686,4,0.004005655042412792
2017-04-28,37.83790178515413,4,0.010795587890166658
2017-05-05,38.311423615142154,4,0.0018574413745064966
2017-05-12,38.2237343873666,4,0.012514484356894506
2017-05-19,38.49557099347084,4,-0.002288853284504344
2017-05-26,39.80214048732668,4,0.007111722872218618
2017-06-02,40.240586626204475,4,0.03394077448747135
2017-06-09,39.740758027883786,4,0.011015642211940735
2017-06-16,40.05845670379353,4,-0.012421006755284347
2017-06-23,40.005410855145826,4,0.00799427820895704
2017-06-30,39.65177186416111,4,-0.0013242109909511468
2017-07-07,39.24508702452869,4,-0.008839779005524795
2017-07-14,39.5014752929926,4,-0.010256410256410331
2017-07-21,39.81090941010423,4,0.006533002928587495
2017-07-28,40.67732493801678,4,0.007833482542524806
2017-08-04,40.22643522451128,4,0.021763268931823232
2017-08-11,40.306003997482826,4,-0.011084546837643816
2017-08-18,40.376731795679774,4,0.00197802197802166
2017-08-25,40.288322047933605,4,0.0017547707830665171
2017-09-01,40.47398251820057,4,-0.002189621195532898
2017-09-08,40.933713206480704,4,0.004608294930875445
2017-09-15,41.15523417364849,4,0.011358671909130758
2017-09-22,40.54031187871957,4,0.005411699790106361
2017-09-29,40.112539847464674,4,-0.014941533131225593
2017-10-06,40.54031187871957,4,-0.010551769619696505
2017-10-13,41.15523417364849,4,0.010664296822928243
2017-10-20,41.333472520004705,4,0.015168168828313844
2017-10-27,41.05720308315257,4,0.004330879168471302
2017-11-03,40.96808390997447,4,-0.006683915480810931
2017-11-10,41.47606319708966,4,-0.0021706099413935087
2017-11-17,40.7363740597114,4,0.012399390907113172
2017-11-24,40.88787665411417,4,-0.0178341211860763
2017-12-01,41.29926571130046,4,0.003719098665499798
2017-12-08,40.70632432845385,4,0.010061394497600684
2017-12-15,41.49691283891599,4,-0.014357189471394416
2017-12-22,40.957875218146356,4,0.019421761200618004
2017-12-29,41.218410068185015,4,-0.012989824637367309
2018-01-05,41.38910531476206,4,0.00636104408861593
2018-01-12,41.460976997531354,4,0.0041412380122056724
2018-01-19,42.368356992493574,4,0.0017364879531149846
2018-01-26,43.599159559917574,4,0.02188515709642469
2018-02-02,41.98204669760866,4,0.02905004240882092
2018-02-09,38.747820972990844,4,-0.037090459509581675
2018-02-16,40.40985363703055,4,-0.07703830515728616
2018-02-23,39.56536136449145,4,0.04289357755622514
2018-03-02,39.27787463341432,4,-0.02089817696754115
2018-03-09,40.266110271491975,4,-0.0072661217075383755
2018-03-16,39.392105135156974,4,0.025160109789569507
2018-03-23,38.367874145678655,4,-0.021705725495759887
2018-04-06,39.809048723794156,4,-0.026000920386562543
2018-04-13,40.34382419617664,4,0.03756201275691007
2018-04-20,39.64589688476222,4,0.01343351548269589
2018-04-27,39.25614526929702,4,-0.01729948326218811
2018-05-04,38.39506611885066,4,-0.009830818472793879
2018-05-11,38.19565831558939,4,-0.021934888016624243
2018-05-18,38.23191427981871,4,-0.005193578847969893
2018-05-25,38.431322083079976,4,0.0009492168960607561
2018-06-01,39.083929439207736,4,0.005215742057847361
2018-06-08,39.83624069696616,4,0.01698113207547136
2018-06-15,40.348204362575615,4,0.019248608534323308
2018-06-22,39.55258020583399,4,0.01285170630190624
2018-06-29,40.11043162607812,4,-0.01971894832275589
2018-07-06,40.82374983557062,4,0.014104046242774393
2018-07-13,40.915200888069656,4,0.017783857729138264
2018-07-20,41.40903657156447,4,0.0022401433691756623
2018-07-27,42.25953135980552,4,0.012069736253911723
2018-08-03,42.63448067505157,4,0.020538869257950454
2018-08-10,42.14064499155676,4,0.008872538411599074
2018-08-17,42.61619046455176,4,-0.011583011583011671
2018-08-24,41.7291152553111,4,0.011284722222222099
2018-08-31,40.75973409882129,4,-0.020815450643776545
2018-09-07,41.811421202560226,4,-0.02323033092263871
2018-09-14,42.41624330412173,4,0.025802109041956456
2018-09-21,42.96039602317873,4,0.014465475799814831
2018-09-28,42.60070185295461,4,0.012828875842574305
2018-10-05,42.31479110226364,4,-0.00837269214255043
2018-10-12,41.20803980926633,4,-0.006711409395973034
2018-10-19,42.729822837137625,4,-0.026155187445510153
2018-10-26,42.35168281203022,4,0.036929274843330306
2018-11-02,44.27005171989221,4,-0.008849557522123686
2018-11-09,45.81950353008843,4,0.04529616724738661
2018-11-16,46.271426974729,4,0.03499999999999992
2018-11-23,45.21079031893992,4,0.009863123993558931
2018-11-30,46.853676522695636,4,-0.02292206497907112
2018-12-07,45.63585278768113,4,0.0363383650709479
2018-12-14,45.86826189741672,4,-0.0259920634920634
2018-12-21,44.22280540048872,4,0.005092686901609245
2018-12-28,43.87883991808005,4,-0.03587353060397247
2019-01-04,44.22280540048872,4,-0.0077780113516920935
2019-01-11,44.008989019531974,4,0.007838983050847181
2019-01-18,44.259990858046415,4,-0.00483498002943028
2019-01-25,44.03687811270024,4,0.005703422053231932
2019-02-01,45.273294576493605,4,-0.00504095778197855
2019-02-08,46.017003727647506,4,0.028076841883048376
2019-02-15,42.056752497753,4,0.01642710472279263
2019-02-22,42.093937955310686,4,-0.08606060606060584
2019-03-01,42.18690159920492,4,0.0008841732979660843
2019-03-08,41.684897922176035,4,0.0022084805653710404
2019-03-15,42.48113051502248,4,-0.011899515204936262
2019-03-22,43.07192769437047,4,0.0191012244850155
2019-03-29,43.944056863884185,4,0.013907284768212014
2019-04-05,43.57832527666876,4,0.020248203788373775
2019-04-12,43.831524067817895,4,-0.008322663252240736
2019-04-26,45.2569394846575,4,0.005810200129115595
2019-05-03,45.6883152029116,4,0.03252032520325199
2019-05-10,45.191295353618834,4,0.009531703273933045
2019-05-17,46.13844638717674,4,-0.010878489326765495
2019-05-24,46.522933440403214,4,0.020958705125544874
2019-05-31,46.07280225613807,4,0.008333333333333304
2019-06-07,48.285947245441676,4,-0.009675468655513164
2019-06-14,48.49357792070536,4,0.04803582332587042
2019-06-21,48.720404245027524,4,0.004300022824617722
2019-06-28,48.124985143681876,4,0.004677450789320137
2019-07-05,49.249665668445864,4,-0.012221144519883986
2019-07-12,49.2591167652926,4,0.02336999214454072
2019-07-19,48.569186695479424,4,0.0001919017463054562
2019-07-26,51.19659161887761,4,-0.014006139677666618
2019-08-02,49.45758979907449,4,0.054096127651294124
2019-08-09,50.487759355370905,4,-0.03396714048366267
2019-08-16,51.42341794319975,4,0.02082935218803761
2019-08-23,50.790194454467105,4,0.018532384874578645
2019-08-30,52.018837044545386,4,-0.012313912883660905
2019-09-06,52.19840788463375,4,0.02419054707852597
2019-09-13,51.65969536436865,4,0.0034520348837210335
2019-09-20,51.326468431498604,4,-0.010320478001086486
2019-09-27,51.70729921192152,4,-0.006450423884998058
2019-10-04,51.92627691066469,4,0.0074197736969023875
2019-10-11,50.74570149135364,4,0.004234947523476196
2019-10-18,52.15477537891846,4,-0.022735606894022875
2019-10-25,51.17413611932943,4,0.027767354596623273
2019-11-01,51.31694766198802,4,-0.01880248265790463
2019-11-08,49.7079376147012,4,0.0027906976744185297
2019-11-15,50.145893012187564,4,-0.03135435992578839
2019-11-22,50.48864071456818,4,0.008810572687224738
2019-11-29,51.221739966882296,4,0.006835010442376888
2019-12-06,52.200132752766564,4,0.01452008297190277
2019-12-13,52.200132752766564,4,0.019101123595505642
2019-12-20,52.727697490253185,4,0.0
2019-12-27,53.09219676342576,4,0.010106578463800142
2020-01-03,52.45911907844181,4,0.00691286156085158
2020-01-10,53.26485431387592,4,-0.011924119241192632
2020-01-17,54.61733845906888,4,0.015359297860669363
2020-01-24,55.32715283314178,4,0.025391680172879516
2020-01-31,56.017783034942426,4,0.01299613628380758
2020-02-07,56.77555783969594,4,0.012482662968099634
2020-02-14,57.50455638604108,4,0.013527397260274299
2020-02-21,57.67721393649125,4,0.012840006757898204
2020-02-28,51.30806874210738,4,0.003002502085071024
2020-03-06,53.00586798820068,4,-0.11042740728421752
2020-03-13,46.88611703335592,4,0.033090297251823
2020-03-20,37.04844816128599,4,-0.1154542164314154
2020-03-27,41.411072213698525,4,-0.20982050753043113
2020-04-03,42.397741068124404,4,0.11775456919060079
2020-04-17,46.48951484677297,4,0.023826208829712314
2020-04-24,43.94545691820424,4,0.09650924024640672
2020-05-01,44.10990172727523,4,-0.05472326258843119
2020-05-08,44.60323615448817,4,0.0037420206911733533
2020-05-15,41.84636729653347,4,0.011184210526315796
2020-05-22,43.55852795568428,4,-0.061808718282368225
2020-05-29,45.15460992607911,4,0.040915395284327305
2020-06-05,47.48585692526186,4,0.03664223850766146
2020-06-12,44.506503913858175,4,0.05162810625535563
2020-06-19,44.91643223938056,4,-0.06274190262782653
2020-06-26,42.52518367383336,4,0.00921052631578978
2020-07-10,44.067294993655636,4,-0.053237722729248094
2020-07-17,45.697248097518425,4,0.03626348404865731
2020-07-24,47.32720120138121,4,0.03698781838316734
2020-07-31,46.1071764230408,4,0.03566851772746671
2020-08-07,46.653747523737295,4,-0.025778511033202722
2020-08-14,47.28816040847432,4,0.011854360711261558
2020-08-21,46.146217215947686,4,0.013598326359832935
2020-08-28,48.63506776376212,4,-0.024148606811145723
2020-09-04,49.81605174919565,4,0.05393401015228427
2020-09-11,49.8355721456491,4,0.02428256070640189
2020-09-18,49.638316441554444,4,0.00039184952978055243
2020-09-25,47.93615018895009,4,-0.003958130620396183
2020-10-02,48.56585331130083,4,-0.03429137760158596
2020-10-09,49.99252444787673,4,0.013136288998357948
2020-10-16,49.22507376751178,4,0.029376012965964593
2020-10-23,49.70719022056154,4,-0.01535130879748059
2020-10-30,47.286768844025886,4,0.009794123525884046
2020-11-06,48.6544053128814,4,-0.04869358669833734
2020-11-13,52.59004982757353,4,0.0289221806075739
2020-11-20,51.822599147208564,4,0.08088978766430754
2020-11-27,51.852116481068755,4,-0.014593077642656715
2020-12-04,53.404608113430484,4,0.0005695842035313703
2020-12-11,52.90874359984245,4,0.029940757248135608
2020-12-18,53.295517920441114,4,-0.009285051067780992
2021-01-08,50.65751870815281,4,0.007310215557638333
2021-01-15,48.29720362347381,4,-0.04949758094529222
2021-01-22,48.088940527766844,4,-0.046593578700078075
2021-01-29,47.751752658526975,4,-0.004312114989733051
2021-02-05,49.23934619929107,4,-0.00701175500103135
2021-02-12,50.27074438755415,4,0.031152647975078107
2021-02-19,49.69554155179204,4,0.02094662638469269
2021-02-26,48.584805041354855,4,-0.011442099033339925
2021-03-05,50.36991729027176,4,-0.022350828178008486
2021-03-12,50.36,4,0.036742192284139774
2021-03-19,50.81,4,-0.00019688915140769758
