Date,CMCSA,dayofweek,weekly_ret
2015-02-06,25.530069553571533,4,-0.05620671283963785
2015-02-13,26.671566865831547,4,0.07103208203970257
2015-02-20,26.23873979065241,4,0.044711876317639065
2015-02-27,26.633442201178454,4,-0.01622803329689726
2015-03-06,27.077482413020267,4,0.015042735042734678
2015-03-13,26.485428797231194,4,0.016672280229033554
2015-03-20,26.664838983833942,4,-0.02186516481696177
2015-03-27,25.090514596394797,4,0.006773920406435208
2015-04-10,26.94477798109887,4,-0.05904121110176619
2015-04-17,26.318574312920852,4,0.07390296351157777
2015-04-24,26.86819192096199,4,-0.023240260825948766
2015-05-01,26.31406925055985,4,0.02088325915782252
2015-05-08,26.31406925055985,4,-0.020623742454728644
2015-05-15,25.516673212664102,4,0.0
2015-05-22,26.07079588306623,4,-0.030303030303030054
2015-05-29,26.336594562364823,4,0.021716101694915002
