Date,CSCO,dayofweek,weekly_ret
2015-02-06,22.47478503309286,4,-0.0654023395958877
2015-02-13,24.28167854346266,4,0.0331879385549021
2015-02-20,24.43019033883553,4,0.08039647577092501
2015-02-27,24.34768378585061,4,0.006116207951070596
2015-03-06,23.86502045088881,4,-0.0033772374197905686
2015-03-13,23.052330903987322,4,-0.01982378854625566
2015-03-20,23.464863668911928,4,-0.03405358686257576
2015-03-27,22.38402782480945,4,0.017895490336435005
2015-04-10,23.311343028851052,4,-0.04606188466947936
2015-04-17,23.207422990384348,4,0.04142753981988023
2015-04-24,23.95980406888329,4,-0.0044579172610555995
2015-05-01,24.217525764280712,4,0.03241984596095304
2015-05-08,24.30066179505408,4,0.01075641915336556
2015-05-15,24.566697093528838,4,0.003432887058016032
2015-05-22,24.32560260428609,4,0.010947656517276583
