Date,DIS,dayofweek,weekly_ret
2016-01-29,90.400998465681,4,0.03194888178914046
2016-02-05,88.58958209066401,4,-0.011145510835913974
2016-02-12,85.995105511864,4,-0.020037570444585984
2016-02-19,89.636807182471,4,-0.02928647497337533
2016-02-26,89.919840991067,4,0.0423477783872781
2016-03-04,92.910564901902,4,0.003157562361852495
2016-03-11,92.40110404642799,4,0.03325988878396835
2016-03-18,93.589846042533,4,-0.005483346872467321
2016-04-01,93.46719805880801,4,0.012865019399635136
2016-04-08,90.967066082873,4,-0.001310483870966661
2016-04-15,93.014343965054,4,-0.026748763500559436
2016-04-22,97.90139439348499,4,0.022505704210751043
2016-04-29,97.420236918871,4,0.05254082564154938
2016-05-06,99.571293864203,4,-0.004914715235618927
2016-05-13,94.835194800357,4,0.022080185938403663
2016-05-20,94.137044739153,4,-0.04756490430168725
2016-05-27,94.61820221376699,4,-0.007361719060879457
2016-06-03,93.165295329639,4,0.005111244738426279
2016-06-10,91.835036429236,4,-0.015355469139495037
2016-06-17,93.401156836802,4,-0.014278481012658717
2016-06-24,90.306653862815,4,0.01705362646393449
2016-07-01,92.486014189007,4,-0.033131313131313456
2016-07-08,94.66417615371599,4,0.024132887588800056
2016-07-15,94.83522164365401,4,0.023551257817832294
2016-07-22,92.849193454925,4,0.00180686609114189
2016-07-29,91.176748664415,4,-0.02094188376752637
2016-08-05,91.06271833778999,4,-0.018012485927752397
2016-08-12,92.022473586889,4,-0.001250651380920731
2016-08-19,91.594859862043,4,0.010539497025982447
2016-08-26,90.473561650224,4,-0.00464684014869754
2016-09-02,89.72286199993799,4,-0.012241933810563821
2016-09-09,87.822356556178,4,-0.008297447747091624
2016-09-16,87.955391937241,4,-0.021181952976057628
2016-09-23,88.630071369776,4,0.0015148236312458874
2016-09-30,88.240467753805,4,0.007670700086430227
2016-10-07,87.88887424670901,4,-0.004395840034309817
2016-10-14,86.75807350767201,4,-0.0039844927848405876
2016-10-21,88.402010716525,4,-0.012866255811432747
2016-10-28,89.18121794846701,4,0.018948521358160608
2016-11-04,87.850864137834,4,0.008814360958832257
2016-11-11,92.82068587326799,4,-0.01491742141716157
2016-11-18,93.352827397521,4,0.05657111952406724
2016-11-25,93.903973976212,4,0.005733005733006058
2016-12-02,93.59989310521,4,0.005903908794792967
2016-12-09,100.39530860291,4,-0.003238210888487303
2016-12-16,99.485757361516,4,0.07260067583690177
2016-12-23,100.67296108713002,4,-0.009059698645795589
2016-12-30,99.782558292918,4,0.011933403907253837
2017-01-06,104.33988872349,4,-0.008844507845968685
2017-01-13,103.45906015288,4,0.04567261562079494
2017-01-20,103.07609120913,4,-0.0084419159478335
2017-01-27,104.64626387849,4,-0.0037016472330609895
2017-02-03,105.60368623785,4,0.01523314137101206
2017-02-10,104.60796698410999,4,0.009149130832532215
2017-02-17,105.3739048716,4,-0.00942883046238896
2017-02-24,105.62283468503999,4,0.007321984257722569
2017-03-03,106.50366325565001,4,0.002362347810336063
2017-03-10,106.19728810066,4,0.008339376359634665
2017-03-17,107.00152288251999,4,-0.0028766630707770524
2017-03-24,107.36534337908002,4,0.007573025603984318
2017-03-31,108.56212132829,4,0.0034001431639385515
2017-04-07,107.7866092172,4,0.011146780809748513
2017-04-21,109.56741480562,4,-0.007143487080036648
2017-04-28,110.67802474248,4,0.016521584650942334
2017-05-05,107.22173002518,4,0.010136315973415133
2017-05-12,105.01965859864,4,-0.031228373702385293
2017-05-19,102.94205207882,4,-0.020537547995381655
2017-05-26,103.79415797864999,4,-0.019783024888322287
2017-06-02,102.61652847664,4,0.00827752976186602
2017-06-09,101.12294959603001,4,-0.01134581680649338
2017-06-16,101.0176331365,4,-0.014554954282535393
2017-06-23,99.916597423229,4,-0.0010414694186704487
2017-06-30,101.72612568243,4,-0.01089944081132066
2017-07-07,99.667450834921,4,0.018110387121532456
2017-07-14,101.37487812855,4,-0.020237425083265204
2017-07-21,103.30417450553001,4,0.01713124274099287
2017-07-28,106.0727148065,4,0.019031306499165845
2017-08-04,103.88296341863001,4,0.02679988794471977
2017-08-11,98.38446874422701,4,-0.020643870498314065
2017-08-18,97.14007258107401,4,-0.0529297056365734
2017-08-25,98.78962098339399,4,-0.012648298852820927
