Date,TMO,dayofweek,weekly_ret
2015-02-06,122.2408042269237,4,0.002722831745014531
2015-02-13,124.99318130927671,4,-0.003274498841945528
2015-02-20,128.4801786093396,4,0.022516025641025728
2015-02-27,127.3341710697122,4,0.02789750019590942
2015-03-06,125.87472557052857,4,-0.008919722497522153
2015-03-13,124.95265342769629,4,-0.011461538461538523
2015-03-20,133.98431202186578,4,-0.007325316012829264
2015-03-27,131.10124185173999,4,0.07228064668026946
2015-04-10,131.14046729623152,4,-0.021517968235380325
2015-04-17,129.5420304332026,4,0.0002991996409607012
2015-04-24,127.50230731964425,4,-0.012188738502953766
2015-05-01,125.18800609464529,4,-0.015745647236941496
2015-05-08,127.46308187515272,4,-0.01815105368404879
2015-05-15,127.63959637536449,4,0.01817327275575753
2015-05-22,129.59106223881702,4,0.001384828435143648
2015-05-29,127.11985923585205,4,0.015288875230485832
2015-06-05,127.06102106911476,4,-0.019069239500567603
2015-06-12,127.64883923887464,4,-0.0004628558204121669
2015-06-19,127.59975108349893,4,0.004626266693072978
2015-06-26,129.7989004443287,4,-0.00038455622212008045
2015-07-10,128.2477147344577,4,0.017234746479957375
2015-07-17,133.27434184492563,4,-0.011950684517056498
2015-07-24,135.42440305037965,4,0.039194671974278616
2015-07-31,136.98540639132577,4,0.016132596685082712
2015-08-07,133.5394178839542,4,0.011526750761200688
2015-08-14,132.55765477644096,4,-0.02515588045581607
2015-08-21,125.62640723739729,4,-0.007351860020585077
2015-08-28,124.2126683625782,4,-0.052288549844467624
2015-09-04,118.96023573738223,4,-0.01125351672397612
2015-09-11,120.80595037950718,4,-0.04228580461587106
2015-09-18,123.63687907839228,4,0.015515391598580619
2015-09-25,120.56021004106228,4,0.023433685923514913
2015-10-02,122.36885893201664,4,-0.024884719351248252
2015-10-09,124.36427048018915,4,0.015002038320423905
2015-10-16,124.24631511773559,4,0.016306530645031847
2015-10-23,124.31512241250016,4,-0.000948466645589674
2015-10-30,128.55168584729006,4,0.0005537974683544888
2015-11-06,132.0117098125941,4,0.03407922827548049
2015-11-13,130.07527594564837,4,0.02691543049395939
2015-11-20,135.4913930049737,4,-0.014668652271034976
2015-11-27,137.57527107498638,4,0.04163832842137083
2015-12-04,134.73451276256344,4,0.01538015089959388
2015-12-11,132.06085788028307,4,-0.020648756787653766
2015-12-18,132.36591649386642,4,-0.01984387539213528
2016-01-08,132.02149547853037,4,0.002309985096870193
2016-01-15,130.64381141718613,4,-0.0026020370232695544
2016-01-22,133.15316452892029,4,-0.010435301132975638
2016-01-29,129.95496938651402,4,0.019207592648388117
2016-02-05,121.21651619741631,4,-0.0240189195181435
2016-02-12,124.46391434201344,4,-0.06724216265333938
2016-02-19,128.08525530326114,4,0.026790063321967983
2016-02-26,128.62648832736068,4,0.02909550917141046
2016-03-04,138.06362414756867,4,0.004225568531038837
2016-03-11,138.13250835063587,4,0.07336852574401331
2016-03-18,137.9157835479177,4,0.0004989308624374633
2016-04-01,140.54603456272443,4,-0.0015689630580517644
2016-04-08,140.0928827024956,4,0.019071428571428628
2016-04-15,143.17628557753116,4,-0.00322422373309017
2016-04-22,144.66380581436943,4,0.022009703958933757
2016-04-29,142.10251269133664,4,0.010389431677445993
2016-05-06,144.78201934312474,4,-0.017705141300647043
2016-05-13,145.6883230635825,4,0.018856152512998214
2016-05-20,146.63403129362538,4,0.006259780907668322
2016-05-27,149.86520107960516,4,0.006491311109608766
2016-06-03,150.59418450692988,4,0.022035606315082168
2016-06-10,149.54011387552794,4,0.004864260829553713
2016-06-17,144.20645223756574,4,-0.006999411264473121
2016-06-24,143.32882817785955,4,-0.03566709627091602
2016-07-01,147.15487464039887,4,-0.00608588621444206
2016-07-08,150.56676143431284,4,0.026694186446508228
2016-07-15,154.856272287933,4,0.023185686524157312
2016-07-22,154.70835812056674,4,0.028489095553081434
2016-07-29,156.63124229632754,4,-0.0009551706571576668
2016-08-05,155.3197366790138,4,0.012429090445535307
2016-08-12,153.32782589181548,4,-0.00837320574162681
2016-08-19,151.44438549401906,4,-0.012824582566186238
2016-08-26,150.2413502661072,4,-0.012283748151006413
2016-09-02,149.07775881615962,4,-0.007943742674827559
2016-09-09,141.68205044784904,4,-0.0077448149120507015
2016-09-16,148.11637956929653,4,-0.04960973673766356
2016-09-23,155.62831324821917,4,0.045413862243727676
2016-09-30,157.01027213790275,4,0.05071642785738062
2016-10-07,156.17122566916632,4,0.00887986807053176
2016-10-14,149.75498796706415,4,-0.005343895385389152
2016-10-21,148.7185187998015,4,-0.04108463434675447
2016-10-28,145.31297725022418,4,-0.006921099466086544
2016-11-04,144.6812246149403,4,-0.022899243329351004
2016-11-11,149.30091576045385,4,-0.004347530738400773
2016-11-18,143.93101836054066,4,0.03193013577130377
2016-11-25,142.322023367552,4,-0.035966942148760395
2016-12-02,140.08127573927936,4,-0.011178931486180543
2016-12-09,143.53617296348818,4,-0.015744208628103995
2016-12-16,140.84781435811502,4,0.024663519131843836
2016-12-23,140.15612451631142,4,-0.018729485048044392
2016-12-30,139.42490954069052,4,-0.004910902202890588
2017-01-06,145.52166143201626,4,-0.0052171460800901626
2017-01-13,144.55329565349126,4,0.043727852586817884
2017-01-20,141.8062988531857,4,-0.006654444218102795
2017-01-27,143.72326784332697,4,-0.019003349511244605
2017-02-03,149.63227534902032,4,0.01351822172670869
2017-02-10,153.05119942422078,4,0.04111378480577521
2017-02-17,156.75668071959706,4,0.022848841048669133
2017-02-24,157.09264435704452,4,0.02421073019562292
2017-03-03,158.25863580465622,4,0.0021432173474533744
2017-03-10,157.43848927794633,4,0.007422317272612666
2017-03-17,156.16273195592595,4,-0.005182317682317361
2017-03-24,152.3548497719351,4,-0.008103211151677892
2017-03-31,151.91966323662191,4,-0.024384064855278997
2017-04-07,151.43502368593215,4,-0.0028564009348218677
2017-04-21,153.34391007946522,4,-0.003190104166666763
2017-04-28,163.52134064394988,4,0.012605316439161296
2017-05-05,169.18865620609728,4,0.06636996904024794
2017-05-12,169.64362394756108,4,0.03465795681364536
2017-05-19,169.6535145506364,4,0.002689114930433556
2017-05-26,171.52283853186827,4,5.8302238806096085e-05
2017-06-02,174.46034764523262,4,0.011018480732233327
2017-06-09,173.0163195962387,4,0.017126052358436006
2017-06-16,173.09538505347575,4,-0.00827711321503477
2017-06-23,172.67962352012069,4,0.0004569826558649126
2017-06-30,172.7093207725032,4,-0.0024019215372300673
2017-07-07,175.6988441790084,4,0.0001719789039211772
