Date,MDT,dayofweek,weekly_ret
2015-06-05,67.06660422510505,4,-0.01927525057825763
2015-06-12,67.11993044102748,4,-0.01126834381551356
2015-06-19,68.17756705682227,4,0.0007951232441028022
2015-06-26,67.13627401718459,4,0.01575741525423724
2015-07-10,66.43061067932435,4,-0.015273250199289379
2015-07-17,68.69945229725474,4,-0.010510910058541767
2015-07-24,67.89553203893296,4,0.034153556541616226
2015-07-31,70.02145449982837,4,-0.011701989338187335
2015-08-07,69.20860179419188,4,0.03131166951716868
2015-08-14,69.29792626733875,4,-0.011608623548922115
2015-08-21,66.34128620617747,4,0.0012906556530718483
2015-08-28,65.70708244683473,4,-0.04266563547306024
2015-09-04,61.616021576708256,4,-0.00955971455500182
2015-09-11,62.437806729659435,4,-0.06226209896682988
2015-09-18,62.82190196419095,4,0.013337199188170556
2015-09-25,59.75348448791718,4,0.006151645207439049
2015-10-02,63.8849444104246,4,-0.048843116498172856
2015-10-09,65.20521529870413,4,0.06914174056816469
2015-10-16,66.56141192544028,4,0.02066638549135358
2015-10-23,66.18419167164612,4,0.020798898071625604
2015-10-30,66.39076466777149,4,-0.00566725138307933
2015-11-06,68.31279167519887,4,0.003121183335595079
2015-11-13,66.87576213693539,4,0.02895021645021645
2015-11-20,68.33973597904131,4,-0.021036024191428138
2015-11-27,68.67204905976472,4,0.02189094816008641
2015-12-04,70.18093007494134,4,0.004862662636351489
2015-12-11,68.84269631743351,4,0.021972273083965543
2015-12-18,68.53732754055252,4,-0.01906833887893522
2016-01-08,66.59069335375811,4,-0.0044357469015002815
2016-01-15,66.71705140566276,4,-0.02840253999753084
2016-01-22,68.52216643287225,4,0.001897533206830948
2016-01-29,68.52216643287225,4,0.027056277056277223
2016-02-05,67.20443246300931,4,0.0
2016-02-12,66.24772149858829,4,-0.019230769230769496
2016-02-19,68.03478537552569,4,-0.014235831318828773
2016-02-26,69.75867022651076,4,0.026975476839236956
2016-03-04,68.24237360365478,4,0.025338286017511313
2016-03-11,69.81282367732703,4,-0.021736317764264546
2016-03-18,68.82903598749786,4,0.0230128289908742
2016-04-01,68.37069960188614,4,-0.014091790562378748
2016-04-08,69.27783373485532,4,-0.006659055717342488
2016-04-15,69.9400416519228,4,0.013267878466233451
2016-04-22,71.65452516323452,4,0.009558727248919485
2016-04-29,71.7996666245096,4,0.024513618677042714
2016-05-06,72.3348757629614,4,0.002025572857323743
2016-05-13,73.21479587194148,4,0.0074542008843967444
2016-05-20,73.04244038667736,4,0.012164534737897803
2016-05-27,74.10378732225128,4,-0.002354107297732333
2016-06-03,75.23770498846274,4,0.014530551415797177
2016-06-10,77.74139519545764,4,0.015301750520259505
2016-06-17,76.32626594802574,4,0.03327706775982642
2016-06-24,75.52798791101287,4,-0.01820303383897326
2016-07-01,78.94788359230664,4,-0.010458759210839053
2016-07-08,80.54849868961689,4,0.04527984626471304
2016-07-15,80.54849868961689,4,0.020274325599099807
2016-07-22,79.39988949598948,4,0.0
2016-07-29,79.88303463299151,4,-0.014259846084201055
2016-08-05,79.39077355000832,4,0.006084959816303304
2016-08-12,79.80099111916097,4,-0.006162273194111889
2016-08-19,79.34519382010248,4,0.005167068549776221
2016-08-26,78.944092196931,4,-0.005711674663011146
2016-09-02,79.60044030757524,4,-0.005055147058823706
2016-09-09,77.36703354218862,4,0.008314087759815347
2016-09-16,78.40625138404198,4,-0.028057718735684856
2016-09-23,79.95596220084086,4,0.013432308236125845
2016-09-30,79.15253781531666,4,0.019765143587954892
2016-10-07,78.74944618755346,4,-0.010048336151669113
2016-10-14,75.77206484612083,4,-0.0050925925925927595
2016-10-21,76.87140564911135,4,-0.03780828292228944
2016-10-28,75.057493324177,4,0.014508523757707836
2016-11-04,75.24987796470033,4,-0.02359671076153036
2016-11-11,75.18574975119255,4,0.0025631636763088217
2016-11-18,74.14137598835157,4,-0.0008522035549063389
2016-11-25,69.18518120153604,4,-0.013890581211161157
2016-12-02,65.96960935278881,4,-0.06684789324107232
2016-12-09,67.19720658279485,4,-0.04647775423728806
2016-12-16,67.29797948973565,4,0.018608526593528296
2016-12-23,66.31060900996303,4,0.0014996591683709148
2016-12-30,65.64704210951587,4,-0.014671621455191186
2017-01-06,67.1585000494233,4,-0.010006949270326637
2017-01-13,69.20449799246872,4,0.023024006738733727
2017-01-20,69.11233592296216,4,0.03046521202140795
2017-01-27,69.07547109515954,4,-0.00133173525103214
2017-02-03,70.3565238613006,4,-0.0005334044539271332
2017-02-10,70.18141592923816,4,0.01854569713142107
2017-02-17,72.69744042676697,4,-0.002488865601257495
2017-02-24,74.67892492115782,4,0.03585029546946794
2017-03-03,75.44387009806219,4,0.02725659229208932
2017-03-10,76.53138251823948,4,0.010243119832161085
2017-03-17,75.7848697552364,4,0.0144148546298557
2017-03-24,75.04757319918401,4,-0.009754335260115932
2017-03-31,74.63990736946006,4,-0.009728809436944874
2017-04-07,74.46386985207927,4,-0.005432098765431936
2017-04-21,74.56578630951023,4,-0.002358490566037541
2017-04-28,76.98398589037285,4,0.0013686699017041448
2017-05-05,77.82711294730194,4,0.03243041749503006
2017-05-12,77.28973526266581,4,0.010951979780960297
2017-05-19,77.11369774528501,4,-0.006904761904761858
2017-05-26,78.83701238911813,4,-0.002277631263486013
2017-06-02,79.51336706116015,4,0.022347711161840866
2017-06-09,80.15266120322728,4,0.008579151486661107
2017-06-16,81.60728700474233,4,0.008040083896527772
2017-06-23,82.64498184403969,4,0.01814819096058251
2017-06-30,82.228050881822,4,0.012715712988192518
2017-07-07,81.917795049135,4,-0.005044843049327397
2017-07-14,82.48589253640162,4,-0.0037731142762085224
2017-07-21,79.31944752540731,4,0.006934970441109689
2017-07-28,78.49989705197349,4,-0.03838771593090218
2017-08-04,77.93179956470688,4,-0.010332276623224113
2017-08-11,77.95973878539209,4,-0.007236920156602045
2017-08-18,77.68034657853967,4,0.0003585086042061647
2017-08-25,73.62915957917932,4,-0.003583801218492222
2017-09-01,74.55115386179236,4,-0.0521520201414698
2017-09-08,76.39514242701846,4,0.01252213508727551
2017-09-15,76.47896008907419,4,0.02473454091193017
2017-09-22,74.22519628713118,4,0.00109715957576495
2017-09-29,72.85650524286359,4,-0.029469069654164737
2017-10-06,74.76761840597844,4,-0.018439709326910747
2017-10-13,73.13755129626283,4,0.02623119454802625
2017-10-20,73.39049274432216,4,-0.021801779225661067
2017-10-27,76.16348047119467,4,0.003458434738055738
2017-11-03,73.47480656034195,4,0.03778401838141421
2017-11-10,74.31794472053966,4,-0.03530135301352988
2017-11-17,74.46783594901925,4,0.011475200816014164
2017-11-24,77.99027981828975,4,0.0020168914660279036
2017-12-01,76.13537586585475,4,0.04730154736444825
2017-12-08,75.94801183025525,4,-0.023783783783783763
2017-12-15,78.22448486278913,4,-0.0024609326934909026
2017-12-22,76.38831731391406,4,0.02997409645984961
2017-12-29,75.64822937329606,4,-0.023473053892215767
2018-01-05,80.13559802590397,4,-0.009688496443463257
2018-01-12,80.0512842098842,4,0.059318885448916614
2018-01-19,81.2035730288211,4,-0.0010521393500116938
2018-01-26,81.61577390713998,4,0.014394382679929763
2018-02-02,79.11446403188673,4,0.0050761421319796
2018-02-09,74.45846774723928,4,-0.030647382920110156
2018-02-16,78.04648902896959,4,-0.05885139135583184
2018-02-23,75.31097410921697,4,0.04818822345244067
2018-03-02,73.3811245425422,4,-0.035049813947905295
2018-03-09,77.89659780049001,4,-0.02562507774598799
2018-03-16,76.1541122694147,4,0.06153453338439929
2018-03-23,71.71358462570667,4,-0.022369212266987515
2018-04-06,72.73471861972392,4,-0.05830975519744119
2018-04-13,74.54278156325906,4,0.014239059438275747
2018-04-20,74.85193222199824,4,0.02485832045337477
2018-04-27,76.1541122694147,4,0.004147291692849331
2018-05-04,75.95738003203523,4,0.017396745932415136
2018-05-11,80.15433442946392,4,-0.0025833435846966957
2018-05-18,79.29245986570625,4,0.05525407005426741
2018-05-25,80.84758136118205,4,-0.01075268817204289
2018-06-01,82.28091623351818,4,0.019612476370510334
2018-06-08,81.67198311781982,4,0.017728852838933884
2018-06-15,81.29725504662083,4,-0.007400660366617351
2018-06-22,81.32535965196077,4,-0.004588208304657004
2018-06-29,80.2011754383638,4,0.0003457017746024693
2018-07-06,81.62906779002903,4,-0.013823292247436836
2018-07-13,83.25919923729613,4,0.017803883095985018
2018-07-20,82.93882658291994,4,0.019969987302320025
2018-07-27,83.54188099115747,4,-0.00384789497510174
2018-08-03,85.256816964583,4,0.0072710747557371835
2018-08-10,85.36988966612753,4,0.02052785923753664
2018-08-17,85.36988966612753,4,0.0013262599469496816
2018-08-24,90.0341386048398,4,0.0
2018-08-31,90.844492965909,4,0.054635761589403975
2018-09-07,90.75968843975059,4,0.009000523286237572
2018-09-14,91.4098564736317,4,-0.0009335131210456149
2018-09-21,92.20136538444349,4,0.007163621262458619
2018-09-28,93.1657142717462,4,0.008658901144211972
2018-10-05,92.02920052643671,4,0.010459160591405059
2018-10-12,89.68040545279707,4,-0.012198841110094394
2018-10-19,88.97008436197862,4,-0.02552228053926109
2018-10-26,85.00175720127297,4,-0.00792058295490572
2018-11-02,86.58340549682869,4,-0.044602938045560814
2018-11-09,89.36786417283695,4,0.018607242339832908
2018-11-16,88.74278161291673,4,0.03215926493108712
2018-11-23,87.14219142160586,4,-0.006994489190334741
2018-11-30,92.37015465002956,4,-0.018036286019210146
2018-12-07,89.25421279830601,4,0.059993478969677216
2018-12-14,88.76172350867189,4,-0.033733210294268456
2018-12-21,83.91259819535135,4,-0.005517826825127359
2018-12-28,85.00916809913814,4,-0.05463081519419566
2019-01-04,83.9329821261152,4,0.013068000840993355
2019-01-11,80.79966190377414,4,-0.012659645978041811
2019-01-18,83.14250924327536,4,-0.037331215250198446
2019-01-25,82.87584369243781,4,0.02899575671852883
2019-02-01,84.10440998022507,4,-0.0032073310423826884
2019-02-08,84.77107385731891,4,0.014824178349805095
2019-02-15,87.87582277064165,4,0.007926622126599447
2019-02-22,89.30438822155705,4,0.03662509830356098
2019-03-01,87.70439491653183,4,0.016256638127235545
2019-03-08,86.20916307790705,4,-0.017916177882051687
2019-03-15,89.3234357609026,4,-0.017048539472255486
2019-03-22,86.55270127124987,4,0.036124613345117185
2019-03-29,87.21340891454186,4,-0.031019121309544317
2019-04-05,85.1546821999364,4,0.007633587786259666
2019-04-12,83.06722906605738,4,-0.023605621431708412
2019-04-26,83.64175745152865,4,-0.024513662431125627
2019-05-03,85.77708795086363,4,0.006916426512967977
2019-05-10,84.58015381446509,4,0.025529479107040842
2019-05-17,84.00562542899381,4,-0.01395400759098031
2019-05-24,89.08062616732356,4,-0.006792709158836119
2019-05-31,88.64972987822006,4,0.060412629659181816
2019-06-07,92.9874191885283,4,-0.00483714930667567
2019-06-14,93.36086263908466,4,0.04893065456902157
2019-06-21,95.16105158022805,4,0.004016064257028162
2019-06-28,93.25553243508159,4,0.019282051282051516
2019-07-05,94.4620420445713,4,-0.020024149728315677
2019-07-12,95.55965419349405,4,0.012937673272410022
2019-07-19,97.05202158895919,4,0.01161961064111705
2019-07-26,98.73695251932308,4,0.015617128463476071
2019-08-02,98.5251326309345,4,0.01736111111111116
2019-08-09,97.88967296576868,4,-0.0021452949780593755
2019-08-16,98.93914423096676,4,-0.006449721489299343
2019-08-23,102.1068143800508,4,0.010720959968525623
2019-08-30,103.87839890111911,4,0.03201634877384163
2019-09-06,104.64865304071405,4,0.017350306459217313
2019-09-13,105.5922143617178,4,0.007414959681157018
2019-09-20,107.04606905020323,4,0.0090164688563803
2019-09-27,103.84912709226664,4,0.013768578462661107
2019-10-04,105.04902382721272,4,-0.029865103747408583
2019-10-11,104.10071834314243,4,0.01155423033917291
2019-10-18,104.62325401803831,4,-0.009027266028003189
2019-10-25,102.02992881670328,4,0.005019520356943863
2019-11-01,105.05870041378485,4,-0.024787273399926146
2019-11-08,103.56850608167444,4,0.029685128983307996
2019-11-15,108.43582912746369,4,-0.014184397163120366
2019-11-22,107.23593239251758,4,0.04699616929832762
2019-11-29,107.78749782712991,4,-0.011065500624665825
2019-12-06,109.43251754439468,4,0.005143475906876249
2019-12-13,109.84861076699691,4,0.015261693150193212
2019-12-20,110.06149567158413,4,0.003802281368820992
2019-12-27,110.21021839510564,4,0.0019379844961240345
2020-01-03,110.72553745773827,4,0.00135126933005969
2020-01-10,115.35368602024998,4,0.004675782973092346
2020-01-17,115.73288306633812,4,0.04179838426413762
2020-01-24,115.95651209351831,4,0.003287255563047875
2020-01-31,112.24232564209083,4,0.0019322859783248436
2020-02-07,115.65509905688414,4,-0.032030856951199116
2020-02-14,114.07997286544108,4,0.030405405405405483
2020-02-21,110.14215738683342,4,-0.013619167717528358
2020-02-28,97.88145289665009,4,-0.034518026080286424
2020-03-06,96.31604970638875,4,-0.1113170903954801
2020-03-13,86.35969649627951,4,-0.015992847918943287
2020-03-20,75.31436715381459,4,-0.10337169392287515
2020-03-27,87.91339274472206,4,-0.12789912181941
2020-04-03,84.37299357088855,4,0.16728581898824801
2020-04-17,101.05785818569508,4,-0.040271442874624586
2020-04-24,97.11647457504615,4,0.19775124608786365
2020-05-01,93.04794955760215,4,-0.039001258105100356
2020-05-08,96.8524116532409,4,-0.04189325276938549
2020-05-15,91.82543603072594,4,0.04088711372713871
2020-05-22,92.63718501257172,4,-0.05190346359688969
2020-05-29,96.41230678356548,4,0.008840132069442674
2020-06-05,99.79622422595884,4,0.04075168918918948
2020-06-12,91.16038867210527,4,0.035098397240819645
2020-06-19,91.84499624715595,4,-0.0865346922775384
2020-06-26,87.38469237753642,4,0.007509923827915488
2020-07-10,89.39285698776709,4,-0.04856338452686948
2020-07-17,97.04160160614558,4,0.02298073673538381
2020-07-24,94.8464020567268,4,0.08556326395771396
2020-07-31,94.97437333090816,4,-0.02262122134307143
2020-08-07,98.48866139881176,4,0.0013492475350285194
2020-08-14,99.13836171388641,4,0.0370024875621886
2020-08-21,97.18926076866256,4,0.006596701649175696
2020-08-28,106.17678179386145,4,-0.019660411081322438
2020-09-04,104.08986563028843,4,0.09247442520004023
2020-09-11,103.13500304601207,4,-0.01965510847394769
2020-09-18,105.92083924549871,4,-0.009173444297333244
2020-09-25,102.13173240213705,4,0.02701154910756909
2020-10-02,100.9436936382502,4,-0.0357730062408157
2020-10-09,107.59671071601643,4,-0.01163241566498674
2020-10-16,109.03225755571295,4,0.06590819929384106
2020-10-23,110.3093992268913,4,0.01334192123665745
2020-10-30,99.56754873674795,4,0.01171342958321997
2020-11-06,102.52774532343264,4,-0.09737928558607079
2020-11-13,111.37863411438946,4,0.029730535945113212
2020-11-20,109.06195852481017,4,0.08632676709154108
2020-11-27,113.44780162815901,4,-0.02079999999999993
2020-12-04,112.71517772376212,4,0.04021423384168488
2020-12-11,111.25983023800077,4,-0.006457806091282103
2020-12-18,115.54667011102569,4,-0.012911725955204179
2021-01-08,119.11737623762377,4,0.03852998754226711
2021-01-15,116.2317326732673,4,0.030902717691190018
2021-01-22,116.00287128712871,4,-0.024225210926405727
2021-01-29,110.77886138613863,4,-0.001969009502610919
2021-02-05,117.8138613861386,4,-0.04503345342254228
2021-02-12,119.14722772277227,4,0.06350489535614812
2021-02-19,112.7689603960396,4,0.011317567567567632
2021-02-26,116.39094059405942,4,-0.05353265408384833
2021-03-05,117.67455445544553,4,0.032118591723286016
2021-03-12,118.22183168316832,4,0.011028468838163441
2021-03-19,116.04267326732672,4,0.004650769490952333
