Date,AMGN,dayofweek,weekly_ret
2015-02-06,129.08090983686756,4,-0.0472436017771104
2015-02-13,131.53183739402667,4,-0.005648233285170057
2015-02-20,135.11408316094764,4,0.018987529296598415
2015-02-27,135.1655029566451,4,0.027234818868907995
2015-03-06,132.73163262696673,4,0.0003805657744515578
2015-03-13,132.20029473809328,4,-0.01800659396398685
2015-03-20,145.77512080221487,4,-0.004003099173553792
2015-03-27,139.33907637408652,4,0.10268378063010508
2015-04-10,140.01610368410272,4,-0.044150499706055224
2015-04-17,140.18750300309412,4,0.004858847407589906
2015-04-24,143.8982982592587,4,0.001224140041620636
2015-05-01,137.42797396733204,4,0.02647022863430748
2015-05-08,139.12482722534722,4,-0.04496456434994944
2015-05-15,139.83662182139088,4,0.012347218757794876
2015-05-22,140.8873774177329,4,0.005116229865218314
