Date,V,dayofweek,weekly_ret
2015-02-06,64.18672011458372,4,-0.013086066049789014
2015-02-13,64.83395629124348,4,0.04907614452159592
2015-02-20,65.64429057415522,4,0.010083646204453789
2015-02-27,65.23792115631521,4,0.01249860920520729
2015-03-06,64.76422426096325,4,-0.006190476190476191
2015-03-13,63.72786201783281,4,-0.007261066676495509
2015-03-20,64.83636084401175,4,-0.01600207915645646
2015-03-27,63.03775537333529,4,0.01739425725389543
2015-04-10,63.807212259186194,4,-0.02774069129209278
2015-04-17,62.05669784387538,4,0.012206286237412378
2015-04-24,64.90368832152372,4,-0.027434428700633284
2015-05-01,63.25897422801742,4,0.04587724736515808
2015-05-08,66.81771232507785,4,-0.025340841730883024
2015-05-15,67.03085972834084,4,0.056256651968982885
2015-05-22,67.07903484673122,4,0.003189983551457054
2015-05-29,66.17334262099253,4,0.0007187005893347642
2015-06-05,65.87465688697233,4,-0.01350186727951741
2015-06-12,66.79961916006715,4,-0.0045136866627838446
2015-06-19,66.1829776446706,4,0.014041246160596543
2015-06-26,66.24078778673902,4,-0.00923121303908836
2015-07-10,65.92283200536268,4,0.0008734895909154883
2015-07-17,68.29304783016815,4,-0.0047999999999999154
2015-07-24,72.06997711197205,4,0.035954399298450346
2015-07-31,72.59026839058791,4,0.05530474040632094
2015-08-07,71.50151071496586,4,0.007219251336898713
2015-08-14,71.62783512521773,4,-0.01499867268383348
2015-08-21,68.70365915607991,4,0.0017667376393688539
2015-08-28,69.92930386921688,4,-0.04082457558609531
2015-09-04,66.74455776421529,4,0.017839584211265525
2015-09-11,68.28867708785243,4,-0.0455423682031465
2015-09-18,67.3525547478974,4,0.023134759976865427
2015-09-25,68.2211218674433,4,-0.013708309779536743
2015-10-02,68.20182037589785,4,0.012895830348187642
2015-10-09,71.39621722667215,4,-0.0002829254491438782
2015-10-16,73.34566787276404,4,0.046837413329559485
2015-10-23,74.37829767044639,4,0.02730467693971339
2015-10-30,74.87048570485572,4,0.014078947368421302
2015-11-06,75.99962296026538,4,0.0066173608407940065
2015-11-13,75.51475676745262,4,0.015081206496519783
2015-11-20,77.52564774269652,4,-0.006379849977232954
2015-11-27,77.18727666513145,4,0.026629112789655407
2015-12-04,77.72867038923556,4,-0.004364633994263456
2015-12-11,73.58120775279502,4,0.007014028056111954
2015-12-18,73.78423039933406,4,-0.053358208955223696
2016-01-08,70.45852609412299,4,0.0027591643673630095
2016-01-15,69.44341286142775,4,-0.04507337526205457
2016-01-22,70.28450668280381,4,-0.014407244785949569
2016-01-29,72.01503305092236,4,0.012111930948071947
2016-02-05,69.16304825430241,4,0.024621733149931213
2016-02-12,68.08026080609415,4,-0.03960263122566765
2016-02-19,69.28778941206532,4,-0.015655577299413026
2016-02-26,70.45017368851545,4,0.017736838720557424
2016-03-04,71.58349835805434,4,0.01677617782748486
2016-03-11,69.38465476843615,4,0.016086896741372314
2016-03-18,71.46725993040933,4,-0.030717185385656487
2016-04-01,75.15783000813852,4,0.030015356694122808
2016-04-08,75.58403757617023,4,0.051640010843047035
2016-04-15,77.56977738177255,4,0.005670833870344172
2016-04-22,76.63018342497536,4,0.0262719466871717
2016-04-29,74.81880126084056,4,-0.01211288711288716
2016-05-06,75.28375497142062,4,-0.02363797244343324
2016-05-13,74.55644025265619,4,0.006214396685655155
2016-05-20,75.3715829028219,4,-0.009660978242125862
2016-05-27,77.30269465738112,4,0.010933229207340966
2016-06-03,77.57440887410303,4,0.025621217973477384
2016-06-10,77.80730677415039,4,0.0035149384885764245
2016-06-17,74.71170551935442,4,0.003002251688766888
2016-06-24,72.82911416063837,4,-0.039785482664006167
2016-07-01,72.27598164802595,4,-0.025198077672425212
2016-07-08,74.15857300674197,4,-0.007594936708860467
2016-07-15,75.98293989044619,4,0.026047261009666922
2016-07-22,77.54529663659713,4,0.024600889819419214
2016-07-29,75.7403379112302,4,0.020561941251596494
2016-08-05,77.76849045747582,4,-0.023276185708922648
2016-08-12,77.65204150745215,4,0.02677770659833434
2016-08-19,78.22396036828195,4,-0.001497379585724934
2016-08-26,78.32116921675751,4,0.007365149064044951
2016-09-02,79.711255749958,4,0.0012426991425376066
2016-09-09,79.05995646517177,4,0.01774854164080919
2016-09-16,79.77930194389089,4,-0.00817073170731697
2016-09-23,80.23618353172603,4,0.009098733554653737
2016-09-30,80.39171768928692,4,0.005726818569514069
2016-10-07,80.56669361654292,4,0.0019384540828688568
2016-10-14,80.148695568098,4,0.002176541717049618
2016-10-21,80.05148671962245,4,-0.005188223938224046
2016-10-28,79.92511521660423,4,-0.0012128562765312267
2016-11-04,78.11703063495884,4,-0.0015786278081358907
2016-11-11,79.59460513178733,4,-0.022622233033325223
2016-11-18,78.72606810581307,4,0.018914883026381446
2016-11-25,78.05394502992823,4,-0.01091200872893583
2016-12-02,73.75820189275137,4,-0.008537490720119112
2016-12-09,77.08959452974568,4,-0.05503556720329428
2016-12-16,76.32006231242828,4,0.04516640253565751
2016-12-23,76.12524402956312,4,-0.009982309830679825
2016-12-30,75.99861214570078,4,-0.002552648372686539
2017-01-06,80.08005517172595,4,-0.0016634676903389822
2017-01-13,79.06700010082712,4,0.05370417841579034
2017-01-20,79.71964134842541,4,-0.012650529132708588
2017-01-27,81.59963777807424,4,0.008254281138351471
2017-02-03,83.8497889451669,4,0.02358260019550329
2017-02-10,83.67445249058827,4,0.0275755043571686
2017-02-17,85.35461329879848,4,-0.0020910780669144424
2017-02-24,86.30126290890408,4,0.020079734712326935
2017-03-03,86.65259678481955,4,0.011090784358563921
2017-03-10,87.56996857193218,4,0.004071016623317769
2017-03-17,88.06769156281244,4,0.010586777790291713
2017-03-24,87.04296775805895,4,0.005683717820127221
2017-03-31,86.73067097946743,4,-0.01163563829787262
2017-04-07,86.60380041316462,4,-0.003587846171095199
2017-04-21,88.95578552693209,4,-0.0014628108473050405
2017-04-28,89.024100447249,4,0.027157989632634383
2017-05-05,89.87315731404475,4,0.0007679648930336569
2017-05-12,90.4977508712278,4,0.0095373821530369
2017-05-19,90.41606055487922,4,0.006949723096970173
2017-05-26,92.55718482623723,4,-0.0009026778628433707
2017-06-02,94.00415465345631,4,0.02368079584775118
2017-06-09,92.44963977151149,4,0.015633252350269355
2017-06-16,92.06834366839294,4,-0.016536661466458602
2017-06-23,93.4468757335138,4,-0.004124365482233494
2017-06-30,91.68704756527441,4,0.014972921312519594
2017-07-07,91.82392308947081,4,-0.018832391713747287
2017-07-14,94.76674685969341,4,0.0014928556195350495
2017-07-21,97.37715864258189,4,0.03204855195911405
2017-07-28,96.93720160052204,4,0.027545651501083013
2017-08-04,98.63836882982015,4,-0.004518072289156461
2017-08-11,97.85622297726931,4,0.017549167927382703
2017-08-18,100.38226707844728,4,-0.007929428089998858
2017-08-25,101.20483174868328,4,0.02581383201112053
2017-09-01,101.74341575895687,4,0.008194322505121088
2017-09-08,102.26241489612964,4,0.005321722302854326
2017-09-15,103.11435687601694,4,0.005101058710298645
2017-09-22,103.36896022632808,4,0.008330939385233993
2017-09-29,103.05560225671437,4,0.0024691358024691024
2017-10-06,104.51467530272829,4,-0.0030314513073133043
2017-10-13,106.40461555696106,4,0.014158114785252973
2017-10-20,105.31765509986346,4,0.018083013210905774
2017-10-27,107.43282139475609,4,-0.010215350635008225
2017-11-03,109.04857342557688,4,0.020083682008368076
2017-11-10,109.5577801261992,4,0.015039649986327674
2017-11-17,107.72942672994337,4,0.004669540229885305
2017-11-24,109.83849855173705,4,-0.01668848523719413
2017-12-01,108.62210364056305,4,0.019577490438900336
2017-12-08,110.45650564370449,4,-0.011074394927212516
2017-12-15,111.65328128211763,4,0.016887925584755603
2017-12-22,110.54479237112841,4,0.010834813499111862
2017-12-29,111.84947400972635,4,-0.009927956422421391
2018-01-05,116.59733801785713,4,0.011802289466678495
2018-01-12,117.80392329265072,4,0.04244869321171696
2018-01-19,120.36423838794441,4,0.010348308934881478
2018-01-26,123.91532675766209,4,0.021733699725206224
2018-02-02,118.60831347584644,4,0.029502852485737474
2018-02-09,114.10569037722652,4,-0.04282773907536419
2018-02-16,119.73569724827401,4,-0.03796212058555948
2018-02-23,120.7969574290548,4,0.049340281386800466
2018-03-02,118.67443706749323,4,0.008863356585966597
2018-03-09,122.34954176760442,4,-0.017570975351826612
2018-03-16,122.36919473391515,4,0.03096795561811727
2018-03-23,114.96985291791596,4,0.00016062966829943903
2018-04-06,115.65770673879238,4,-0.060467357263309984
2018-04-13,118.6547841011825,4,0.005982905982905962
2018-04-20,122.04492078978771,4,0.025913338997451074
2018-04-27,123.82351424091101,4,0.02857142857142847
2018-05-04,125.93620811931714,4,0.014573268921094895
2018-05-11,129.53270095418532,4,0.017062137925561327
2018-05-18,127.88185178408192,4,0.028558052434457082
2018-05-25,129.21057109377568,4,-0.012744651797906181
2018-06-01,128.78734938772507,4,0.010390210113137899
2018-06-08,132.61602947269452,4,-0.0032754418037782562
2018-06-15,132.97035462194617,4,0.029728696981276448
2018-06-22,133.19672902285697,4,0.002671812379397176
2018-06-29,130.3621278288436,4,0.0017024426350851218
2018-07-06,131.9762757309901,4,-0.021281312347594894
2018-07-13,137.2222564129662,4,0.012382030955077505
2018-07-20,138.7675077583138,4,0.039749422029979886
2018-07-27,138.49192153111804,4,0.011260938172428903
2018-08-03,137.61595102324586,4,-0.001985956450812232
2018-08-10,137.52736973593292,4,-0.006325065738042812
2018-08-17,139.30983712918214,4,-0.0006436847375197452
2018-08-24,142.13881351466827,4,0.012960819338519558
2018-08-31,144.79036280977542,4,0.020307082714215108
2018-09-07,141.1531074570076,4,0.01865464632454894
2018-09-14,145.7267835645531,4,-0.025120838722853533
2018-09-21,147.9051939519832,4,0.03240223463687153
2018-09-28,147.94462219428962,4,0.014948593073593086
2018-10-05,143.28223254155466,4,0.0002665778073975833
2018-10-12,138.05799043595312,4,-0.031514424678526165
2018-10-19,138.0777045571063,4,-0.036461199779856956
2018-10-26,135.77115238218036,4,0.00014279594459498668
2018-11-02,137.78199273980812,4,-0.01670474014848644
2018-11-09,141.8726728790999,4,0.014810512559895406
2018-11-16,138.41981766703708,4,0.029689512090427916
2018-11-23,131.20160631630202,4,-0.02433770466145546
2018-11-30,139.93060608928397,4,-0.05214723926380371
2018-12-07,135.38836638841101,4,0.06653119590577261
2018-12-14,133.39373069367986,4,-0.032460659092512834
2018-12-21,122.69971852836372,4,-0.01473269637517316
2018-12-28,129.29584052876186,4,-0.08016877637130826
2019-01-04,131.97181217862396,4,0.053758248833092104
2019-01-11,136.32643763098258,4,0.02069650221475472
2019-01-18,136.76091273280522,4,0.03299663299663291
2019-01-25,136.92877811305485,4,0.00318702013617278
2019-02-01,138.39019436464008,4,0.0012274368231044441
2019-02-08,138.61730634968373,4,0.010672820364895141
2019-02-15,143.34030351297784,4,0.0016410988226900347
2019-02-22,144.28990458517757,4,0.034072204168934084
2019-03-01,147.85090860592643,4,0.00662480160099399
2019-03-08,145.75387290481873,4,0.02467950915198447
2019-03-15,153.77602362933916,4,-0.014183448183582192
2019-03-22,151.41191262667533,4,0.055039022734985066
2019-03-29,154.49811611132438,4,-0.015373729576739992
2019-04-05,155.94230107529472,4,0.020382831384334166
2019-04-12,157.910744964542,4,0.009347589474357987
2019-04-26,161.1651069723931,4,0.01262289882651424
2019-05-03,160.28474764504128,4,0.020608869957404297
2019-05-10,158.9691544929313,4,-0.005462468544773835
2019-05-17,162.55866360894544,4,-0.008207849913601462
2019-05-24,161.12219543761887,4,0.022579909463969372
2019-05-31,159.8244207449032,4,-0.008836614053263636
2019-06-07,168.46304312694966,4,-0.008054599114608818
2019-06-14,168.07668272224805,4,0.05405070352693242
2019-06-21,171.82140664474065,4,-0.0022934431049690396
2019-06-28,171.93038009222062,4,0.022279853825297513
2019-07-05,175.0113566527899,4,0.0006342250922510839
2019-07-12,178.64710712780257,4,0.01791990780754804
2019-07-19,177.5672793300468,4,0.020774368844107327
2019-07-26,181.9757506144627,4,-0.006044474019852308
2019-08-02,175.7642641081059,4,0.02482704753403242
2019-08-09,177.37905246621781,4,-0.0341335946431488
2019-08-16,176.56670494864002,4,0.009187239319129903
2019-08-23,173.5947018355506,4,-0.004579726333426626
2019-08-30,179.13253430294048,4,-0.01683218313415269
2019-09-06,184.00661940840715,4,0.03190093020601492
2019-09-13,175.61566395245143,4,0.027209379493419394
2019-09-20,172.43562062144582,4,-0.04560137827070121
2019-09-27,172.376180559184,4,-0.01810797089185967
2019-10-04,174.33770261382298,4,-0.0003447087211307931
2019-10-11,175.40762373453518,4,0.01137931034482742
2019-10-18,174.07022233364498,4,0.006137061029662494
2019-10-25,176.19025122098202,4,-0.007624534056251964
2019-11-01,179.24150775042045,4,0.012179158841272297
2019-11-08,177.29979904986874,4,0.01731796457689061
2019-11-15,178.38956659285304,4,-0.010832918808378889
2019-11-22,178.0918702587714,4,0.006146468009688988
2019-11-29,183.09316867134288,4,-0.0016687990209712789
2019-12-06,180.77113726550613,4,0.028082687914414484
2019-12-13,183.71833097291432,4,-0.012682239445016452
2019-12-20,186.55636935782601,4,0.016303452818795527
2019-12-27,187.93569570573754,4,0.015447769255698907
2020-01-03,188.1440831395947,4,0.0073936170212762775
2020-01-10,192.28206218332943,4,0.0011088230635196705
2020-01-17,203.12813195503708,4,0.021993670886075734
2020-01-24,203.42582828911875,4,0.056407080559426115
2020-01-31,197.44213197407782,4,0.0014655593551540225
2020-02-07,201.1831825723704,4,-0.0294146341463416
2020-02-14,208.97705154177933,4,0.018947580037191658
2020-02-21,207.50629194178958,4,0.038740161427783804
2020-02-28,180.62517898251846,4,-0.007037900042798251
2020-03-06,183.20894584736527,4,-0.12954360423351363
2020-03-13,174.7322030176949,4,0.01430457746478897
2020-03-20,145.9132649097887,4,-0.046268170969841704
2020-03-27,160.5512979556321,4,-0.16493203662628664
2020-04-03,150.90192247191587,4,0.1003200980726009
2020-04-17,168.48147471773862,4,-0.06010151027482069
2020-04-24,166.2753353177541,4,0.11649654264076359
2020-05-01,174.47382633121018,4,-0.013094255043057501
2020-05-08,183.93438808249527,4,0.049306717666746325
2020-05-15,182.65327890301697,4,0.05422338668337434
2020-05-22,189.98967143402808,4,-0.00696503352545319
2020-05-29,194.34969847416767,4,0.04016567660362935
2020-06-05,198.69977111467233,4,0.022948758252121948
2020-06-12,191.38328738293117,4,0.02238270846138124
2020-06-19,191.32356098512105,4,-0.0368218025149043
2020-06-26,188.40692189205964,4,-0.00031207739519401034
2020-07-10,191.6719649723468,4,-0.015244536940686726
2020-07-17,194.2003824796424,4,0.01732974058223702
2020-07-24,194.26010887745247,4,0.013191378862633218
2020-07-31,189.5317690508171,4,0.00030755036137142255
2020-08-07,195.46459123329015,4,-0.024340251088905807
2020-08-14,196.040525650558,4,0.03130252100840325
2020-08-21,203.50769172624285,4,0.0029464897638695753
2020-08-28,215.05238907690125,4,0.03808991049633814
2020-09-04,204.03607597458907,4,0.05672855533238641
2020-09-11,200.06820935493275,4,-0.05122618330165507
2020-09-18,201.9923255800425,4,-0.019446887520766065
2020-09-25,196.6486660118621,4,0.00961730117600168
2020-10-02,200.84583145627244,4,-0.02645476531266966
2020-10-09,206.01003977029748,4,0.021343472750316783
2020-10-16,199.64948976190368,4,0.025712300208478034
2020-10-23,197.4063490849623,4,-0.030874951606658874
2020-10-30,181.15604106978688,4,-0.011235393987815812
2020-11-06,197.86494673447032,4,-0.08231907479420231
2020-11-13,210.16075836572185,4,0.09223487975345335
2020-11-20,203.57076879325055,4,0.062142445310195304
2020-11-27,210.67996966537112,4,-0.03135689851767376
2020-12-04,212.3574215565457,4,0.034922503433392205
2020-12-11,205.9271893070433,4,0.007962085308057087
2020-12-18,210.98949947862357,4,-0.0302802332142188
2021-01-08,215.12322021044648,4,0.024583010085337476
2021-01-15,201.28424210825668,4,0.019592068524916018
2021-01-22,201.71358991373592,4,-0.06433047110698542
2021-01-29,192.95689164849747,4,0.002133042313607003
2021-02-05,208.45335197649067,4,-0.04341154341154352
2021-02-12,209.96,4,0.08031047865459251
2021-02-19,204.73,4,0.007227746683964309
2021-02-26,212.39,4,-0.02490950657268065
2021-03-05,215.41,4,0.03741513212523806
2021-03-12,224.36,4,0.014219125194218307
2021-03-19,206.9,4,0.041548674620491166
