Date,NFLX,dayofweek,weekly_ret
2018-01-19,220.46,4,0.05352635839801878
2018-01-26,274.6,4,-0.0034805406138407324
2018-02-02,267.43,4,0.2455774290120658
2018-02-09,249.47,4,-0.026110706482155965
2018-02-16,278.52,4,-0.06715776090939685
2018-02-23,285.93,4,0.11644686735880061
2018-03-02,301.05,4,0.026604911676001874
2018-03-09,331.44,4,0.05288007554296503
2018-03-16,318.45,4,0.10094668659691086
2018-03-23,300.94,4,-0.03919261404779151
2018-04-06,288.85,4,-0.05498508400062807
2018-04-13,311.65,4,-0.04017412108725982
2018-04-20,327.77,4,0.07893370261381327
2018-04-27,311.76,4,0.05172469115995515
2018-05-04,320.09,4,-0.04884522683589099
2018-05-11,326.46,4,0.02671927123428275
2018-05-18,324.18,4,0.01990065294136034
2018-05-25,351.29,4,-0.0069840102922256175
2018-06-01,359.93,4,0.08362638040594739
2018-06-08,360.57,4,0.02459506390731292
2018-06-15,391.98,4,0.0017781235240186266
2018-06-22,411.09,4,0.0871120725517931
2018-06-29,391.43,4,0.0487524873718046
2018-07-06,408.25,4,-0.047824077452625846
2018-07-13,395.8,4,0.04297064609253254
2018-07-20,361.05,4,-0.03049601959583581
2018-07-27,355.21,4,-0.08779686710459833
2018-08-03,343.09,4,-0.016175045007616795
2018-08-10,345.87,4,-0.03412066101742628
2018-08-17,316.78,4,0.008102830161182295
2018-08-24,358.82,4,-0.08410674530893114
2018-08-31,367.68,4,0.13271039838373633
2018-09-07,348.68,4,0.024692046151273628
2018-09-14,364.56,4,-0.05167536988685817
2018-09-21,361.19,4,0.04554319146495356
2018-09-28,374.13,4,-0.009244020188720614
2018-10-05,351.35,4,0.035826019546499
2018-10-12,339.56,4,-0.06088792665650966
2018-10-19,332.67,4,-0.03355628290878043
2018-10-26,299.83,4,-0.020290964777947895
2018-11-02,309.1,4,-0.09871644572699678
2018-11-09,303.47,4,0.030917519927959214
2018-11-16,286.21,4,-0.018214170171465538
2018-11-23,258.82,4,-0.05687547368767931
2018-11-30,286.13,4,-0.09569896230040875
2018-12-07,265.14,4,0.10551734796383583
2018-12-14,266.84,4,-0.0733582637262783
2018-12-21,246.39,4,0.006411707022704993
2018-12-28,256.08,4,-0.07663768550442207
2019-01-04,297.57,4,0.039327894800925245
2019-01-11,337.59,4,0.16201968134957823
2019-01-18,339.1,4,0.13448936384716204
2019-01-25,338.05,4,0.004472881305725984
2019-02-01,339.85,4,-0.0030964317310527845
2019-02-08,347.57,4,0.005324656115959225
2019-02-15,356.87,4,0.02271590407532731
2019-02-22,363.02,4,0.026757199988491465
2019-03-01,357.32,4,0.01723316613893
2019-03-08,349.6,4,-0.015701614236130257
2019-03-15,361.46,4,-0.02160528377924542
2019-03-22,361.01,4,0.033924485125857995
2019-03-29,356.56,4,-0.0012449510319260115
2019-04-05,365.49,4,-0.01232652835101522
2019-04-12,351.14,4,0.02504487323311655
2019-04-26,374.85,4,-0.03926236011929196
2019-05-03,385.03,4,0.06752292532892867
2019-05-10,361.04,4,0.027157529678538017
2019-05-17,354.45,4,-0.06230683323377384
2019-05-24,354.39,4,-0.018252825171726217
2019-05-31,343.28,4,-0.000169276343630953
2019-06-07,360.87,4,-0.03134964304861876
2019-06-14,339.73,4,0.051240969470985887
2019-06-21,369.21,4,-0.05858065231246701
2019-06-28,367.32,4,0.0867747917463868
2019-07-05,380.55,4,-0.005119037945884419
2019-07-12,373.25,4,0.036017641293695
2019-07-19,315.1,4,-0.019182761792142955
2019-07-26,335.78,4,-0.15579370395177494
2019-08-02,318.83,4,0.06562995874325606
2019-08-09,308.93,4,-0.05047948061230567
2019-08-16,302.8,4,-0.031051030329642737
2019-08-23,291.44,4,-0.019842682808403178
2019-08-30,293.75,4,-0.037516512549537695
2019-09-06,290.17,4,0.007926159758440798
2019-09-13,294.15,4,-0.012187234042553174
2019-09-20,270.75,4,0.013716097460109378
2019-09-27,263.08,4,-0.07955124936257008
2019-10-04,272.79,4,-0.0283287165281626
2019-10-11,282.93,4,0.036908925041812424
2019-10-18,275.3,4,0.03717145056636961
2019-10-25,276.82,4,-0.02696780122291731
2019-11-01,286.81,4,0.005521249545949791
2019-11-08,291.57,4,0.03608843291669683
2019-11-15,295.03,4,0.01659635298629758
2019-11-22,310.48,4,0.011866790136159322
2019-11-29,314.66,4,0.05236755584177888
2019-12-06,307.35,4,0.013463024993558337
2019-12-13,298.5,4,-0.023231424394584588
2019-12-20,336.9,4,-0.0287945339189849
2019-12-27,329.09,4,0.12864321608040186
2020-01-03,325.9,4,-0.023181953101810593
2020-01-10,329.05,4,-0.009693396943085464
2020-01-17,339.67,4,0.009665541577170922
2020-01-24,353.16,4,0.03227473028415129
2020-01-31,345.09,4,0.039715017517001794
2020-02-07,366.77,4,-0.022850832483860106
2020-02-14,380.4,4,0.06282419079080825
2020-02-21,380.07,4,0.03716225427379549
2020-02-28,369.03,4,-0.0008675078864353036
2020-03-06,368.97,4,-0.029047280764069816
2020-03-13,336.295,4,-0.000162588407446429
2020-03-20,332.83,4,-0.08855733528471155
2020-03-27,357.12,4,-0.010303453812872676
2020-04-03,361.76,4,0.07298020010215422
2020-04-17,422.96,4,0.012992831541218663
2020-04-24,424.99,4,0.16917293233082709
2020-05-01,415.27,4,0.004799508227728566
2020-05-08,435.55,4,-0.02287112637944433
2020-05-15,454.19,4,0.048835697257206157
2020-05-22,429.32,4,0.04279646424061534
2020-05-29,419.73,4,-0.05475681983310954
2020-06-05,419.6,4,-0.02233765023758494
2020-06-12,418.07,4,-0.0003097229171133975
2020-06-19,453.72,4,-0.003646329837940998
2020-06-26,443.4,4,0.08527280120553993
2020-07-10,548.73,4,-0.022745305474742294
2020-07-17,492.99,4,0.23755074424898526
2020-07-24,480.45,4,-0.10158001202777323
2020-07-31,488.88,4,-0.025436621432483486
2020-08-07,494.73,4,0.017546050577583516
2020-08-14,482.68,4,0.011966126656848264
2020-08-21,492.31,4,-0.024356719826976403
2020-08-28,523.89,4,0.019951106323029766
2020-09-04,516.05,4,0.0641465743129328
2020-09-11,482.03,4,-0.014964973563152628
2020-09-18,469.96,4,-0.0659238445887026
2020-09-25,482.88,4,-0.025039935273738156
2020-10-02,503.06,4,0.027491701421397563
2020-10-09,539.44,4,0.04179092113982774
2020-10-16,530.79,4,0.07231741740547859
2020-10-23,488.28,4,-0.016035147560433227
2020-10-30,475.74,4,-0.08008817046289496
2020-11-06,514.73,4,-0.02568198574588343
2020-11-13,482.84,4,0.08195653087821086
2020-11-20,488.24,4,-0.06195481126027247
2020-11-27,491.36,4,0.011183829011681024
2020-12-04,498.31,4,0.006390299852531589
2020-12-11,503.22,4,0.014144415499837137
2020-12-18,534.45,4,0.009853304168088162
2021-01-08,510.4,4,0.06206033146536316
2021-01-15,497.98,4,-0.04499953222939479
2021-01-22,565.17,4,-0.024333855799372972
2021-01-29,532.39,4,0.13492509739346947
2021-02-05,550.79,4,-0.058000247713077435
2021-02-12,556.52,4,0.034561129998685214
2021-02-19,540.22,4,0.010403238984004748
2021-02-26,538.85,4,-0.029289154028606212
2021-03-05,516.39,4,-0.002536003850283186
2021-03-12,518.02,4,-0.04168135844854792
2021-03-19,512.18,4,0.0031565289800343788
