Date,UNH,dayofweek,weekly_ret
2015-02-13,99.25502486518259,4,0.012705882352941344
2015-02-20,102.13907986400645,4,0.017100371747211573
2015-02-27,103.05508475357,4,0.02905701754385981
2015-03-06,102.374883102904,4,0.008968211685313587
2015-03-13,104.87205470615929,4,-0.006600369620698876
2015-03-20,108.41177091272723,4,0.02439242446553247
2015-03-27,107.38352430259312,4,0.03375271149674597
2015-04-10,108.28437752740088,4,-0.009484639919422277
2015-04-17,108.02049122922487,4,0.008389119566138303
2015-04-24,108.00229217417824,4,-0.00243697478991578
2015-05-01,103.00665156388052,4,-0.000168477803049627
2015-05-08,105.26333438966164,4,-0.04625494986940748
2015-05-15,108.58466193567014,4,0.021908127208480455
2015-05-22,108.82124965127623,4,0.03155255878284913
2015-05-29,109.38542035772151,4,0.0021788318109445814
2015-06-05,106.03679422914308,4,0.0051843799648800815
2015-06-12,107.50454984893022,4,-0.030613093752599463
2015-06-19,109.95344227217826,4,0.013841946377739056
2015-06-26,112.62163849452317,4,0.02277943051423703
2015-07-10,111.61649608199599,4,0.024266600182830667
2015-07-17,113.16989799226525,4,-0.008924949290060824
2015-07-24,107.76954193950556,4,0.013917314776913381
2015-07-31,110.93117170981836,4,-0.04771901493742425
2015-08-07,111.31495335823782,4,0.029336950992030042
2015-08-14,110.58394069458168,4,0.0034596375617790276
2015-08-21,106.25269066241907,4,-0.006567066163191582
2015-08-28,107.16645649198924,4,-0.03916707982151724
2015-09-04,102.67072861050406,4,0.00859993120055047
2015-09-11,108.93525876651165,4,-0.04195088676671177
2015-09-18,112.39512334570075,4,0.06101573681991668
2015-09-25,106.796933973538,4,0.031760741364784906
2015-10-02,109.0545644416561,4,-0.04980811627337289
2015-10-09,109.45836826522194,4,0.021139468935292616
2015-10-16,110.1099607987032,4,0.00370276866111241
2015-10-23,106.38395279034565,4,0.0059528800201227305
2015-10-30,108.09094168087398,4,-0.033838973162193975
2015-11-06,105.36526587180457,4,0.016045548654244346
2015-11-13,102.24496359879579,4,-0.025216505348955698
2015-11-20,103.67663170052923,4,-0.029614145109311152
2015-11-27,104.93392996935923,4,0.014002333722287208
2015-12-04,108.5134902848806,4,0.01212711339293615
2015-12-11,106.89140991371202,4,0.034112515528262444
2015-12-18,106.74394806178759,4,-0.014948190929165883
2016-01-08,101.52748504996134,4,-0.0013795481979652635
2016-01-15,100.70722849863176,4,-0.048868934553617516
2016-01-22,105.37070956574145,4,-0.008079157588961605
2016-01-29,106.13566792259937,4,0.04630731216253303
2016-02-05,102.9652381062244,4,0.00725968687133749
2016-02-12,103.05740176367716,4,-0.02987148315387278
2016-02-19,108.45819209040896,4,0.0008950948800572345
2016-02-26,111.82216558743471,4,0.05240565194061886
2016-03-04,112.25533477746269,4,0.03101631543167893
2016-03-11,115.77277484364909,4,0.003873732794857032
2016-03-18,117.27199063299128,4,0.031334279775294904
2016-04-01,120.2334045378648,4,0.01294964028776957
2016-04-08,116.30953111390741,4,0.025252525252525304
2016-04-15,117.8365101586078,4,-0.032635467980295374
2016-04-22,124.12951470646404,4,0.013128580521960309
2016-04-29,121.86218218554524,4,0.05340453938584799
2016-05-06,122.19534124984352,4,-0.018265861477671064
2016-05-13,119.38199804021367,4,0.0027339003645201476
2016-05-20,121.17735522004324,4,-0.02302332626476833
2016-05-27,124.00920726657854,4,0.01503875968992241
2016-06-03,126.6374621071538,4,0.02336948220559032
2016-06-10,128.85852253580893,4,0.021194029850746254
2016-06-17,128.00430080981386,4,0.01753873136509787
2016-06-24,127.63243850809309,4,-0.006629144189959857
2016-07-01,130.9513095509505,4,-0.002905076621396274
2016-07-08,131.33246841021426,4,0.02600335057178249
2016-07-15,131.38824775547235,4,0.002910691466704751
2016-07-22,133.58223533562457,4,0.00042471862391146864
2016-07-29,133.1267040160167,4,0.016698507040260324
2016-08-05,132.93147630761334,4,-0.0034101190061938125
2016-08-12,132.82921417464013,4,-0.0014664804469273207
2016-08-19,132.04830334102658,4,-0.0007692845653543001
2016-08-26,127.00956915271091,4,-0.0058790593505042565
2016-09-02,127.0002725951679,4,-0.038158265277386305
2016-09-09,124.79573987173849,4,-7.319572536956809e-05
2016-09-16,129.3254460413084,4,-0.017358488122751425
2016-09-23,131.23072451263263,4,0.036296961532704675
2016-09-30,130.75440489480158,4,0.014732433017982105
2016-10-07,127.6349783780256,4,-0.003629634901430423
2016-10-14,125.0759278822273,4,-0.02385714285714291
2016-10-21,135.76977028255214,4,-0.020049758524806283
2016-10-28,131.08129090703858,4,0.0854988052568697
2016-11-04,128.61563641473663,4,-0.03453257205750815
2016-11-11,136.75042831926316,4,-0.018810117563234585
2016-11-18,139.5803272252007,4,0.063248856292208
2016-11-25,142.71843294267592,4,0.02069389427673851
2016-12-02,150.7080070989795,4,0.022482435597189543
2016-12-09,150.13604241080446,4,0.055981375296578983
2016-12-16,153.71785406462203,4,-0.003795184470851476
2016-12-23,152.86459526750843,4,0.023857107169622527
2016-12-30,150.06103064842085,4,-0.005550811272416634
2017-01-06,152.28325410903543,4,-0.018340182788443737
2017-01-13,151.71128942086037,4,0.014808797800549778
2017-01-20,148.76707774730352,4,-0.00375592635921429
2017-01-27,152.82708938631663,4,-0.019406674907292865
2017-02-03,151.77692471294603,4,0.027291062649690945
2017-02-10,150.7267600395754,4,-0.006871587213939545
2017-02-17,147.7919248363165,4,-0.006919132637301706
2017-02-24,152.89272467840232,4,-0.019471228615863034
2017-03-03,157.71223041154948,4,0.03451338662606296
2017-03-10,159.97449610783704,4,0.0315221390899052
2017-03-17,159.71097770031741,4,0.01434426290455848
2017-03-24,155.2876330026657,4,-0.0016472526179547309
2017-03-31,154.3559072046497,4,-0.027695934001178646
2017-04-07,156.24759291577308,4,-0.006000000000000005
2017-04-21,161.08503796809856,4,0.012255350283519428
2017-04-28,164.58606823943137,4,0.03096012528611025
2017-05-05,163.87080399044942,4,0.021734050011684936
2017-05-12,161.6967771284121,4,-0.004345837145470988
2017-05-19,162.4308641207883,4,-0.013266712611991749
2017-05-26,167.05184762407976,4,0.004539898725336
2017-06-02,168.83059687483757,4,0.028448925198447217
2017-06-09,170.77875081614374,4,0.010647887323943728
2017-06-16,171.64948844202038,4,0.011539104743854223
2017-06-23,175.07057057691063,4,0.005098629786875808
2017-06-30,175.2312291302066,4,0.019930628200187206
2017-07-07,177.6316569265108,4,0.0009176788124158897
2017-07-14,176.62990359419487,4,0.013698630136986356
2017-07-21,181.24174912410214,4,-0.005639497765482004
2017-07-28,180.64636742659363,4,0.026110219368646215
2017-08-04,184.17140509596948,4,-0.0032850140786316873
2017-08-11,182.4136115128491,4,0.01951347109599788
2017-08-18,180.33450082313684,4,-0.00954433497536944
2017-08-25,183.6799789329466,4,-0.011397782613200458
2017-09-01,188.7738001227417,4,0.018551514516297996
2017-09-08,187.59098503149173,4,0.027732043630376513
2017-09-15,187.99889463231875,4,-0.006265779946586392
2017-09-22,183.11346569218128,4,0.0021744627054363086
2017-09-29,185.78859377202355,4,-0.025986476940155434
2017-10-06,187.88505939487862,4,0.014609128114800862
2017-10-13,182.62966593306092,4,0.011284146030124953
2017-10-20,196.83061180371288,4,-0.027971321821669837
2017-10-27,201.6780956647036,4,0.07775815499688332
2017-11-03,201.93422494894384,4,0.02462769290086242
2017-11-10,200.22669638734243,4,0.0012699905926625288
2017-11-17,199.11680282230148,4,-0.008455865081974712
2017-11-24,201.59271923662362,4,-0.0055431847254465705
2017-12-01,215.8367622158388,4,0.012434492615531534
2017-12-08,213.10525367205426,4,0.07065752688466853
2017-12-15,211.11610633529128,4,-0.01265543698738869
2017-12-22,209.38393018557426,4,-0.009334107453887852
2017-12-29,209.82173294868957,4,-0.008204850779911621
2018-01-05,217.69266523339272,4,0.0020909090909091432
2018-01-12,217.60700817104407,4,0.03751247391817092
2018-01-19,231.6071791393613,4,-0.000393477025313671
2018-01-26,236.480114241862,4,0.06433694891532538
2018-02-02,220.69066241559528,4,0.021039654818163278
2018-02-09,210.29760551729316,4,-0.06676862397874994
2018-02-16,218.3017821212053,4,-0.04709332413317224
2018-02-23,219.0536607795989,4,0.03806118754525678
2018-03-02,214.32348744767936,4,0.003444216767667818
2018-03-09,215.26793854025607,4,-0.0215936739659367
2018-03-16,217.5883976213581,4,0.004406661648818533
2018-03-23,202.96855048898288,4,0.010779399370092868
2018-04-06,213.86420403440425,4,-0.06719038005793077
2018-04-13,214.1697788928209,4,0.05368148670901007
2018-04-20,224.46383193573436,4,0.001428826576173936
2018-04-27,229.35302967040192,4,0.048064918851436156
2018-05-04,225.26596593907826,4,0.02178167276440046
2018-05-11,227.5386789485526,4,-0.017819968357065452
2018-05-18,233.61197925958496,4,0.01008902077151319
2018-05-25,233.90800490367616,4,0.026691287560852706
2018-06-01,232.38013061159256,4,0.0012671680837148536
2018-06-08,239.37970471220063,4,-0.0065319452949580414
2018-06-15,245.30021759402462,4,0.03012122457365929
2018-06-22,243.7573886608018,4,0.0247327269826072
2018-06-29,235.10413073098687,4,-0.00628955387139607
2018-07-06,240.29800204655686,4,-0.03549946927703718
2018-07-13,247.90673604021478,4,0.02209179098394043
2018-07-20,242.15706299714833,4,0.0316637422236401
