Date,MA,dayofweek,weekly_ret
2015-02-13,84.01957414435165,4,0.025966109959771
2015-02-20,87.53887005469,4,0.03540874524714832
2015-02-27,86.90250421884798,4,0.04188661923341752
2015-03-06,87.53887005469,4,-0.007269523075228657
2015-03-13,84.60773044717531,4,0.007322756019083609
2015-03-20,86.60360511413431,4,-0.0334838638616588
2015-03-27,84.12563511699197,4,0.023589743589743417
2015-04-10,85.5537778292377,4,-0.028612781117791086
2015-04-17,83.96962748894248,4,0.01697630823541041
2015-04-24,87.63056028755159,4,-0.01851642768431727
2015-05-01,88.1425113121592,4,0.04359829748073141
2015-05-08,90.32554775671242,4,0.005842151675484963
2015-05-15,90.04542361117241,4,0.02476712328767139
2015-05-22,89.53347258656478,4,-0.0031012725911667705
2015-05-29,89.11811609490202,4,-0.00568547521991003
2015-06-05,89.46585641350342,4,-0.004639119646132062
2015-06-12,90.57669354236894,4,0.0039020160416214367
2015-06-19,91.58127668499523,4,0.012416324767868137
2015-06-26,91.29149308616074,4,0.011090967260318108
2015-07-10,91.55349996974357,4,-0.0031642231832084144
2015-07-17,92.96618344000171,4,0.00287000326893061
2015-07-24,92.72428558550548,4,0.015430141619108051
2015-07-31,94.24340411174197,4,-0.0026019983347207454
2015-08-07,94.60141293639644,4,0.01638317854534055
2015-08-14,94.71752390655465,4,0.003798767967145844
2015-08-21,87.74118978288256,4,0.001227370359005775
2015-08-28,91.03100060403166,4,-0.07365410154254792
2015-09-04,87.5960510701848,4,0.037494486104984626
2015-09-11,88.3894760329325,4,-0.037733843537415046
2015-09-18,89.16354916732055,4,0.009057770904672191
2015-09-25,88.34109646203328,4,0.008757525998905669
2015-10-02,89.08614185388174,4,-0.009224091155724312
2015-10-09,92.8704652874993,4,0.008433734939758963
2015-10-16,94.63444198154282,4,0.0424793728279822
2015-10-23,96.7182606036272,4,0.018993946983928423
2015-10-30,95.94288623261903,4,0.022019664072101763
2015-11-06,98.37562332165706,4,-0.008016835354244245
2015-11-13,93.87845196980987,4,0.025356096575411824
2015-11-20,96.43718739413671,4,-0.04571428571428582
2015-11-27,95.63273648421577,4,0.027255833161263565
2015-12-04,95.66181302312859,4,-0.008341708542713655
2015-12-11,91.91093950337674,4,0.0003040437823047526
2015-12-18,93.3259977304666,4,-0.039209726443768966
2016-01-08,87.30032863840425,4,0.015395971738901393
2016-01-15,86.15432365683435,4,-0.0645658148704179
2016-01-22,85.46477828656775,4,-0.013127155412170577
2016-01-29,86.46510466878553,4,-0.00800360725960969
2016-02-05,80.37573921586758,4,0.011704545454545467
2016-02-12,82.44437532666745,4,-0.07042569920251596
2016-02-19,84.28963758512744,4,0.02573707104881584
2016-02-26,85.04716630175838,4,0.022381905995994877
2016-03-04,87.45571914437983,4,0.008987210508123011
2016-03-11,86.0280688707292,4,0.02832020098207133
2016-03-18,89.65061004128486,4,-0.016324264297612467
2016-04-01,93.10804879924149,4,0.04210882817791828
2016-04-08,91.27062884131723,4,0.03856570252410374
2016-04-15,94.0829981488277,4,-0.0197342762695637
2016-04-22,94.83231453871805,4,0.03081351956498568
2016-04-29,94.3846709811212,4,0.00796441870086917
2016-05-06,94.0829981488277,4,-0.004720369420215809
2016-05-13,92.79845576615857,4,-0.0031962057944117106
2016-05-20,92.90550096471432,4,-0.013653289201489338
2016-05-27,94.56956723317208,4,0.0011535234899326952
2016-06-03,93.45045833918002,4,0.017911385775636335
2016-06-10,92.65248504085524,4,-0.011833710640049455
2016-06-17,90.78405975697287,4,-0.00853899822971993
2016-06-24,89.01294828995934,4,-0.020165948954941615
2016-07-01,86.46332628799482,4,-0.0195090577768251
2016-07-08,86.36969634209277,4,-0.02864327101782027
2016-07-15,88.68108049216909,4,-0.0010828862353755575
2016-07-22,91.3435609688393,4,0.02676151761517609
2016-07-29,92.88448373555686,4,0.03002309468822184
2016-08-05,94.48392255670672,4,0.016869528080290408
2016-08-12,93.74271920056411,4,0.017219655606887763
2016-08-19,92.86497838407942,4,-0.007844756399669528
2016-08-26,94.08406285141926,4,-0.009363295880149836
2016-09-02,95.46894280631732,4,0.01312749422390258
2016-09-09,95.722512375524,4,0.014719601948792294
2016-09-16,96.90258613990896,4,0.0026560424966799445
2016-09-23,99.14570155981426,4,0.012328069281711596
2016-09-30,99.25298099294015,4,0.02314814814814814
2016-10-07,99.90613883065839,4,0.0010820381664371492
2016-10-14,98.56754313190042,4,0.006580737738896669
2016-10-21,100.49238512208522,4,-0.013398533007334956
2016-10-28,104.44954758921644,4,0.019528152260110954
2016-11-04,100.66825900951328,4,0.039377734564900235
2016-11-11,102.22181168179443,4,-0.036202057998129145
2016-11-18,102.37814402617492,4,0.015432398330583519
2016-11-25,103.30636732093409,4,0.0015293442936341606
2016-12-02,98.78250010542361,4,0.00906661576636747
2016-12-09,102.01662547979501,4,-0.043790787855859103
2016-12-16,101.05908987046452,4,0.03273986152324393
2016-12-23,102.30974862550845,4,-0.009386074130830147
2016-12-30,100.88321598303646,4,0.012375519675142499
2017-01-06,105.506337944999,4,-0.013943271893801845
2017-01-13,106.42667905179466,4,0.04582647288662889
2017-01-20,107.66032776941437,4,0.008723088344469332
2017-01-27,107.54283741535536,4,0.011591536338546371
2017-02-03,104.35101613008531,4,-0.001091305929428743
2017-02-10,105.02658566592469,4,-0.02967953386744393
2017-02-17,107.13162117614878,4,0.006474010133233454
