Date,LIN,dayofweek,weekly_ret
2015-02-06,109.87802934273876,4,-0.04551211017888224
2015-02-13,111.31675164311471,4,0.038643336926776684
2015-02-20,113.43974430586464,4,0.013093812375249314
2015-02-27,112.20279403541944,4,0.0190716368508157
2015-03-06,111.41061476111791,4,-0.010904029077410726
2015-03-13,109.21398453896904,4,-0.0070602455233998995
2015-03-20,107.55548461220602,4,-0.019716525457280643
2015-03-27,106.00284638289595,4,-0.015185783521809437
2015-04-10,107.94364416953351,4,-0.014435695538057791
2015-04-17,106.25867881840729,4,0.018308921438082493
2015-04-24,108.03186225074431,4,-0.015609676364824798
2015-05-01,108.28769468625565,4,0.0166874221668738
2015-05-08,106.76152188130881,4,0.0023681202025152004
2015-05-15,107.97893140201784,4,-0.01409368635437902
2015-05-22,107.63488088529571,4,0.011403073872087166
2015-05-29,108.38473457558752,4,-0.0031862745098039102
2015-06-05,107.70247093300794,4,0.006966642078518159
2015-06-12,109.29964054644852,4,-0.006294831511570065
2015-06-19,109.13992358510444,4,0.014829461196243399
2015-06-26,107.87993422339024,4,-0.001461276181198401
2015-07-10,104.14433196084318,4,-0.011544715447154408
2015-07-17,103.82489803815508,4,-0.03462740582332613
2015-07-24,100.24901273695204,4,-0.003067223310896927
2015-07-31,101.2782998211693,4,-0.03444150072643393
2015-08-07,100.39985653377701,4,0.010267303947601558
2015-08-14,101.14520235338257,4,-0.008673558787453794
2015-08-21,96.37143984209915,4,0.007423773751656704
2015-08-28,94.22413402847351,4,-0.04719712255460995
2015-09-04,90.63414262668171,4,-0.022281557867599666
2015-09-11,93.60941564469087,4,-0.03810055076448837
2015-09-18,93.93106678177296,4,0.03282728706624605
2015-09-25,90.16953542867428,4,0.0034360981196908114
2015-10-02,92.16198552782156,4,-0.04004565775706259
2015-10-09,97.07610012213101,4,0.02209671026555693
2015-10-16,97.77301091914215,4,0.053320407174018536
2015-10-23,99.84587380255995,4,0.0071790151863782015
2015-10-30,99.25618005124281,4,0.021200767613999805
2015-11-06,101.48093374939384,4,-0.005906040268456425
2015-11-13,101.41839047273899,4,0.022414258709155144
2015-11-20,102.79434255914562,4,-0.0006163056876210549
2015-11-27,101.77578062505242,4,0.013567086600299483
2015-12-04,99.17844621846248,4,-0.009908735332463836
2015-12-11,94.69976774396171,4,-0.02552016197408158
2015-12-18,91.30028890187077,4,-0.04515778019586525
2016-01-08,87.99973669275074,4,-0.03589743589743599
2016-01-15,87.58604350032698,4,-0.03615051221434196
2016-01-22,88.2155766192327,4,-0.004701073071027073
2016-01-29,89.93330270081834,4,0.0071875962624499135
2016-02-05,94.51990113856009,4,0.01947191354878175
2016-02-12,93.37774819425968,4,0.051000000000000156
2016-02-19,92.91009502021544,4,-0.012083729781160901
2016-02-26,92.84714170832486,4,-0.005008186458634212
2016-03-04,98.53173961145313,4,-0.0006775723550479507
2016-03-11,100.63297718750395,4,0.06122534090479803
2016-03-18,102.23607654509449,4,0.02132548947513535
2016-04-01,104.37354235521515,4,0.01593015930159325
2016-04-08,101.71076715108177,4,0.020907158043940166
2016-04-15,105.3517046751009,4,-0.025511975008677412
2016-04-22,108.34053398586289,4,0.0357969723953695
2016-04-29,106.38420934609141,4,0.028370013755158352
2016-05-06,103.52217885457388,4,-0.018057181073399153
2016-05-13,101.40282716148813,4,-0.026902775412906532
2016-05-20,99.70010016020555,4,-0.020472440944881765
2016-05-27,100.3250371979103,4,-0.016791711325473413
2016-06-03,100.52429248529444,4,0.006268168604650848
2016-06-10,103.70671067083215,4,0.0019860973187686426
2016-06-17,102.22036636068131,4,0.03165820029027566
2016-06-24,100.5698858690414,4,-0.014332190275213152
2016-07-01,103.39667566135284,4,-0.016146297948260502
2016-07-08,104.62769702252074,4,0.028107716021398277
2016-07-15,108.50313464101221,4,0.011905811799982402
2016-07-22,107.32682534034069,4,0.03704026494683621
2016-07-29,106.26905883741124,4,-0.01084124716362711
2016-08-05,106.4240763421509,4,-0.00985556499575202
2016-08-12,106.47878840264723,4,0.001458726617470374
2016-08-19,111.75850224054508,4,0.0005140947648014649
2016-08-26,111.08372016109007,4,0.049584653592532835
2016-09-02,112.56094579449154,4,-0.006037859007833157
2016-09-09,107.71969206256145,4,0.013298308980463025
2016-09-16,107.96740790326409,4,-0.043010066215763976
2016-09-23,107.19673639885599,4,0.002299633762030906
2016-09-30,110.85742604479435,4,-0.007138001359619617
2016-10-07,109.04084321297529,4,0.03414926395070195
2016-10-14,107.50867486492594,4,-0.016386658942315946
2016-10-21,109.98583327195186,4,-0.014051325199831433
2016-10-28,107.74721604486177,4,0.02304147465437767
2016-11-04,105.04986577943352,4,-0.02035368702035345
2016-11-11,108.12337713629904,4,-0.025034059945504117
2016-11-18,106.22422235757915,4,0.02925764192139746
2016-11-25,109.25186041061085,4,-0.01756470089096307
2016-12-02,109.710593448949,4,0.028502332008982334
2016-12-09,114.40439770106849,4,0.004198857910648446
2016-12-16,113.08420492578985,4,0.042783509819438015
2016-12-23,108.56046744406588,4,-0.011539703034215698
2016-12-30,108.19118275168026,4,-0.04000326557269973
2017-01-06,107.27720313802584,4,-0.003401649800153006
2017-01-13,108.0896294612742,4,-0.008447819779844545
2017-01-20,108.37582509787308,4,0.007573149741824103
2017-01-27,110.97005006188213,4,0.0026477622138709744
2017-02-03,108.44968203635021,4,0.02393730300707042
2017-02-10,107.30489948995476,4,-0.022712146422628865
2017-02-17,108.403521449802,4,-0.010555886609347032
2017-02-24,109.0405375441672,4,0.010238320571280823
2017-03-03,109.29672879950974,4,0.005876341338783675
2017-03-10,108.69262273046483,4,0.002349504699009408
2017-03-17,109.96589244522103,4,-0.005527210884353706
2017-03-24,108.19074999618135,4,0.0117144078666096
2017-03-31,110.2261227518865,4,-0.016142663962136816
2017-04-07,110.45847123998071,4,0.018812816768318807
2017-04-21,111.13692882521576,4,0.002107925801011934
2017-04-28,116.1556561680504,4,0.006142196045435311
2017-05-05,120.33792895374592,4,0.045158053186151514
2017-05-12,120.56098350231636,4,0.036005760921747454
2017-05-19,120.10558046565173,4,0.001853568118628468
2017-05-26,122.65211989516409,4,-0.0037773666358310587
2017-06-02,126.97380177371616,4,0.021202507157780603
2017-06-09,127.32125541024328,4,0.03523528074562421
2017-06-16,127.14362828249568,4,0.0027364198887762647
2017-06-23,124.15201349937814,4,-0.0013951097731110806
2017-06-30,123.91829359444708,4,-0.0235294117647058
2017-07-07,124.39508220050644,4,-0.0018825301204820066
2017-07-14,125.56368172516173,4,0.003847604677480243
2017-07-21,125.96567996164316,4,0.009394258229370234
2017-07-28,123.64717850472704,4,0.003201548656094122
2017-08-04,121.67458250710892,4,-0.018405818613626446
2017-08-11,119.14105873765624,4,-0.015953425071828065
2017-08-18,123.68457368951604,4,-0.02082212831348451
2017-08-25,123.79675924388292,4,0.038135593220339326
2017-09-01,122.49727657246623,4,0.0009070294784578881
2017-09-08,124.57159693179182,4,-0.010496903790968126
2017-09-15,126.2267834832032,4,0.01693360389198917
2017-09-22,129.40549401943645,4,0.013287030046806425
2017-09-29,131.41805039444804,4,0.025182536134704225
2017-10-06,133.50584252179652,4,0.01555232558139541
2017-10-13,133.74095424784926,4,0.015886646629454715
2017-10-20,134.6155698687655,4,0.0017610594533670199
2017-10-27,139.3178043898206,4,0.006539624498980379
