Date,T,dayofweek,weekly_ret
2018-07-20,26.49908624877789,4,-0.015834302563526137
2018-07-27,26.48204503575616,4,-0.017998105462582847
2018-08-03,27.49599721054863,4,-0.0006430868167205395
2018-08-10,27.48747660403777,4,0.03828828828828845
2018-08-17,28.14356330537407,4,-0.00030988534242326615
2018-08-24,27.811259651450488,4,0.023868567885926728
2018-08-31,27.214817195690216,4,-0.01180744777475029
2018-09-07,27.368188112885708,4,-0.021446078431372473
2018-09-14,28.62923787649315,4,0.005635566687538951
2018-09-21,28.78260879368865,4,0.04607721046077229
2018-09-28,28.612196663471426,4,0.005357142857142838
2018-10-05,28.96154153041673,4,-0.005920663114268865
2018-10-12,27.889089669131785,4,0.012209648600357337
2018-10-19,28.425252013158502,4,-0.03703020642594623
2018-10-26,25.156391270543992,4,0.019224806201550315
2018-11-02,26.393023773702392,4,-0.1149984788560996
2018-11-09,26.540036029322618,4,0.04915778618081812
2018-11-16,26.19412483962796,4,0.005570117955438825
2018-11-23,25.389881323587886,4,-0.013033561420658146
2018-11-30,27.015663915152768,4,-0.030703202377021954
2018-12-07,26.064408143492464,4,0.06403269754768348
2018-12-14,26.1335903814314,4,-0.035211267605633645
2018-12-21,24.481864450639407,4,0.002654280026542999
2018-12-28,24.611581146774906,4,-0.06320317670416953
2019-01-04,26.237363738339795,4,0.005298481102084196
2019-01-11,27.148015167442345,4,0.06605762473647214
2019-01-18,27.227163899708934,4,0.03470819089083421
2019-01-25,26.96333479215361,4,0.002915451895043386
2019-02-01,26.38291075553192,4,-0.009689922480620283
2019-02-08,25.987167094198934,4,-0.02152641878669226
2019-02-15,26.79624302403525,4,-0.015000000000000235
2019-02-22,27.394255667827306,4,0.03113367174280879
2019-03-01,27.104043649516452,4,0.022317033147358112
2019-03-08,26.34773354119121,4,-0.010593900481541074
2019-03-15,26.9721290957388,4,-0.02790395846852667
2019-03-22,27.32390123914589,4,0.02369826435246991
2019-03-29,27.57893604311603,4,0.013042060645581888
2019-04-05,28.449572098048588,4,0.009333762471837703
2019-04-12,28.77252385443086,4,0.03156887755102056
2019-04-26,27.414317759439093,4,0.011351726320144806
2019-05-03,27.432188892267927,4,-0.047204968944099424
2019-05-10,27.36070436095257,4,0.0006518904823986649
2019-05-17,28.41510119785408,4,-0.002605863192182367
2019-05-24,28.835072819331803,4,0.03853690398432419
2019-05-31,27.324962095294897,4,0.01477987421383653
2019-06-07,29.031655280449034,4,-0.05237062286953853
2019-06-14,28.90655735064716,4,0.062459123610203005
2019-06-21,28.995913014791352,4,-0.004309018159433742
2019-06-28,29.943083054719814,4,0.0030911901081915882
2019-07-05,30.64899280145896,4,0.03266563944530021
2019-07-12,30.52538946103052,4,0.023575052223216986
2019-07-19,29.74524577792543,4,-0.004032867938895346
2019-07-26,30.978961369812545,4,-0.025557206537890176
2019-08-02,30.997104246163826,4,0.04147605977432134
2019-08-09,31.332747458662528,4,0.0005856515373352522
2019-08-16,31.722819300215072,4,0.010828211881767746
2019-08-23,31.586747727580466,4,0.012449334105385068
2019-08-30,31.98589100730865,4,-0.004289390906491164
2019-09-06,32.88396338669707,4,0.012636415852957938
2019-09-13,34.3898221238534,4,0.028077141236528824
2019-09-20,34.3898221238534,4,0.045793103448275696
2019-09-27,33.954393091422645,4,0.0
2019-10-04,34.02696459682777,4,-0.012661566868900187
2019-10-11,34.559726120971405,4,0.0021373230029386736
2019-10-18,35.378197548530345,4,0.01565703936440177
2019-10-25,33.9435734732585,4,0.023682810005322352
2019-11-01,35.819620340921674,4,-0.0405510787626725
2019-11-08,36.21506159243891,4,0.055269574641019004
2019-11-15,36.32541729053674,4,0.011039794608472375
2019-11-22,34.71606335994334,4,0.003047232097511454
2019-11-29,34.375799957475024,4,-0.044303797468354444
2019-12-06,35.12989722781022,4,-0.00980132450331117
2019-12-13,35.18507507685913,4,0.02193686463349387
2019-12-20,36.00354650441805,4,0.0015706806282720365
2019-12-27,36.08631327799144,4,0.023261892315734167
2020-01-03,35.920779730844686,4,0.0022988505747130183
2020-01-10,35.945533917076084,4,-0.004587155963302836
2020-01-17,35.76846232142547,4,0.000689132764290834
2020-01-24,35.88029701341533,4,-0.004926108374384119
2020-01-31,35.06017593882298,4,0.0031266284523188137
2020-02-07,35.833699225086214,4,-0.02285714285714291
2020-02-14,35.64730807176978,4,0.02206273258904834
2020-02-21,35.92689480174444,4,-0.005201560468140243
2020-02-28,32.82348209902566,4,0.007843137254901933
2020-03-06,34.51032203653947,4,-0.08638132295719836
2020-03-13,32.124515274089,4,0.05139125496876762
2020-03-20,26.51414155926405,4,-0.06913313529570608
2020-03-27,27.809560074813337,4,-0.1746446185088485
2020-04-03,25.591505350347663,4,0.04885764499121281
2020-04-17,29.61132147651145,4,-0.07975871313672922
2020-04-24,28.17010442097839,4,0.15707618880298413
2020-05-01,28.35025655292002,4,-0.04867114953570284
2020-05-08,28.24595795021697,4,0.006395153147088495
2020-05-15,26.842667659303203,4,-0.0036789297658862408
2020-05-22,28.33129317061037,4,-0.049681101040617626
2020-05-29,29.260498903783002,4,0.05545743553514648
2020-06-05,31.071501914354148,4,0.032797858099063104
2020-06-12,28.919158022209388,4,0.061892417368762054
2020-06-19,28.739005890267748,4,-0.06927067439731449
2020-06-26,27.572757878224554,4,-0.006229508196721523
2020-07-10,29.071230995646488,4,-0.040580666446717095
2020-07-17,29.187014192442952,4,0.054346145715272964
2020-07-24,28.530909410596298,4,0.003982741453700589
2020-07-31,28.540558010329338,4,-0.02247933884297526
2020-08-07,28.965096398583054,4,0.00033818058843437804
2020-08-14,28.95544779885002,4,0.01487491548343467
2020-08-21,28.64669260739277,4,-0.0003331112591603569
2020-08-28,28.98439359804913,4,-0.010663112295901445
2020-09-04,28.38618041460072,4,0.011788480970023496
2020-09-11,27.980939225813078,4,-0.020639147802929192
2020-09-18,27.913399027681805,4,-0.01427600271923879
2020-09-25,27.054673651441327,4,-0.0024137931034482474
2020-10-02,27.672184034355826,4,-0.030763912893190803
2020-10-09,27.8214759647935,4,0.022824536376605087
2020-10-16,26.84890318212593,4,0.005395017980956096
2020-10-23,27.33027758970887,4,-0.03495762711864403
2020-10-30,26.544360189573453,4,0.01792901573362604
2020-11-06,26.95696682464455,4,-0.02875629043853367
2020-11-13,28.401090047393364,4,0.01554404145077748
2020-11-20,27.8214759647935,4,0.0535714285714286
2020-11-27,28.518977657413675,4,-0.020408163265306145
2020-12-04,29.02,4,0.02507062146892647
2020-12-11,30.46412322274881,4,0.01756803306923871
2020-12-18,28.8824644549763,4,0.04976303317535535
2021-01-08,29.02,4,-0.05191873589164775
2021-01-15,29.17,4,0.004761904761904745
2021-01-22,28.93,4,0.005168849069607351
2021-01-29,28.63,4,-0.008227631127871171
2021-02-05,28.93,4,-0.010369858278603594
2021-02-12,28.8,4,0.010478519035976186
2021-02-19,29.0,4,-0.004493605254061506
2021-02-26,27.89,4,0.00694444444444442
2021-03-05,29.62,4,-0.038275862068965494
2021-03-12,29.81,4,0.062029401219074964
2021-03-19,29.76,4,0.00641458474004053
