Date,PFE,dayofweek,weekly_ret
2015-02-13,26.280826459290573,4,0.07070732772061117
2015-02-20,26.22013170996196,4,0.0443171540548688
2015-02-27,26.03804746197611,4,-0.002309468822170757
2015-03-06,25.772507933663412,4,-0.006944444444444642
2015-03-13,25.79526846466165,4,-0.010198135198135394
2015-03-20,25.984939556313574,4,0.0008831321754492194
2015-03-27,26.197371178963728,4,0.007352941176470562
2015-04-10,26.887773952576733,4,0.008175182481751753
2015-04-17,26.584300205933648,4,0.026353895163625962
2015-04-24,26.75879761025342,4,-0.011286681715575897
2015-05-01,25.855963213990265,4,0.006563926940639453
2015-05-08,26.026429115608806,4,-0.03373972214346466
2015-05-15,26.00347811991604,4,0.006592904708585978
2015-05-22,26.225337744946213,4,-0.0008818342151671876
2015-05-29,26.58490334413305,4,0.008531921153280386
2015-06-05,26.07998143889196,4,0.013710618436406197
2015-06-12,26.171785421663063,4,-0.018992805755395747
2015-06-19,26.148834425970286,4,0.003520093869169738
2015-06-26,25.94992579663289,4,-0.0008769365682549379
2015-07-10,26.286540400126942,4,-0.0076067875950847075
2015-07-17,26.829713964856,4,0.012971698113207308
2015-07-24,26.210037081151018,4,0.02066356228172328
2015-07-31,27.58709682271763,4,-0.023096663815227125
2015-08-07,27.13195974062921,4,0.052539404553415325
2015-08-14,27.232191475959763,4,-0.01649818699710437
2015-08-21,25.859787715280017,4,0.003694231315715113
2015-08-28,25.18129596842711,4,-0.050396375990940157
2015-09-04,24.186688748608645,4,-0.026237328562910056
2015-09-11,25.420310106523022,4,-0.03949785670545025
2015-09-18,25.32778850467945,4,0.05100414408670728
2015-09-25,24.587615689930825,4,-0.0036396724294811555
2015-10-02,25.50512157487964,4,-0.029223744292237508
2015-10-09,25.628483710671077,4,0.037315772969582994
2015-10-16,26.53056932864596,4,0.0048367593712213
2015-10-23,26.253004523115226,4,0.035198555956678756
2015-10-30,26.075671452915035,4,-0.010462074978204061
2015-11-06,26.375038727304343,4,-0.006754772393538944
2015-11-13,25.86199641784308,4,0.011480712008888228
2015-11-20,25.01469927039946,4,-0.019451812555260517
2015-11-27,25.488874738234877,4,-0.03276224827171659
2015-12-04,25.49664810656005,4,0.018955873213175822
2015-12-11,24.921418850497407,4,0.0003049710277522877
2015-12-18,24.867005272221217,4,-0.02256097560975634
2016-01-08,24.097441808029316,4,-0.0021834061135369565
2016-01-15,23.94974780985107,4,-0.03094717099093458
2016-01-22,23.872014126599364,4,-0.006129032258064715
2016-01-29,23.701000023445605,4,-0.003245699448230943
2016-02-05,22.79425900881972,4,-0.007163790296320527
2016-02-12,23.053373906267552,4,-0.03825750026281238
2016-02-19,23.155449471928822,4,0.011367550809507465
2016-02-26,23.736494999539104,4,0.004427792915531414
2016-03-04,23.32819273689404,4,0.025093251949813267
2016-03-11,23.948498097450965,4,-0.017201455507773744
2016-03-18,23.124041605571502,4,0.026590373611578677
2016-04-01,23.58730763434187,4,-0.03442622950819685
2016-04-08,25.518891415316602,4,0.020033955857385655
2016-04-15,25.518891415316602,4,0.08189081225033279
2016-04-22,26.12349284269488,4,0.0
2016-04-29,25.683782713692487,4,0.0236923076923079
2016-05-06,26.36690380696405,4,-0.01683198076345105
2016-05-13,26.29644921893664,4,0.02659737083460767
2016-05-20,26.73221442141977,4,-0.0026720842364813535
2016-05-27,27.421515741711268,4,0.016571256402530654
2016-06-03,27.484899771163363,4,0.025785417901600383
2016-06-10,27.96027999205405,4,0.0023114706732159096
2016-06-17,27.11251859813232,4,0.017296050735082114
2016-06-24,26.914443506094536,4,-0.030320204023802866
2016-07-01,28.18212409513637,4,-0.007305669199298537
2016-07-08,28.617889297619506,4,0.04710038269060912
2016-07-15,29.132884536917764,4,0.01546246837222398
2016-07-22,29.109115525873218,4,0.017995570321152066
2016-07-29,29.227960581095893,4,-0.000815882512918531
2016-08-05,28.31782545855989,4,0.004082743603701866
2016-08-12,27.950269033307706,4,-0.031139193581801283
2016-08-19,27.950269033307706,4,-0.012979683972911937
2016-08-26,27.82242332017651,4,0.0
2016-09-02,27.782471534823014,4,-0.004574042309891335
2016-09-09,27.24711761108613,4,-0.0014359563469270586
2016-09-16,27.11927189795493,4,-0.019269485188380897
2016-09-23,27.37496332421732,4,-0.004692082111437013
2016-09-30,27.06333939846003,4,0.009428403064230872
2016-10-07,26.815638329268346,4,-0.01138353765323985
2016-10-14,26.096506192905363,4,-0.009152642456450866
2016-10-21,25.712969053511774,4,-0.02681764004767606
2016-10-28,25.513210126744283,4,-0.014696876913655843
2016-11-04,23.971071212099233,4,-0.007768800497203077
2016-11-11,26.300979430344572,4,-0.06044472283119329
2016-11-18,25.405180499148425,4,0.09719666666666682
2016-11-25,25.574655972617965,4,-0.0340595274624117
2016-12-02,25.526234408769522,4,0.006670902160101466
2016-12-09,25.582726233259372,4,-0.001893341748185673
2016-12-16,26.502735946379737,4,0.0022130888397091653
2016-12-23,26.21220656328909,4,0.03596214511040996
2016-12-30,26.21220656328909,4,-0.010962241169305886
2017-01-06,27.019232627429773,4,0.0
2017-01-13,26.24448760585473,4,0.030788177339901912
2017-01-20,25.63921805774922,4,-0.028673835125447855
2017-01-27,25.356758935299982,4,-0.02306273062730646
2017-02-03,26.15913956680748,4,-0.011016682404784373
2017-02-10,26.37108647510819,4,0.031643658937439145
2017-02-17,27.406365604115525,4,0.00810221252726695
2017-02-24,27.928081070701904,4,0.039258114374033815
2017-03-03,28.140027979002618,4,0.019036287923855033
2017-03-10,27.80580400822072,4,0.007589025102159974
2017-03-17,27.976991895694376,4,-0.011877172653534274
2017-03-24,27.71613416240119,4,0.006156552330695009
2017-03-31,27.887322049874843,4,-0.00932400932400923
2017-04-07,27.79765220405531,4,0.006176470588235228
2017-04-21,27.42266921244635,4,-0.003215434083601254
2017-04-28,27.65091972907789,4,-0.013489736070381286
2017-05-05,27.292240345799755,4,0.00832342449464929
2017-05-12,27.16980533131537,4,-0.012971698113207641
2017-05-19,26.71711242212957,4,-0.004486074171013543
2017-05-26,26.453727456785103,4,-0.016661617691608344
2017-06-02,26.782958663465685,4,-0.009858287122612386
2017-06-09,26.972266607307024,4,0.012445550715618925
2017-06-16,27.136882210647315,4,0.007068223724646661
2017-06-23,28.12457583068907,4,0.006103143118705967
2017-06-30,27.647190581002224,4,0.03639672429481333
2017-07-07,27.449651856993874,4,-0.016973953760608618
2017-07-14,27.51549809832999,4,-0.007144983626079071
2017-07-21,27.55665199916506,4,0.0023988005996999906
2017-07-28,27.285036253653573,4,0.0014956625785220723
2017-08-04,27.95748999320389,4,-0.009856630824372825
2017-08-11,27.63336927092833,4,0.02464551387430447
2017-08-18,27.15134358139034,4,-0.011593341260404566
2017-08-25,27.749720299437502,4,-0.01744360902255615
2017-09-01,28.223435201224852,4,0.022038567493112726
2017-09-08,28.33978622973402,4,0.017070979335130465
2017-09-15,29.38694548631657,4,0.004122497055359053
2017-09-22,29.885592751355876,4,0.03695014662756613
2017-09-29,29.669512269838844,4,0.016968325791855143
2017-10-06,29.96038984111177,4,-0.007230255839821953
2017-10-13,30.20140268588077,4,0.009803921568627416
2017-10-20,30.267888987886014,4,0.008044382801664307
2017-10-27,29.586404392332287,4,0.0022014309301046087
2017-11-03,29.54485045357901,4,-0.022515101592531783
2017-11-10,29.503145409593913,4,-0.001404494382022503
2017-11-17,29.662485876558737,4,-0.001411584196393978
2017-11-24,29.763121960957584,4,0.005400795906764788
2017-12-01,30.48434723248262,4,0.003392705682782271
2017-12-08,29.97278047012184,4,0.02423217807833189
2017-12-15,31.197186163641092,4,-0.0167812929848693
2017-12-22,30.30823408478465,4,0.04085058757694471
2017-12-29,30.37532480771721,4,-0.028494623655914042
2018-01-05,30.912050591177696,4,0.0022136137244050946
2018-01-12,30.64368769944745,4,0.01766979569298721
2018-01-19,30.979141314110255,4,-0.00868149755832881
2018-01-26,32.71511376999029,4,0.010946907498631475
2018-02-02,30.985824428141182,4,0.05603681645912317
2018-02-09,28.91220329050267,4,-0.05285903494046207
2018-02-16,30.68959283704997,4,-0.0669216061185468
2018-02-23,30.68959283704997,4,0.0614754098360657
2018-03-02,30.42721628494061,4,0.0
2018-03-09,31.121244584068602,4,-0.008549365692222866
2018-03-16,31.12970834381407,4,0.022809457579972214
2018-03-23,29.191507362102968,4,0.00027196083763958434
2018-04-06,29.767043024794468,4,-0.06226209896682988
2018-04-13,30.74037539552275,4,0.019715859669469316
2018-04-20,31.002751947632113,4,0.03269832243389259
2018-04-27,31.31591105821425,4,0.008535242290748979
2018-05-04,29.487738953194178,4,0.010101010101009944
2018-05-11,30.33789270178215,4,-0.05837837837837834
