Date,MSFT,AAPL,AMZN,FB,GOOGL,GOOG,JNJ,BRK_B,V,PG,JPM,HD,UNH,MA,NVDA,VZ,NFLX,ADBE,DIS,INTC,PYPL,T,PFE,CSCO,MRK,CMCSA,PEP,BAC,KO,XOM,WMT,ABT,CRM,ABBV,CVX,TMO,MCD,AMGN,COST,ACN,NEE,LLY,BMY,LIN,MDT,DHR,AVGO,PM,TXN,NKE
2013-01-02,23.21428469321892,17.040279922589153,257.31,28.0,362.7447583184633,,56.841475227061785,93.2,36.72936446474341,53.994323086765355,35.77543569771292,52.75985405552571,47.902942312768175,48.70369707900574,11.780667455669596,30.624105602094097,13.144285714286,38.34,46.466461454244,16.81451055597138,,22.072965000756085,18.211140748631717,15.802530457205242,31.908670198445446,16.693329358320558,54.524649734920786,10.612285703197882,28.91385787923942,62.97163823508353,56.98762135756733,27.283337464503774,42.7925,25.085190128096173,78.56588389843823,62.926922822145805,71.20929860220635,73.21146442060437,84.38488827100258,58.85251672236139,14.138020043614246,40.016288268333355,26.105833617823777,94.87065382508356,35.64526737315633,41.79220812855069,26.492381780175457,57.73954768949208,26.06149099157043,23.580385327701997
2013-01-03,22.90330405105777,16.825065808585865,258.48,27.77,362.95540857562713,,56.76123599043407,93.6211,36.75773055906552,53.65194663254751,35.7033401040543,52.61025144478225,45.66325579099409,48.77337332661519,11.789928986688203,30.478836521984775,13.798571428571,37.75,46.566487105124,16.76732296788166,,22.08557812361366,18.168969060290618,15.887991536374,32.672811066768155,16.5069811853175,54.54824326574507,10.550535079821005,28.91385787923942,62.85806071149416,56.62548164934478,28.32189196393263,42.1775,24.878051599134103,78.23137927453872,62.73330152115459,71.61228065155304,72.75158309614515,85.24994774662449,58.63946822568329,14.14002486778379,40.18602005052584,26.528826336180444,94.87065382508356,36.14743326976956,42.19209877696236,26.630786970791004,57.15376486764803,25.722715806907487,23.821465656090922
2013-01-04,22.474655057808615,16.356533375597845,259.15,28.76,370.1275482838249,,57.41117380711844,93.85,37.05793839064117,53.76088459525319,36.33617920394667,52.51051637095328,45.75108663498523,48.77146438832453,12.178913289469747,30.644858327823997,13.711428571429,38.13,47.457624722054,16.6414893996424,,22.218015913618196,18.2462838222493,15.912775249332942,32.39494166010535,16.498313828433634,54.62688836849268,10.68285784420003,28.959997014153096,63.14910311569193,56.839473295112654,28.151637127960683,42.4025,24.564343868374994,78.64417221467002,63.28512222897956,70.9949279551715,73.07185758996496,84.97545772070599,58.96330194063401,14.210193713717779,41.673193761164775,26.616617277726167,95.51110236751617,36.309147711051786,42.235723211334545,26.4598158529718,57.593101984031065,25.667785830537138,24.05344861359725
2013-01-07,22.432630646705757,16.260318473388445,268.4592,29.4213,368.51256297890205,,57.290814952176895,93.45,37.32268860431418,53.39516429188412,36.37623231153479,52.22893101250949,45.75108663498523,49.61616958194594,11.826975110762636,30.914643762312743,14.171485714286,37.94,46.348249321385,16.712270781776983,,22.318920896478797,18.260341051696333,15.763917587798991,32.510720579548185,16.424641294920796,54.61902385821793,10.665214808949493,28.683162204671017,62.41794780758534,56.296263732778826,28.381481156522806,42.245,24.613771407010084,78.11038824036231,63.77885654650716,71.8335256982532,72.70231009709595,84.31834523441628,58.70764374462028,14.14387413018931,41.61661650043394,26.65652225115604,95.30042850487388,36.73471203021554,42.235723211334545,26.31326918055534,57.413373163692555,25.746914034383416,24.089838097127654
2013-01-08,22.314962295617754,16.304080735361104,266.38,29.0607,367.7853180434554,,57.29883887583966,93.81,37.67017325976001,53.30957017832966,36.448327905193416,52.54376139556294,45.14505381144635,49.452861110856446,11.5690414718944,30.17100442365787,13.879471428571,38.14,46.157291260615,16.58643721353772,,21.946833772180337,18.2884555105904,15.779222890159215,32.55703214732532,16.537316934411017,54.784178573987916,10.568178115071541,28.483225953378405,62.80837054492382,56.45264224314766,28.389993898321404,42.4925,24.0780683148668,77.76164937714795,63.381932879475166,71.85723052468535,72.39024776978435,84.16030552252381,59.04852133930526,14.294396328838568,41.93183266736285,26.728351203329815,95.96615791082355,36.692155598299166,41.937622909791294,26.134156580935223,57.306867196084546,25.4507277300781,23.835111712414825
2013-01-09,22.441035528926328,16.049266429832343,266.35,30.59,370.2017774220636,,57.5556044330483,93.32,38.244586669782706,53.59747765119466,36.42429604064054,52.50220511480087,45.99701299816042,50.844325686162875,11.308329373720579,30.101002093208546,13.701428571429,38.66,46.175477742593,16.86956274207606,,21.87655279066826,18.60474317314865,15.771453701143875,32.87349452713574,16.64999257390124,55.05943643360457,10.08299464568178,28.47553609755946,62.567018307296394,56.43618134731935,28.57727421789054,42.9575,24.21377976487643,77.96092872755615,65.56985358067593,71.754509610146,72.81728042821075,84.20189492039026,59.466096392794356,14.194155120361438,42.812821441600036,26.879990102363337,95.95773095631787,36.9219603306476,43.47901959094174,26.712201788800147,57.13379499872153,25.811442640985877,23.85785513962133
2013-01-10,22.23931835563261,16.2482140179492,265.34,31.3,371.8879825758371,,57.924704921535714,94.65,37.942014997013544,53.900947690160486,36.969018303839036,52.87621164165951,46.64696124369486,50.39164606454637,11.326852435757795,30.51401584285955,14.0,38.62,46.184570983582,17.144823672599447,,21.959612132455256,18.808573000130636,15.88022234735866,33.020147825096664,16.684662001436696,55.68859725558548,10.391747762566172,28.421707106826833,63.24848344883264,56.26334194112223,28.81563098825126,43.28,24.28520684382887,78.62282085569773,65.38591334473428,72.22070452997848,72.11103410850555,83.79431882129916,58.946258060899765,14.332487988059876,43.039130484523355,27.20721088448831,96.21896654599433,37.32199079066153,43.61716363312032,27.29024699666507,58.10566195314462,26.158283901474125,23.90334199403433
2013-01-11,22.55029899779376,16.148585038564626,267.94,31.72,371.1406757111368,,58.053087700140026,94.39,38.09566467459163,53.86204127490846,36.961007682321416,52.94270169087883,46.392251796120554,50.49001315531957,11.308329373720579,30.311009084556513,14.47,38.09,45.993612922811,17.302115632898524,,21.895720331080646,18.639886246766235,15.911299103420026,33.36748458342517,16.667327287668968,55.7436488275088,10.259424998187148,28.383257827732095,63.61051180527377,56.48556403480424,28.526197767098957,43.3375,24.463774541209965,79.51957793253469,65.39559440978383,72.48145762073221,71.41299995530852,83.41169636092793,59.5513157914656,14.390627888976612,42.925975963061695,27.23913486323221,96.06728136489187,37.50923909109358,43.46447811281768,27.957848504340053,59.39704681039173,26.15021782564882,24.153519693305864
2013-01-14,22.600728291117193,15.572847478569674,272.73,30.9475,362.7447583184633,,58.2215900970582,95.36,37.975108773722674,54.18107387997509,36.75273152286317,52.75985405552571,46.866538353672716,49.996267660856006,11.29906784270197,29.81399253836633,14.777857142857,38.16,46.0027061638,17.301329173097027,,21.73599082764411,18.7945157706836,16.291989365171773,33.45238912434992,16.866676495997822,56.06609374877403,10.118280716182854,28.444776674283673,63.58921601960076,56.21395925363733,28.517649311070457,43.5025,24.63722523219639,80.31669533416753,65.40527547483339,72.32342544451782,71.38015128927573,83.48655727708753,59.53427191173135,14.372584471450727,42.675419522682304,27.31096381540598,96.15155090994878,37.63690838684271,43.326334070639106,28.14510258576108,59.29054084278371,26.085689219046355,24.194457862277567
2013-01-15,22.869684522175486,15.081530735997163,271.9,30.1,363.5873593471187,,58.06913554746557,95.36,37.92783194985249,54.37560595623523,37.12923073419154,53.150483094689186,47.09489854804968,49.9284612196434,11.09531416029259,29.37997808958053,14.527142857143,38.15,46.457368213255,17.207740456719076,,21.569872144070104,18.7101723940014,16.299758554187118,33.089615176762365,16.988019492371908,56.309893567291624,10.188852857185001,28.698541916308912,63.55372304347908,56.773629711799465,28.22700180610152,43.6625,25.005807950542536,80.73660539395627,65.57953464572549,72.30762222689638,69.8691126517669,84.13535188380395,59.866627566549205,14.410676130672037,43.07146034779811,27.374811772893775,95.90716922928371,37.56030680939324,43.61716363312032,27.57519885969707,59.19069149815121,26.037292764094506,24.399148707136092
2013-01-16,22.726801524425763,15.707548341662832,268.93,29.85,358.7022795738428,,58.237637944383735,95.03,37.868735920014764,54.392724778946125,37.50572994551991,53.07568178931745,47.130030885646136,49.78425315452928,11.19719100149728,29.057967369513644,13.925714285714,37.88,46.857470816774,17.388626211063016,,21.25041313719703,18.703143779277884,16.338604499263827,32.834901553988125,16.979352135488043,56.215519443994495,10.391747762566172,28.698541916308912,63.511131472133066,56.96293001382488,27.95345121318957,42.41,25.685156490239354,81.1138127358004,65.56017251562636,71.98365626565688,69.24498799714368,84.45143130758888,59.55983773133272,14.29640115300811,42.780491578325275,27.398754756951703,94.86222687057787,37.398592368111004,43.67532954561656,28.136961103960168,58.804607365572174,26.222812508076586,24.440086876107795
2013-01-17,22.90330405105777,15.601711949232493,270.48,30.14,356.76128791854734,,58.49440350159238,95.3,37.79309300182248,54.65158833788833,37.20132632785016,54.064721271454744,47.77997913118058,49.98098733607571,11.345375497795011,29.491981818299447,13.957142857143,37.73,47.657676023814,17.836908297915386,,21.212078056372263,18.857773303195252,16.27645098714109,32.996992041208095,17.31304537551678,56.96264792009683,9.950671881302753,28.844649176868895,64.02932892350958,56.66663388891552,28.021838861417557,42.7825,26.321142357189572,81.66183094942298,66.73158138662325,72.50516244716438,68.93292566983207,83.97731217191148,59.55983773133272,14.250290197108631,43.10379021107287,27.350868788835857,95.41840586795357,38.445480593253855,44.140656845586506,28.340498148983027,59.33713720361222,26.739041360896305,24.326369740075283
2013-01-18,22.90330405105777,15.518532614419206,272.12,29.66,353.34574446310484,,58.75919298246378,95.16,37.41251456966753,54.86338579520467,37.217347570885416,54.41379402985615,47.92050848156641,49.75655756586499,11.271283249646146,29.778991373141665,14.167142857143,37.98,47.594023336891,16.712270781776983,,21.365418379671336,18.653943476213268,16.326950715740814,33.17451971768711,17.449556246437623,57.001970471470635,9.827170634548995,28.990756437428885,64.45524463696974,56.954699565910744,27.987645037303565,42.505,26.971582448388652,82.01768693229478,67.18659144395261,72.90024288770037,67.40546269930685,84.1769412816704,59.74732040840946,14.344516933077132,43.459418707095224,27.50250768786938,95.66278754861864,38.87104491241761,43.995242064345895,28.03926332234919,59.89629353355427,27.03748616643271,24.239944716690573
2013-01-22,22.819255228852054,15.666579415560765,270.19,30.729,352.52320536370314,,58.3259011046742,95.91,37.59689418276123,54.87123014547565,37.28143254302641,54.646509202123745,49.20283880383706,49.63813504881763,11.215714063534497,30.059000694938952,13.972857142857,37.95,47.948659735465,16.649353997657354,,21.474034442008183,18.7523440823425,16.21429747501836,33.344328799536605,17.252373877329735,56.78176418377731,10.012422504679632,28.55243465574893,64.54042777966177,57.2674565866484,28.124420333759534,41.7225,26.321142357189572,82.49453394934301,67.4576612653403,73.44545389564003,68.39913484679907,84.9671398411327,60.04558830375881,14.430724372367465,43.192697335078456,27.813766480622398,96.08413527390324,39.322143090731196,43.915263934663564,28.03926332234919,59.92957664843178,26.989089711480858,24.326369740075283
2013-01-23,23.20587981099835,15.953206712949088,268.11,30.82,371.8980135404639,,58.45428388327852,96.48,37.59689418276123,55.45171206552786,37.03310327598004,55.23660838894516,49.106224875446806,49.42803058308844,11.234237125571713,29.953997199264972,14.751428571429,38.25,49.058035136134,16.602166409567626,,21.58265050434503,18.73125823817195,16.020067749634812,33.05102220361476,17.334713767726434,56.47504828306162,10.074173128056511,28.55243465574893,64.38425868472638,57.19338255542105,28.047484229503052,42.605,27.318483830361494,81.85399318017376,67.57383404593503,73.86423916260817,68.21846718361866,84.94218620241286,60.71882155326165,14.392632713146156,42.35212088993472,27.853671454052268,93.34537505955326,39.06680449923294,43.95888836903575,28.022980358747365,59.1374385143472,26.682578830119148,24.148971007864564
2013-01-24,23.222689575439492,13.982197885591704,273.62,31.08,378.082103232917,,58.65488197484777,97.31,37.71745008363019,55.239914608211514,37.145251977226785,55.97631018651003,49.37850049181934,49.87689012350988,11.289806311683362,29.81399253836633,20.98,38.1,49.058035136134,16.476332841328365,,21.563482963932643,18.871830532642285,16.330835310248485,33.18995690694616,17.152699273165307,56.8053577146016,10.171209821934463,28.53705494411103,64.8456673743082,57.440295992845535,28.03893577347455,43.0725,27.07276201813073,82.20273204338812,67.5351097857368,73.72991181282593,67.84891969074967,85.582662929556,60.79551901206577,14.454782262401972,42.96638829215514,28.579941970475986,93.6403184672525,39.53492525031307,43.987971325283866,27.62404775050256,59.74984782809326,26.69064490594446,24.4992197868447
2013-01-25,23.432811630953783,13.652584252861441,283.99,31.54,378.00185551590215,,59.3128437151949,97.39,37.78363763704844,57.45986573489766,37.77809107711916,56.36693922567349,49.220404972635286,49.60566435865948,11.493559994092742,29.869994402725784,24.222857142857,38.32,49.449044498665,16.48419743934332,,21.73599082764411,18.977259753495034,16.431834767447928,33.54501225990418,17.230705485120076,57.009834981745385,10.250603480561878,28.49091580919735,65.11541399283297,56.79009060762776,28.030387317446053,43.465,27.17394158787281,82.70093041940866,68.93886421792311,74.05387777406544,68.50589301140567,85.14181531217174,61.536927780505586,14.534975229183678,43.006800621248594,29.282269502841768,94.15436269209972,39.50939139116325,44.01705428153199,27.811301831923586,59.52352264692624,26.456728707010523,25.267947626424494
2013-01-28,23.45886676583756,13.961403051888382,276.04,32.469,376.52730371575524,,59.07212600531181,97.12,36.95865706051379,57.8677719489884,37.36153875820266,56.16746907801556,49.018394031455664,49.09950360031191,11.678790614464905,29.939996733175107,23.158571428571,38.24,49.430858016687,16.554978821477906,,21.806271809156183,18.86480191791877,16.36191206630985,33.135926744539496,17.148365594723376,57.10420910504253,10.127102233808122,28.460156385921564,64.67530108892414,57.07815628462297,28.20990489404452,44.5175,26.66081662703798,82.58705650488969,68.49353522564331,74.5595807379515,70.28793314368511,85.24994774662449,61.44318644196722,14.514926987488252,42.546100069583275,29.05880165163447,92.67964565360357,39.56897039584617,44.140656845586506,28.07182924955285,59.24394448195521,26.65031452681792,24.790335655087937
2013-01-29,23.54207509982122,14.22335588241978,260.35,30.79,378.00687099821556,,59.70601597467062,97.24,37.03193613751257,58.83262703231842,37.746048591048655,55.851641344223815,49.43119899821403,49.5158924505752,11.428729276962484,30.451013745455157,24.16,38.52,49.09440810009,16.735864575821847,,22.157676716716566,19.4692627841412,16.14437477388028,33.69938415249463,16.949016386394522,57.36373794410965,10.13592375143339,28.775440474498378,65.13670977850599,57.52260047198702,28.49200394298496,43.6725,26.96435533626422,83.41975950480972,68.17406007900782,75.00207083135182,71.10914979450513,85.9736032695005,61.10230884728225,14.557028295048646,43.90395432712317,29.162554582552147,93.15998206042804,39.6966396915953,44.35150827838539,28.14510258576108,59.184034875175705,26.521257313612992,24.526511899492508
2013-01-30,23.40759698429207,14.178662508490252,272.764,31.24,378.082103232917,,59.44925041746199,96.88,36.64190234058358,58.89538183448623,37.75405921256628,55.88488636883347,49.255537310231745,49.27904741648049,11.41020621492527,30.52801630894941,23.957142857143,37.94,48.912543280308,16.80664595795643,,22.029893113967333,19.504405857758787,15.988990993573443,33.575886638422276,16.91434695885907,57.57607972152821,10.038887057555437,28.836959321049953,64.36296289905337,57.40737420118893,28.39797092667148,43.075,26.689725075535716,82.87885841084457,68.14501688385913,74.80453061108382,70.1154776470129,85.28321926491763,61.64771299877822,14.434734020706548,43.766552408205435,29.226402540039945,92.64593783558081,39.713662264361844,43.62443437218235,28.535893712204967,58.345300380262636,26.643026171802216,24.38550265081219
2013-01-31,23.071401695469202,14.137072841083608,265.5,30.981,379.014982943214,,59.3128437151949,96.93,37.3274162867012,58.95813663665403,37.68997424042528,55.61892617195622,48.49140896750882,49.50825228818504,11.354637028813618,30.52801630894941,23.605714285714,37.83,48.99438244921,16.547114223462952,,22.227957698228643,19.341337397297696,15.981221804558103,33.38292177268421,16.502647506875565,57.2929573516368,9.985957951803826,28.63702306975734,63.86606123334986,57.57198315947191,28.962169024552374,43.0325,26.51627438454929,81.95363285537786,69.83920326753228,75.29443035734845,70.1811749790785,85.12517955302518,61.264225704757614,14.44475814155426,43.3947589805457,28.843314795113155,93.00829687932557,39.662594546062195,43.573539198748136,29.12208040187081,58.68478815201316,26.854092192663536,24.58564481022941
