,MSFT,AAPL,AMZN,FB,GOOGL,GOOG,JNJ,V,PG,JPM,HD,UNH,MA,NVDA,VZ,NFLX,ADBE,INTC,PYPL,T,PFE,CSCO,MRK,CMCSA,PEP,BAC,KO,XOM,WMT,ABT,CRM,ABBV,CVX,TMO,MCD,AMGN,COST,ACN,NEE,LLY,BMY,LIN,MDT,DHR,PM,TXN,NKE
MSFT,0.0,0.41996749087943314,0.3010257922913609,0.4064999077670826,0.2799863653264267,0.285736260446392,0.6150987181529906,0.21972697304967137,0.6847958686441117,0.5371303034293176,0.5496913409703302,0.4165472770061192,0.222680230883843,0.4282742957572411,0.6692367361241239,0.3673804424389757,0.27668924126786343,0.49780532972337227,0.3590059170570249,0.5854811399714993,0.4871360597134037,0.3154791726280146,0.5389186269497173,0.4894329035538295,0.6729285923724206,0.5269095139242769,0.7047847845274959,0.5544593870268856,0.6462020525002697,0.41200772991735013,0.24571305638964905,0.5571786887066743,0.4977167786351783,0.33364569266609245,0.7046760183749907,0.47563475005798656,0.5675825770375249,0.3354171905076226,0.6509682378597517,0.5937579289557925,0.5748519628958073,0.5426897237611913,0.5489238818606748,0.3787402980093616,0.6509820429757698,0.5033962064976667,0.4479889512502196
AAPL,0.41996749087943314,0.0,0.37772549799522653,0.4708843457510949,0.3616741318105409,0.3617297587232065,0.6395443565027759,0.39161267248509096,0.7056468553303054,0.541031478931263,0.5657736641745503,0.47433323747691636,0.38293664765758445,0.48608436606225186,0.6901324973317389,0.46593863290810605,0.4419218648627133,0.5252075686950813,0.41711269905070153,0.6031457041363675,0.49813903814874155,0.41337427651801484,0.5579590759587303,0.562522041167999,0.6765834551835653,0.5463606956512471,0.6961604812644808,0.585723580777687,0.6345870108178495,0.4360387267835492,0.38661863243308275,0.601762532902828,0.6349037518550593,0.45615373484150995,0.6912188574660317,0.4864037939328648,0.565831730569971,0.420562513214619,0.679937782268781,0.6537495497797263,0.5818782341389944,0.5851488090297905,0.5697813226245839,0.4736730764135353,0.6552103303482201,0.48174396246419954,0.5478258420866938
AMZN,0.3010257922913609,0.37772549799522653,0.0,0.4066995084965035,0.28771345231068185,0.29030002883174966,0.6190389052693721,0.2715793984014333,0.690621410483865,0.533802379181291,0.49713773572407954,0.42772700744065123,0.26859719366920687,0.416958926119698,0.6425971379790247,0.35716633468516623,0.3404147605531269,0.5574499892272592,0.3886811039561757,0.6074312793729545,0.49625526702585404,0.3673267131448048,0.6140850053081687,0.5486717009232097,0.6635491565048027,0.5224752174304584,0.7020779882351864,0.5197480017601364,0.6612224042007327,0.4050935820940711,0.2823527497917425,0.5779634874880059,0.5485840596569574,0.4043870113124884,0.6902594997085585,0.5195060713721551,0.5487892374171649,0.373505176716384,0.6335107404671808,0.6099923337016563,0.5872234210013138,0.603719741656905,0.49499256935230057,0.391821251169871,0.6662931308481714,0.5127745147778173,0.49034647130427583
FB,0.4064999077670826,0.4708843457510949,0.4066995084965035,0.0,0.31121699598228475,0.31833840521296003,0.6753235046294308,0.4565756128841923,0.6603525181838478,0.49862035603469057,0.60699367592126,0.5235794547702773,0.4536675704905176,0.45167701448647923,0.6522362036109259,0.42121065722368567,0.4287379693400254,0.5452989209959672,0.4734171060588317,0.6160638514044274,0.5954550009062286,0.5172316015343239,0.6560970514808682,0.552932925550052,0.6508323569840465,0.5253493888106757,0.6986969972523188,0.5524894351717038,0.6926820424068555,0.5029610860360945,0.41921863618230093,0.6238577925434681,0.578633997720892,0.49202399268635827,0.7060934654266929,0.5137343044374942,0.5835413719593102,0.5129376209559902,0.5455955432054561,0.6810198470056731,0.650099368885369,0.6056099726134574,0.5922410019170727,0.5140600350710488,0.5939895230725509,0.4939133818411078,0.5205093530689489
GOOGL,0.2799863653264267,0.3616741318105409,0.28771345231068185,0.31121699598228475,0.0,0.049186620200533306,0.6285690996237231,0.3166328701263231,0.6928865559074128,0.5146487316235278,0.564513258495011,0.4266808917300646,0.3014911741706157,0.40267753098976294,0.6617838678510009,0.3854931805867704,0.3237181683882364,0.4993205882338194,0.3661063772787099,0.5944718134804524,0.5339362260699919,0.39588219380310025,0.5761550835365065,0.5196216591410967,0.6588805091419672,0.5194936935725728,0.6885297817608939,0.5341379864424016,0.683922785248841,0.4326425625480312,0.3083083784981263,0.5881221249716557,0.5462368058219963,0.37831285300912526,0.6889435520398943,0.47880595092041317,0.5836974925504103,0.3734697004566371,0.6071559700836842,0.6472398326567663,0.5918693541153226,0.5475947322250148,0.5574205756653674,0.4207145654472536,0.6174827386657539,0.4848893264614635,0.4836319081990891
GOOG,0.285736260446392,0.3617297587232065,0.29030002883174966,0.31833840521296003,0.049186620200533306,0.0,0.622750507848717,0.32098896419667744,0.7017637699257574,0.5107249256187895,0.5662867821625672,0.4239677037732197,0.30150297568632645,0.40327447281644524,0.6695209018795178,0.3943902043175395,0.3370454138962672,0.5038354374903503,0.37136819476102856,0.5918339140708888,0.5395727903258644,0.39244394471177263,0.5715258544753927,0.5190361524238787,0.6671183622716628,0.5179146909794143,0.67565670397849,0.5241825624024707,0.6812141799402153,0.4352060494419832,0.3163059055266923,0.5923943523910332,0.5399700477624934,0.37326011485788846,0.6871924475169519,0.4793535501023287,0.5793567906562405,0.3713270714974914,0.6185091622866108,0.6516127088614663,0.5960668277664103,0.5452072297410938,0.563116057179883,0.4202628259417955,0.6280663868019402,0.48918453552460395,0.48189187486092605
JNJ,0.6150987181529906,0.6395443565027759,0.6190389052693721,0.6753235046294308,0.6285690996237231,0.622750507848717,0.0,0.6109763054172211,0.5923765920012313,0.5085211817660401,0.5911642081804526,0.5159413710450217,0.6111907105657448,0.6257684677858089,0.4875775691951046,0.6061747834760931,0.6335779724773721,0.601027738057949,0.6524446101105034,0.5064955188594805,0.45347439144922186,0.4975074271354774,0.38991491067117723,0.45833219149507265,0.5092630540402696,0.5438654948471626,0.4207622945233724,0.5103730939624417,0.5341217921084332,0.61855030362097,0.6339682034406033,0.5391480080064703,0.5855249711560414,0.5317177107758939,0.5576537129228909,0.5190005209289901,0.5497235312121972,0.4920120754455812,0.5602583603212787,0.4761554384144378,0.5245443618466097,0.5518181979961919,0.5932889949684457,0.5406204977910626,0.5312897514591169,0.6059743874217144,0.5332036287899725
V,0.21972697304967137,0.39161267248509096,0.2715793984014333,0.4565756128841923,0.3166328701263231,0.32098896419667744,0.6109763054172211,0.0,0.6953412945618879,0.5266571334384126,0.5137016340841549,0.43238517257128145,0.1500618017647633,0.43224928873954294,0.6477862498518675,0.34601936277876516,0.28644111995032273,0.5324854530224225,0.32010141216312166,0.6058812547714826,0.4754829851288451,0.3064440914872046,0.552393079428394,0.5141005997631682,0.692475217061299,0.4912169177315116,0.6950451070369195,0.5774724878513616,0.6530009765653821,0.39357548502534845,0.24533132821314013,0.5768488634929286,0.5601873743054716,0.3653913417869599,0.7047012870921641,0.49708642772390316,0.5696412032448135,0.31369796956738033,0.6639819625227714,0.6127518986539224,0.5692781661896871,0.5618757363712237,0.5268920137866121,0.35500150565010435,0.6603942531793984,0.4851360233184674,0.4694061271347482
PG,0.6847958686441117,0.7056468553303054,0.690621410483865,0.6603525181838478,0.6928865559074128,0.7017637699257574,0.5923765920012313,0.6953412945618879,0.0,0.6602501167102703,0.6595602968421796,0.6955017139943636,0.704347036129861,0.663048469571018,0.5922411673025842,0.6553172220607422,0.65170841481052,0.6912957593701913,0.5745835571808291,0.6517440334273673,0.6369711914150803,0.6843109219877082,0.6351636269081073,0.6357907897887743,0.4401121165150863,0.6715328940294915,0.43985164606071525,0.677826761570388,0.585960184419078,0.6899352353475886,0.6525163836651071,0.6863180911684523,0.6610192634301659,0.6924592258392281,0.6145832824585055,0.677113252082664,0.6830983729547653,0.6212898859285778,0.5303216070627571,0.7035278639869303,0.6834293402861578,0.705959132069941,0.7042971938819608,0.6796756320230478,0.5482551074276389,0.6884548627432366,0.7022067094588156
JPM,0.5371303034293176,0.541031478931263,0.533802379181291,0.49862035603469057,0.5146487316235278,0.5107249256187895,0.5085211817660401,0.5266571334384126,0.6602501167102703,0.0,0.5425533849643398,0.473297668014589,0.531894610003435,0.532664384527168,0.6811528100926082,0.5502606174277652,0.5597258663333932,0.5466741514570982,0.5704239491665074,0.5533048223156489,0.5219917718620848,0.46758850787979345,0.5256973039131922,0.49790967618230825,0.6366117570882991,0.23168079278355458,0.5569021861383799,0.4804025730026278,0.5945792917507048,0.5384012298085544,0.5594848615102782,0.5855639838168986,0.5185682795365407,0.462690874291628,0.6430900248327115,0.4799082188670662,0.5765272493422033,0.4337292131413312,0.7049042656309311,0.5682159436965384,0.5117083398574505,0.5371047622562314,0.5715281941671034,0.44673938653736117,0.6610877455750999,0.5289978846829695,0.5546056737845995
