,MSFT,AAPL,AMZN,FB,GOOGL,GOOG,JNJ,V,PG,JPM,HD,UNH,MA,NVDA,VZ,NFLX,ADBE,INTC,PYPL,T,PFE,CSCO,MRK,CMCSA,PEP,BAC,KO,XOM,WMT,ABT,CRM,ABBV,CVX,TMO,MCD,AMGN,COST,ACN,NEE,LLY,BMY,LIN,MDT,DHR,PM,TXN,NKE
MSFT,0.0,0.3108362994859971,0.40067626998503053,0.4351498079490871,0.2701600863807149,0.25314817952724505,0.4519128067111042,0.24873657393377496,0.5386222952406966,0.28318316411578853,0.3209814570356623,0.4487287638675227,0.2662790819039012,0.303421478865133,0.43638634294562145,0.44092208890357754,0.23596865814088117,0.36963574060068144,0.4037865961976879,0.4879560040137042,0.4034309078489919,0.30406201761832596,0.5720856189040695,0.4462512769868059,0.5038284707678745,0.2772266015350169,0.46924819928615086,0.4703637941308918,0.5310417395502159,0.3756317261354701,0.30761458272669706,0.5374501840860134,0.4020081020097911,0.3475826819687567,0.4958612099396147,0.3961364177925625,0.35479248516079864,0.32545409389100577,0.575417634101165,0.43965129715498896,0.5393610951919662,0.3333462037310578,0.38067583010122386,0.36446683009114217,0.5805286857388289,0.3344813377985771,0.4308317100368388
AAPL,0.3108362994859971,0.0,0.4727341272898986,0.49454423126379915,0.36142968311968143,0.34145404695980486,0.48241844125039973,0.2937911835315769,0.4963471810034667,0.37991336955145333,0.41312763342445097,0.46838109660432414,0.35122835019002235,0.43403514013909394,0.5109067360476554,0.5053479185399057,0.3344461980082688,0.4522115714347384,0.4635950463483153,0.49096847618234873,0.44672700449113184,0.3279880400844851,0.5561024674680074,0.5136963888426109,0.5113642376958162,0.3652882028683659,0.4756465450168162,0.4803398605501952,0.5668973046422033,0.46086842496177666,0.38820507559986894,0.5948993898072971,0.4066958565719374,0.41125051817558994,0.5076595590875183,0.4590462115535891,0.42843338330726055,0.4008165759110599,0.6114703282904886,0.4803694530828038,0.5651356261691285,0.37575452226565625,0.44074828643094477,0.4529387112406025,0.5351230001526571,0.3821840897512964,0.49194806520247525
AMZN,0.40067626998503053,0.4727341272898986,0.0,0.5043237774021113,0.4523042143853355,0.43698360786452467,0.5663286683310695,0.44996933878175166,0.6279274720949015,0.42544801799215154,0.47354701957052314,0.5577301061420434,0.4296351426560318,0.42551757576099764,0.5864437606680963,0.35985389802173384,0.41309796171307805,0.43812761174911025,0.4317308360279008,0.6304389743422777,0.525570888355219,0.3920433924275971,0.6413688932697368,0.552741349032234,0.6090018272744668,0.39904553740563126,0.5673721127938455,0.6013595342351076,0.5918302559836748,0.4452615628464017,0.45316066999036275,0.601238330327845,0.5331618883002595,0.44939612770693416,0.5850307323669921,0.4563715385513545,0.4589692186344564,0.4435529368790218,0.6257187231297776,0.5728235474247793,0.591298625877541,0.44717333376503376,0.45159775351133497,0.4651757667338485,0.6315203547759529,0.47943424857606554,0.49673503175042505
FB,0.4351498079490871,0.49454423126379915,0.5043237774021113,0.0,0.34599260872148263,0.35152181841379393,0.5073958397945656,0.3936969867619986,0.6063936456862152,0.42705168277843303,0.4581082251897295,0.5665221109752828,0.39121722855832974,0.44466276304447333,0.5093532776014782,0.4869775508061143,0.46625748580219045,0.4844787892695908,0.5113611481073436,0.4720379042362162,0.5098512730166441,0.43335041891913134,0.574517473899138,0.5035225385247569,0.5710969382295686,0.4158451709872789,0.5485212939801933,0.4647191490461185,0.5673687700575599,0.48657865312816134,0.48197109438960195,0.534245312784869,0.4548880727189775,0.491825064050575,0.5250319926690372,0.461979479884769,0.5175996370678098,0.4622261866434495,0.6083177261432829,0.4595752145494533,0.5724815163180839,0.4449357798003733,0.4678155060485826,0.41352700479141485,0.602023753116599,0.48207850905183314,0.5409877893138866
GOOGL,0.2701600863807149,0.36142968311968143,0.4523042143853355,0.34599260872148263,0.0,0.05058936095774357,0.4279885958015322,0.25966862831437426,0.543720965936728,0.3007464535966281,0.3551429490706268,0.48227652505731866,0.3053997154852381,0.32669737724068665,0.45483979827755594,0.43880832340086723,0.35550854947803523,0.41281315793759077,0.4206324938809181,0.4523845495939531,0.416474967304212,0.31916598009398967,0.5185802723741386,0.4451857188698663,0.5011833222567492,0.31104166972173614,0.4831278977145303,0.4286311836895361,0.5645186996054209,0.36711892685396574,0.36625087035497167,0.502632594009248,0.38763215724116246,0.35975581318954863,0.5064109271328716,0.4217152861839421,0.3934075833109516,0.32540401095954385,0.5995713165554086,0.4234158937217672,0.5680145551780401,0.32055429524364143,0.37325913066372907,0.329715050691907,0.5687849968885946,0.37769876876521347,0.443800198200943
GOOG,0.25314817952724505,0.34145404695980486,0.43698360786452467,0.35152181841379393,0.05058936095774357,0.0,0.4294405192452656,0.2525285911523483,0.5399648109721618,0.2941219888051567,0.35116110238291204,0.4698744880630548,0.2982275538207753,0.32636891525580386,0.4580186248015005,0.4297498674780014,0.3361183556371525,0.4095011643539593,0.4159527932991316,0.4605704432456145,0.407159483340157,0.30643779881673094,0.5210320745229289,0.4504088033153701,0.4986368930241043,0.29969618838788614,0.47938760916383605,0.4396444359523003,0.5590802341857085,0.36521328815966014,0.3600225099219044,0.5030924955684714,0.3929831845108825,0.35331921163477237,0.49271743420943653,0.41050667355590814,0.3933764336105595,0.3234270840537402,0.5937938835323426,0.42156201842639907,0.558482858161872,0.3184156595708824,0.3710543804587323,0.32070808194571426,0.5599278855781619,0.3660469410963377,0.43945530522942133
JNJ,0.4519128067111042,0.48241844125039973,0.5663286683310695,0.5073958397945656,0.4279885958015322,0.4294405192452656,0.0,0.3972030929924376,0.3947113837422845,0.40224128918555224,0.400389474186934,0.4333649708295494,0.38729537167118516,0.49269758163648686,0.41949466417558356,0.5836893857852746,0.4875500284389818,0.4817262265234615,0.5558393378023839,0.37672654894029056,0.327347290529203,0.41962892607634794,0.44920098459686925,0.50279064947747,0.39404862903105814,0.41899410173260593,0.3926270168526926,0.46362379941256443,0.4782482619026759,0.34975891494013367,0.510555246822519,0.46886953019288913,0.4255460487029696,0.4825683774551066,0.4954228430790532,0.4131389246320636,0.4217079096671984,0.4186118181420264,0.6248427627860006,0.300412690625665,0.5538845559684745,0.4100575054945775,0.36044257733067775,0.34205720395166256,0.5487776351484521,0.48303025950858836,0.47112931193162444
V,0.24873657393377496,0.2937911835315769,0.44996933878175166,0.3936969867619986,0.25966862831437426,0.2525285911523483,0.3972030929924376,0.0,0.5138232045443782,0.23765491798726235,0.2908472438630905,0.4052578567295326,0.18365997897529243,0.3418325406645829,0.41773076245376256,0.4584991695871433,0.3001818750496049,0.37553860933030114,0.42772383498850436,0.4101008190709403,0.3789210632196626,0.2813551630562726,0.5169052099432195,0.4603829775254257,0.49389063464392785,0.23913748580369876,0.4484638411098948,0.4272002651086764,0.5182945263989968,0.3469951957070468,0.34983709929475415,0.5026039922837635,0.3442971841861588,0.3368011722991374,0.46153719351067324,0.420129344730945,0.37065571426624283,0.2984579769807741,0.5903183512495493,0.41936656017212176,0.5434715698696031,0.34238470373902014,0.35783255827182925,0.349303150216292,0.5976172746338245,0.37642645795079166,0.4400389929388447
PG,0.5386222952406966,0.4963471810034667,0.6279274720949015,0.6063936456862152,0.543720965936728,0.5399648109721618,0.3947113837422845,0.5138232045443782,0.0,0.5301359975358695,0.43936163856204524,0.5226092448948635,0.5135775049249098,0.5983362737498317,0.41843424115422834,0.6416117050227144,0.5851620950099022,0.5899855076896678,0.6189285797937377,0.4102900330290894,0.47282233711419147,0.5129748827356243,0.5200885849937976,0.48141739896006625,0.360017936039397,0.5440800327311764,0.35789740499237077,0.49295156684051483,0.48339357171021424,0.5248236917388109,0.5727090112542167,0.5917951023686008,0.49372388741328826,0.530106308439895,0.566091951944772,0.5059299660259847,0.4871887910789421,0.5495602776195279,0.6110494483789911,0.4760350216695654,0.571908796494319,0.5143455954378809,0.47535576055475565,0.5145814466417404,0.4559567814910942,0.5443750507950215,0.5383643152311732
JPM,0.28318316411578853,0.37991336955145333,0.42544801799215154,0.42705168277843303,0.3007464535966281,0.2941219888051567,0.40224128918555224,0.23765491798726235,0.5301359975358695,0.0,0.3070997028239209,0.417370407508149,0.250463178718862,0.35906813360023093,0.4208361896067621,0.4409655756370203,0.36207470625970717,0.39444336295140936,0.46468284164173324,0.43411782778932195,0.38277203703488877,0.29321106490460935,0.5415312543355447,0.43362090431171907,0.5243342764140997,0.15592526408804175,0.46896804316418805,0.4419820317722111,0.5276277932556849,0.3198865658214892,0.3712449544351795,0.49022181956047683,0.3647977919843473,0.3371112694091321,0.47379294372065867,0.3833242288797898,0.38704846616894406,0.2910533958883983,0.6572270833984595,0.4165593414071377,0.5152033244092269,0.3468319492064703,0.3339335189106755,0.33581064044749614,0.591919469943241,0.43240465042133747,0.39856001830827914
