,MSFT,AAPL,AMZN,FB,GOOGL,GOOG,JNJ,V,PG,JPM,HD,UNH,MA,NVDA,VZ,NFLX,ADBE,INTC,PYPL,T,PFE,CSCO,MRK,CMCSA,PEP,BAC,KO,XOM,WMT,ABT,CRM,ABBV,CVX,TMO,MCD,AMGN,COST,ACN,NEE,LLY,BMY,LIN,MDT,DHR,PM,TXN,NKE
MSFT,0.0,0.5511906439320505,0.41409069321166764,0.5619546773749902,0.5515744421766994,0.5548376273540025,0.541731616992789,0.4019867056022211,0.5979481603363048,0.5456054508545931,0.5207668652096101,0.6284423760375143,0.4054941925234913,0.536907471861883,0.7020507962301473,0.5591049798192647,0.4139730313185657,0.5789918615927114,0.3762194343462631,0.6004404321312552,0.5509733309403069,0.44783796279896715,0.5306854120711644,0.44343606800097446,0.5682794064768,0.5234412853881839,0.5870227476490204,0.5498878383289493,0.5136801849140424,0.5178656123757992,0.3661120871282467,0.5529949019809582,0.5858290504906263,0.46128493642035656,0.5643265269081501,0.4757995506986296,0.564053971816186,0.535921733062025,0.6527230449351471,0.6555225540713011,0.5653114077978005,0.5588539515183933,0.560187672897522,0.5667694723689772,0.5595313512672448,0.5241950633331853,0.48964902126976173
AAPL,0.5511906439320505,0.0,0.46899275153653885,0.6014353778635553,0.5478054879535894,0.5371617462447608,0.6021482901597554,0.5174022857555843,0.6864939127818483,0.5984980107485289,0.6123633006567039,0.6642508681847081,0.5846032976562845,0.4525222212179657,0.681425577007045,0.511048035047541,0.5871917261781086,0.5345535460256748,0.5635221273963904,0.6583751344307244,0.6628082205077602,0.5467831083881882,0.6711232143452264,0.5624870756182389,0.6521299355994246,0.5771467285607867,0.6854570822330295,0.6435449335130664,0.6772423700273958,0.6592119737228431,0.5858149614393927,0.5912029487843734,0.6654786716877137,0.608463742619208,0.699320659268099,0.5803425917454361,0.6263258419619498,0.5850541881782833,0.6155709795234262,0.668875489616219,0.6240178184072487,0.6854839930784894,0.6429125505399791,0.6295151329328144,0.62544667093812,0.49594025375553846,0.591151185127928
AMZN,0.41409069321166764,0.46899275153653885,0.0,0.5651236932902565,0.4484963265238875,0.44772095629939274,0.5472963062623621,0.4536942899061056,0.5947843546020051,0.5773652779762253,0.5924559009261032,0.6494058622273546,0.48634436331942843,0.49881819798922955,0.6988581647003953,0.42932057117006184,0.4693539104138551,0.5971251622800844,0.46369444974577123,0.6297479480210383,0.5445162470922528,0.5036671837253466,0.58503595235012,0.5817348091368433,0.6484552828050535,0.5469612864187288,0.5881981399938331,0.553277871175049,0.604239484750127,0.5630191068826376,0.4730992455002252,0.5558320386591259,0.5617896761830738,0.5487567626292367,0.6827928383492534,0.44634065007730467,0.5954509255178171,0.5441728083214251,0.6691619679243739,0.6272659659003746,0.5331138170164329,0.6103280943525637,0.571109227360648,0.6223909943672233,0.5732004393235539,0.4988452957739784,0.5346222050292143
FB,0.5619546773749902,0.6014353778635553,0.5651236932902565,0.0,0.5025866978018164,0.5066704079666677,0.6203655625956567,0.6224954064359661,0.7009697414066253,0.6562097004888447,0.6702361804839025,0.6967747309500684,0.6226591488532178,0.6297712552226462,0.6135344349536691,0.5810990192529185,0.5634870395116716,0.6340761159781323,0.5504286948946784,0.6344556764946682,0.6562772349670417,0.6324884486892676,0.6109761152124733,0.6369776835182177,0.7063995473847513,0.6412904736569794,0.6640069576960435,0.6312144661764183,0.6881360770151422,0.5936892300158766,0.6451863941628345,0.6099386818825436,0.659879483620935,0.647183481612679,0.6933385106843404,0.5909039179596258,0.6785321572006195,0.6879207875046811,0.679929447921742,0.6683042703813823,0.5661630903884696,0.6725805770033445,0.5729914849205118,0.6321525267747062,0.6836142265715827,0.6232827634854878,0.701434735904633
GOOGL,0.5515744421766994,0.5478054879535894,0.4484963265238875,0.5025866978018164,0.0,0.04147138396364917,0.6592584842015949,0.5320559143565897,0.7037524298547033,0.6134961372162059,0.636344825221322,0.6396820043242896,0.6391579579779896,0.6150091434740127,0.6880250411145947,0.5460461374338524,0.5544151516750218,0.6263516277717552,0.5425660462743797,0.6700817169623142,0.7032071754965257,0.5744893199395845,0.701704355350828,0.6378964962286331,0.6762473794896608,0.6027260711398913,0.6879514333577359,0.6066424849924218,0.6724073939534518,0.6661123829328041,0.5987626178793121,0.5838732499574106,0.6656921805931333,0.6960516263991705,0.6586539399043537,0.5473511340292755,0.623894309537483,0.6415544767960532,0.6351371856704023,0.6460579046052682,0.5950759006281324,0.6994264919205018,0.6598010024710109,0.6736614057957119,0.6704487064227355,0.5999823025974276,0.5892772420759779
GOOG,0.5548376273540025,0.5371617462447608,0.44772095629939274,0.5066704079666677,0.04147138396364917,0.0,0.6557021369487838,0.5352613478010211,0.7055610983378012,0.6121270780818121,0.6358676592143169,0.6419996956647189,0.643607748099703,0.607834436320981,0.6881351380768974,0.5463449654898783,0.5631577191281188,0.6200373860271331,0.5490646550584194,0.6739107920682634,0.7025833277515814,0.571559426897969,0.7017634792943768,0.6363632529951654,0.6715306784261431,0.6038493034490762,0.685626547045765,0.6088109529463842,0.6715948031596808,0.6689318628865881,0.600769694139013,0.5878570285116624,0.6724228464102022,0.6983273826306632,0.65885884400576,0.5500703791294489,0.6249892148842816,0.6424499420408375,0.6334527039031577,0.646162665098416,0.5966307341200974,0.695168496102146,0.6615468882486297,0.6791872519698693,0.6699657075838936,0.59901833748553,0.5948314909981776
JNJ,0.541731616992789,0.6021482901597554,0.5472963062623621,0.6203655625956567,0.6592584842015949,0.6557021369487838,0.0,0.48840404656547154,0.6474259979801527,0.5836934441457955,0.6048874918059708,0.6616662522850295,0.4799950748194948,0.534282806049337,0.7057343504794399,0.6495648654813305,0.5323113775506542,0.5977199332594385,0.5490070565571343,0.6153649904150409,0.5546100353530822,0.5345327122522454,0.5511472300908434,0.565639581980439,0.5379557606344024,0.586873861537564,0.614946895752464,0.596615514131214,0.602141419848703,0.5329868887147707,0.5763008973245977,0.6177491950712385,0.627886840203027,0.5695776543827079,0.6301458500209987,0.571126235520882,0.5918138692891143,0.5506054682787217,0.6624945278981994,0.6126677323526772,0.49284915886903147,0.6284558287907219,0.5271715724285058,0.6009190960049267,0.5527775296282168,0.5932710310547854,0.5843467015243478
V,0.4019867056022211,0.5174022857555843,0.4536942899061056,0.6224954064359661,0.5320559143565897,0.5352613478010211,0.48840404656547154,0.0,0.5849419222780193,0.4979944447706594,0.5513205373006993,0.6119331829602582,0.30378599699177306,0.4896169802951796,0.6258806762786616,0.5860102472965094,0.38340532054134363,0.5915400280285702,0.38650166882806286,0.5152079007002305,0.5461421744701527,0.3872247154429511,0.5391127717042643,0.4727936371064233,0.5713151819590517,0.47270200405584595,0.5845970352158599,0.5884562022178211,0.5770694307312164,0.5047834065620227,0.42275077886780554,0.4327081965203743,0.593620085503494,0.4819375325422915,0.5602172641686224,0.4397745618622352,0.5390778824477902,0.4454856003223255,0.6750465698131276,0.6232586907999235,0.5607347235855761,0.5652356057792263,0.5167113444232705,0.5716904087928654,0.47023737638292334,0.46140414108133965,0.4303766950145591
PG,0.5979481603363048,0.6864939127818483,0.5947843546020051,0.7009697414066253,0.7037524298547033,0.7055610983378012,0.6474259979801527,0.5849419222780193,0.0,0.6652093528828742,0.6364626748103475,0.6565505210291296,0.5441427901981082,0.6547990000515098,0.5722805449349064,0.6601859059116892,0.6534218003265856,0.7040035673154731,0.6094953632854508,0.6642533657264559,0.5863297107575243,0.6190345835998337,0.6531405315812226,0.6376435865504829,0.6244460325758742,0.6807708211848517,0.6346651802614773,0.6933246795972152,0.6024302242578239,0.6610226214924199,0.6215514760601435,0.6503952415173558,0.6825608396109765,0.6835767962694593,0.6355241904683073,0.6651885351974879,0.6444246203836067,0.6266286033684348,0.5871797921675634,0.6809440729679872,0.6673381555790284,0.5183781123805669,0.5872966716070881,0.6934220248103551,0.6001299135245856,0.6215259730561528,0.6161026844862665
JPM,0.5456054508545931,0.5984980107485289,0.5773652779762253,0.6562097004888447,0.6134961372162059,0.6121270780818121,0.5836934441457955,0.4979944447706594,0.6652093528828742,0.0,0.547884052813854,0.6679925941753212,0.5234296619144636,0.5756274504524485,0.6934222888129211,0.6790533664203301,0.5933510160286788,0.5787101722512654,0.5070706503968267,0.6071163370716433,0.7044817618246917,0.5101320713584702,0.7053480657446923,0.5290256881838232,0.6123812064027567,0.23821338504449785,0.6753486758319254,0.6161617816092372,0.56856109295318,0.6716895667593719,0.5956596563825316,0.6381469358879535,0.6961724287638031,0.6150031748045952,0.6363667724283761,0.5828182277657744,0.6289870455816535,0.5692011537545999,0.6343550256354376,0.6394715031996514,0.64196127698307,0.5920236652331811,0.6743534961666015,0.6500783607246554,0.6166062513753163,0.5018241904589152,0.4720484467519475
