,MSFT,AAPL,AMZN,FB,GOOGL,GOOG,JNJ,V,PG,JPM,HD,UNH,MA,NVDA,VZ,NFLX,ADBE,INTC,PYPL,T,PFE,CSCO,MRK,CMCSA,PEP,BAC,KO,XOM,WMT,ABT,CRM,ABBV,CVX,TMO,MCD,AMGN,COST,ACN,NEE,LLY,BMY,LIN,MDT,DHR,PM,TXN,NKE
MSFT,0.0,0.3030871565961767,0.3173690225352403,0.5220560876049637,0.3206763994025012,0.3220584720226312,0.4826594725886448,0.3206807735115537,0.48590796820631665,0.3848335443985293,0.38111524772566774,0.4668561808600877,0.3566013056994629,0.4767539815410203,0.5156936932469037,0.38331709478874554,0.3129561447111188,0.4379080944833281,0.31215572191471513,0.6114231683297852,0.49602334826837996,0.31729312880317057,0.43974042270990693,0.5400238576067826,0.4566152066577541,0.4551217572558079,0.5677154993560619,0.4642713552124249,0.4855409577835045,0.37830714063388954,0.32906205571319197,0.5349302373397988,0.430896193005577,0.3392893568011583,0.46754798512247,0.4772959573924217,0.42891435022804114,0.31747774540780616,0.5488375453522428,0.49547528234796423,0.5052880389801863,0.503919284981606,0.4604554137256112,0.4412592190739439,0.565811807835083,0.4577622966532241,0.4833422196465019
AAPL,0.3030871565961767,0.0,0.3548394799825604,0.4456344447442386,0.3316337581504264,0.33055547110599565,0.5038904456122226,0.3546520660035769,0.5535578486704401,0.44619195394977784,0.424119621299179,0.4937457837211552,0.30191349812202994,0.45103658230509436,0.5983318559323411,0.459908485455486,0.36032698511186967,0.4373455311385583,0.3641047963436635,0.6635644643100034,0.49897376973877283,0.36356641901749404,0.47190960475870397,0.594471676615647,0.5083255622597966,0.4994202798931549,0.6048968251703315,0.4743450668587528,0.5821540221722276,0.3789672162922012,0.37354959567142004,0.5550590578036411,0.44453343698375114,0.36543781151776755,0.5915859173845348,0.5271154945185277,0.47677937760600664,0.33519980020655293,0.6196534325035877,0.5323593356737919,0.4191748023007559,0.4819962321297492,0.4683741218063977,0.45053386247024785,0.5627435286064133,0.4215997717897235,0.5316082075305644
AMZN,0.3173690225352403,0.3548394799825604,0.0,0.4004088498782833,0.2725529867170824,0.2810334621906289,0.5034069675165453,0.41975136931001883,0.520790652330312,0.42990299651650016,0.41141717892166557,0.5097027484262578,0.34495032680354537,0.4315606242625316,0.5260005558496438,0.36769093066235725,0.3593510340688816,0.46743591401024953,0.4036409800375179,0.5902380165050461,0.5223004622131779,0.3929833535617979,0.5257510421616056,0.556765211283605,0.48868323316317325,0.5051023146584894,0.5969001065690185,0.4818226834588475,0.4671352368724925,0.4154727638082057,0.3753910529992711,0.5417377453895668,0.44806822238381927,0.40691217093617515,0.5695620879372709,0.4724353731374458,0.4277940045375945,0.38388417034091876,0.5585660241065729,0.5475452409180698,0.5250892687056248,0.566929023969903,0.5495503761446356,0.4895857804675713,0.5841155463137624,0.4624418857475471,0.5166712840952566
FB,0.5220560876049637,0.4456344447442386,0.4004088498782833,0.0,0.3732609333262733,0.3819774243958632,0.5676217125052148,0.5131349275865597,0.5738663080541376,0.5366724828611091,0.49034725305381577,0.6044267382576328,0.3616908040822597,0.47404794118854654,0.6044424906691978,0.5063438713197811,0.45561102773518314,0.5131396413215817,0.5200376154400949,0.6417600314764558,0.5551291236097948,0.4888913759984182,0.5627012543686498,0.5810548240042066,0.5647938205555243,0.5905715546992638,0.6256407615204775,0.5248019835865098,0.6013696896229087,0.4972122131507717,0.48127560916058104,0.620836231867035,0.4887857677284953,0.5543962058821212,0.7049321808127474,0.5707716637477002,0.5481381714349496,0.5033478369215901,0.5913934973428403,0.6154020848445969,0.5560251061930847,0.5796958533790293,0.57185820094457,0.5495813888481685,0.5861630672903404,0.531629101586581,0.5990472284753618
GOOGL,0.3206763994025012,0.3316337581504264,0.2725529867170824,0.3732609333262733,0.0,0.04213876856131902,0.5027163906338373,0.37259883927426507,0.5013066738071525,0.4433538031183973,0.4123247054465282,0.5081754584843402,0.2993881812388145,0.44681051785220877,0.5719213557675202,0.3900303048083056,0.3147586370949289,0.4647462404174746,0.38037284844189884,0.6055011748962885,0.501074264213019,0.38294311526976343,0.4522920805521075,0.5309834926088999,0.4909618961875783,0.5110395038669808,0.5876787335867361,0.46102054181583685,0.518161644903911,0.4111943103762027,0.33515543910664153,0.5257573283378003,0.42019857164106716,0.44060671769555676,0.5981300417510542,0.47509467027650265,0.45388499408242866,0.3650682447324742,0.565950697684328,0.5087172054218239,0.49756050073685015,0.5350309099580935,0.4907734939328705,0.4951352734112463,0.5730378168656433,0.48917460263595997,0.5244550480735533
GOOG,0.3220584720226312,0.33055547110599565,0.2810334621906289,0.3819774243958632,0.04213876856131902,0.0,0.5123830479138725,0.3690218185616809,0.5069564806274472,0.441167390470161,0.4102755638075357,0.5095556928041312,0.29543684429268363,0.446783733068638,0.5744329773559925,0.3962367597171688,0.32364610356262213,0.46372717949065734,0.3844812311245765,0.6047944588637141,0.4969942626668199,0.3850227503709552,0.448092738091057,0.5270331321727514,0.4962421513399245,0.5103149673740769,0.5898396345269565,0.4520973885205835,0.5211016965472067,0.4121896831709763,0.33734243653091395,0.5244726976283772,0.4141209993317742,0.4397778144710509,0.5965405418875878,0.475856198868499,0.4593164725732774,0.368546767213414,0.574059865646471,0.507084647235546,0.503126285316897,0.5316940867066593,0.49152861197402287,0.5014833856209154,0.5621165345432447,0.49491962066659295,0.5274102244453306
JNJ,0.4826594725886448,0.5038904456122226,0.5034069675165453,0.5676217125052148,0.5027163906338373,0.5123830479138725,0.0,0.5115562112783257,0.5394437541304468,0.5249593407964325,0.5230883871172333,0.5283761951735574,0.501409515836716,0.6121021584278625,0.5744117102682418,0.5291174118436762,0.4116638702729351,0.538298739168599,0.5382904517528461,0.6408740953318773,0.4842123114866763,0.39095004632848174,0.41704268260847466,0.5825169917719767,0.36053279644897074,0.6249746116714557,0.5890247470427649,0.4866504495611011,0.5811976552941349,0.4955231607861743,0.48024004211171534,0.5416397667329808,0.5079110709030895,0.4637906959286308,0.5567724255110768,0.5162411622231448,0.33579863604637833,0.46549704242063145,0.5441598007937769,0.48328978917001764,0.528157487195262,0.5254902422767623,0.5008733404749209,0.5016308127620318,0.5862072037929875,0.5352463431495545,0.5115159804895258
V,0.3206807735115537,0.3546520660035769,0.41975136931001883,0.5131349275865597,0.37259883927426507,0.3690218185616809,0.5115562112783257,0.0,0.5273892062335329,0.3662076915544756,0.32534041631771254,0.4970236394265487,0.27601233872785264,0.45444716330123525,0.5534393058353977,0.42788258339696195,0.34948496639219767,0.37403954262043154,0.24210443560341932,0.5813403808187091,0.49846699226736185,0.3560479409075327,0.42023598514274463,0.5694335911747433,0.5402713663016107,0.4606875255873547,0.5823986435969408,0.3766493636637237,0.5423986526100297,0.39543545148692527,0.2972368413482641,0.5160090883430826,0.3323636625118666,0.36417706647237547,0.4882708439762887,0.4500792545155672,0.4873462893599213,0.29679341391624237,0.6066305307351931,0.530941603584507,0.47969958157233294,0.45522552587174836,0.5047256459682852,0.5016121570552605,0.6117440592278521,0.4069064075697289,0.5063037883556512
PG,0.48590796820631665,0.5535578486704401,0.520790652330312,0.5738663080541376,0.5013066738071525,0.5069564806274472,0.5394437541304468,0.5273892062335329,0.0,0.5301188558760809,0.5149960429730251,0.5326745961591678,0.5188246250449717,0.5845153926560752,0.45063822298363626,0.5443506980189872,0.521286908664181,0.5311894897251831,0.5440847519173655,0.5461093294878053,0.4736573711578926,0.4121215174976844,0.4662444989074786,0.46203469681325693,0.47054558104613214,0.6249503844193184,0.4812707575459492,0.5089734075106921,0.5094764465016127,0.5504457367960885,0.4504733402070847,0.5443520495946659,0.5095419433664081,0.5232118470531336,0.5455306118768296,0.5495397083946383,0.5620026068369075,0.5182372336126402,0.4252784980338966,0.5194459337735413,0.5731588251961247,0.5634089041734569,0.49760417374173493,0.568122685858432,0.5822977123627232,0.5611178653014027,0.49816223935500803
JPM,0.3848335443985293,0.44619195394977784,0.42990299651650016,0.5366724828611091,0.4433538031183973,0.441167390470161,0.5249593407964325,0.3662076915544756,0.5301188558760809,0.0,0.37001794948102784,0.4660789215803808,0.39423942566044984,0.5191295327439296,0.582450037931608,0.46961021118291185,0.4654124123037017,0.4371854701707429,0.3807707465967871,0.5177079648626433,0.5364445404165679,0.386402017297434,0.4635558670775052,0.5159228638521776,0.48889354020832293,0.3503436506008474,0.5799226115549527,0.38977622138845136,0.5151512898634523,0.4777590225673003,0.4387581082966801,0.5810119312432076,0.3806810068128248,0.4406938510572388,0.5152986513509682,0.4593328183720286,0.4911548389504683,0.3830811907394238,0.6430632038369115,0.5695533954188772,0.5310579061575034,0.44310225548934945,0.5240532556566244,0.5094464814259251,0.5346926663852397,0.4671418505102492,0.525641909509479
