,MSFT,AAPL,AMZN,FB,GOOGL,GOOG,JNJ,V,PG,JPM,HD,UNH,MA,NVDA,VZ,NFLX,ADBE,INTC,PYPL,T,PFE,CSCO,MRK,CMCSA,PEP,BAC,KO,XOM,WMT,ABT,CRM,ABBV,CVX,TMO,MCD,AMGN,COST,ACN,NEE,LLY,BMY,LIN,MDT,DHR,PM,TXN,NKE
MSFT,0.0,0.4364957533553114,0.3908705502023506,0.4148186041677795,0.34347113151924735,0.35114962514772435,0.6180742827484826,0.42942504014725186,0.6473231286914221,0.703499771776091,0.654525681361806,0.5731718225458636,0.368838729569136,0.5271455169016434,0.7033912218362528,0.5020981607234926,0.3337840022439451,0.49520273596039893,0.48265919813758285,0.6920436610152217,0.6734230778332883,0.42368685585715854,0.6864904556556802,0.5076593544439141,0.57157041648517,0.697044277997922,0.6113819713109174,0.682264080288744,0.6840385766178464,0.5589912307143595,0.3577777217856368,0.6060459676834598,0.6547613863187381,0.5154465812810755,0.6083027692507554,0.548816321028746,0.6854028927633955,0.5089362285647504,0.5983394011022015,0.6592372443137859,0.6586898567009521,0.5676940701155115,0.6149087769718955,0.5447880760234673,0.5183746101084146,0.3798790090882579,0.6173402928768679
AAPL,0.4364957533553114,0.0,0.45843631785212624,0.4853911009722413,0.43023032612378626,0.4342335257572172,0.672084986391858,0.4327657748964537,0.6932242230424482,0.6447779993663058,0.641909034132994,0.581531140075352,0.39517878594358,0.5407883823234915,0.626026181787053,0.5385513136210022,0.4325678898447219,0.514023408200674,0.5071258892242024,0.6604895438175431,0.6623299500304737,0.4861339813648766,0.6694394100567989,0.5994732356477398,0.6578345510755653,0.6346849956196942,0.6933561783214887,0.6739408047448079,0.6304087957836169,0.6390387941358804,0.4864156262183356,0.612915488983721,0.6277225890111003,0.5756408988534737,0.6225248026754416,0.5541259355120016,0.6427817178277629,0.6297659780936922,0.6479341260797907,0.6736254631415939,0.6585076586897557,0.6091617622495424,0.6665779900166126,0.5422033269710895,0.6177612779213787,0.454372851932145,0.6497285814617859
AMZN,0.3908705502023506,0.45843631785212624,0.0,0.357902175869334,0.36860181059995234,0.3806252591232763,0.6876395832270792,0.4017536866110896,0.6803728424230815,0.7039081420573129,0.7050045183469831,0.5925463604010108,0.3721772669741395,0.49400068138406295,0.6726747995199285,0.4556147243240106,0.37108397872372845,0.5472474867500663,0.4292973269274145,0.6654579009534006,0.6552795668145223,0.4982966070819408,0.6946988789518437,0.6332665220005738,0.6302042817267873,0.6851516514366267,0.6370575004816303,0.6799025895354822,0.6782899015151379,0.5883498339537401,0.4244678437528857,0.5955055057966129,0.6103195507953905,0.5782854566996012,0.6348745565698717,0.610734385703355,0.6157099094351353,0.57618055123307,0.6390250159148526,0.6470487355146496,0.7059108051418784,0.608752108376793,0.6505806427553479,0.5998817990458897,0.5354934115225409,0.4686176010069261,0.7024099465303633
FB,0.4148186041677795,0.4853911009722413,0.357902175869334,0.0,0.3397799677348209,0.3440460822268452,0.6532489515099769,0.45455068315608516,0.6372433005703182,0.7006123132804057,0.6816100296554177,0.6237844670837775,0.4645352359660486,0.4602127843315242,0.6283519080795453,0.44964860299055875,0.4028053988858368,0.45501054247896133,0.3915766951979165,0.6502195560635539,0.6731454377234048,0.48499629785682535,0.6210414869180508,0.5877467845150162,0.6164549204628513,0.7009348065796693,0.6205504666808257,0.6679699960423018,0.6796007054590825,0.6355179954733329,0.41587311937508414,0.6640386441481823,0.6575669901604994,0.5405755832479942,0.6682628456161572,0.5959941132715874,0.6747903018646713,0.571950983685541,0.6559024446420741,0.5692996226892654,0.7031010173855546,0.6609515768846519,0.646849275492967,0.5913019053572286,0.5076344091679276,0.43887803513922463,0.6665597667737295
GOOGL,0.34347113151924735,0.43023032612378626,0.36860181059995234,0.3397799677348209,0.0,0.05215781562993962,0.6296126876087084,0.38429156330972714,0.7006104829972415,0.6871703234178499,0.699333352630367,0.5572319388832001,0.3949792689891964,0.43819464444906164,0.6583060375745643,0.4232850682804241,0.3037031690509131,0.5135208051352089,0.45163230109729374,0.6912364042897802,0.6996263202464797,0.47685742503176587,0.6898747502611258,0.5989489647095749,0.624794383441016,0.6953487885201937,0.68461969508848,0.6339831923716513,0.7019759761534761,0.5907382062532518,0.3985094279355105,0.5885355015057195,0.6034452380191295,0.49695991948253987,0.7014038869395616,0.5220222948403203,0.6975038457352681,0.5665307426405433,0.6234822682570631,0.5825861237614983,0.6663278519575108,0.6365275665958087,0.6721909293935981,0.5202747019377681,0.5089322153061009,0.4021944743145658,0.6705460272294509
GOOG,0.35114962514772435,0.4342335257572172,0.3806252591232763,0.3440460822268452,0.05215781562993962,0.0,0.6368187772296217,0.38100979315250977,0.6972178451317698,0.6885228089792141,0.6980468922216394,0.5589178377724636,0.4038886460896608,0.4418375925705148,0.6549683066912739,0.42065022473664093,0.3105078172444031,0.5141708885968659,0.46514688568953794,0.6881984390403236,0.6936849060568212,0.48137193253078114,0.6929937029493591,0.5950452313761739,0.6197031859137282,0.6943065603160038,0.680931509442362,0.6284588566678009,0.7067117276124086,0.6023183385330458,0.4051458268752764,0.5945979475964,0.601663168828014,0.5032572513885556,0.6909024320755718,0.5208049277721982,0.7018108404335273,0.5669449416665616,0.6247758586652592,0.5855755957001639,0.6609048426505997,0.6411498536301435,0.6653995878150315,0.5137347324878879,0.5057657060281233,0.4115612808265931,0.6763318514775846
JNJ,0.6180742827484826,0.672084986391858,0.6876395832270792,0.6532489515099769,0.6296126876087084,0.6368187772296217,0.0,0.6735268515743568,0.5494358972391177,0.6527881259564827,0.685253514424743,0.5356410591160353,0.6351516840396724,0.696556986896669,0.6321635822250322,0.5836050810101358,0.5839756450086384,0.6485275266586041,0.6349811927656283,0.6639587118352119,0.5099890678633143,0.5839979755715372,0.5239594045308503,0.6190485987065226,0.6146605689046432,0.6397426018816521,0.6442931235409997,0.6647646072764866,0.6777977812132154,0.5346535055923864,0.6300280467982945,0.554261996498251,0.6780270441883615,0.5974699214439175,0.6804026576231079,0.5761402755032895,0.6676891013995184,0.5988161774898426,0.5736258996164313,0.5191548803521959,0.5844284072957865,0.6367722912169143,0.5961628386744003,0.6012336505006042,0.5680777826304058,0.6570183414344816,0.6840389936797892
V,0.42942504014725186,0.4327657748964537,0.4017536866110896,0.45455068315608516,0.38429156330972714,0.38100979315250977,0.6735268515743568,0.0,0.6571229665096476,0.6941184433863994,0.6829678061909091,0.5972462378842837,0.25368460780793106,0.5199228376577483,0.6558233138781235,0.4746090012400455,0.3654088905907268,0.5096073243245899,0.4925332391397701,0.6964264604278553,0.6791213544446542,0.4557407038105617,0.6929658646002417,0.5766966824616714,0.5667293069231248,0.6730073995220414,0.6130269070321666,0.6878470659591492,0.6558913053298234,0.6211904691725199,0.43626295701589174,0.6154080151993436,0.6383314346227216,0.5464473186243122,0.6665167767644891,0.5676192956958017,0.675650419637344,0.503740738052237,0.5713146789134771,0.6634637877133062,0.6717804309211154,0.5658311431833137,0.6346414097780003,0.5454535741281917,0.568139076916274,0.46704285836848053,0.6784017206526401
PG,0.6473231286914221,0.6932242230424482,0.6803728424230815,0.6372433005703182,0.7006104829972415,0.6972178451317698,0.5494358972391177,0.6571229665096476,0.0,0.6659410383069729,0.6564349054700204,0.7069752728258764,0.6319051708699363,0.6864295494068484,0.49489288587281954,0.6326347236288697,0.6834071812907,0.6173464055362141,0.6115952597601454,0.5507995634186872,0.6353431399939428,0.6195610678882046,0.5589172608575289,0.5476149386006594,0.4919944208491331,0.6664157691174463,0.4825247002385083,0.5848019912912915,0.6437879765366163,0.6454497187007899,0.6785936850998279,0.7032077461728874,0.6474802356485176,0.6909927939542173,0.5939963077004871,0.6906017198924482,0.6612551896876214,0.6024415501313111,0.560516859421383,0.6691869443420968,0.7035890321508455,0.6423458091240205,0.6574303237136337,0.6701900956905592,0.5556914423867346,0.644008719124636,0.7053356800651192
JPM,0.703499771776091,0.6447779993663058,0.7039081420573129,0.7006123132804057,0.6871703234178499,0.6885228089792141,0.6527881259564827,0.6941184433863994,0.6659410383069729,0.0,0.6358535582632227,0.6030523345518918,0.6946865100307011,0.6787878992146152,0.6962097427241256,0.6529470734571362,0.6797414801173715,0.6388099559096218,0.6611362517134571,0.7062142911216899,0.6682257160888421,0.6050453357055584,0.6944085901486089,0.6893410541984223,0.6799606808658144,0.19354121486701123,0.6741514971112158,0.5770314252864156,0.6180600094403145,0.6622476051154795,0.6790755039562811,0.6422460253644653,0.5651297174601756,0.6211929688703395,0.6622619564861492,0.5943754083457181,0.6797834789695419,0.6525790068735764,0.5776342310460876,0.6737264909255268,0.6098266723519118,0.5829446703954272,0.585596772993456,0.6989168027721409,0.6748892638990047,0.695322269052897,0.6537475859560046
