,MSFT,AAPL,AMZN,FB,GOOGL,GOOG,JNJ,V,PG,JPM,HD,UNH,MA,NVDA,VZ,NFLX,ADBE,INTC,PYPL,T,PFE,CSCO,MRK,CMCSA,PEP,BAC,KO,XOM,WMT,ABT,CRM,ABBV,CVX,TMO,MCD,AMGN,COST,ACN,NEE,LLY,BMY,LIN,MDT,DHR,PM,TXN,NKE
MSFT,0.0,0.4084575426281806,0.2963841102920062,0.37555211174287173,0.37164949185125734,0.36865614689800746,0.6209231617774312,0.5567703801892576,0.4836834317151358,0.6799481429592779,0.47053343694238203,0.4820964396824644,0.5322689378592035,0.383921149804352,0.6913994899196398,0.5347295299741308,0.3005459801377714,0.6188662337308631,0.4331421914283959,0.6779508281286291,0.6765227951156687,0.5769786349751521,0.5440958523595747,0.5360580309272174,0.48806299482204246,0.6966085683955864,0.6566805128153277,0.7034853648050994,0.5338297418305111,0.5504626832906732,0.42331607743254557,0.6245421544391206,0.7003630787171286,0.5021388992904188,0.518853701207637,0.5969399524460768,0.46960353002431104,0.49399497284643223,0.6124205516258164,0.6225684522749144,0.5723461591166594,0.5645684304255253,0.706523670378949,0.5175277690429335,0.6856772475754581,0.373814926943261,0.4998211866440613
AAPL,0.4084575426281806,0.0,0.35005020140959464,0.39362422453637375,0.5073653637467154,0.5029770660094903,0.5878945792493344,0.5959231311242811,0.5272727352486972,0.6974484817318756,0.5395203220686839,0.5820099602732917,0.5993177245914958,0.4646840230857972,0.6693752186830142,0.5256264742892315,0.47141627921155105,0.6335288303733161,0.5154516330135563,0.6493869724335963,0.6898947338994865,0.6122538127462039,0.5843452076510549,0.5692821043408884,0.5050317499045504,0.6967033517800185,0.639325113184667,0.7045355202629073,0.584608337739099,0.5538039066423753,0.5586801808296948,0.7043685102670875,0.698674797407145,0.5493440713855957,0.5589295994738647,0.5995902754279443,0.5167419139044885,0.5642313865054237,0.5829347803257663,0.6110904165643986,0.614504198741537,0.5745916446173418,0.7061551195799071,0.5629765237600882,0.6882714079540013,0.45999118997694316,0.5228160957213048
AMZN,0.2963841102920062,0.35005020140959464,0.0,0.34301033222284805,0.4984410080998399,0.49365157696807566,0.6788203393144032,0.6269682309213934,0.5193060022366945,0.6479090979096391,0.5063049764988548,0.5380136842239803,0.6180371675729724,0.3793927780871215,0.6789817274942546,0.44848672271974793,0.3126651830986345,0.6373168969195994,0.42247322439926377,0.6178023785709501,0.6910084695304877,0.6580899878030498,0.5744152791891505,0.6039093258754142,0.524005792550226,0.6559176546097019,0.6943582422591977,0.6597210323339047,0.5751057185229593,0.5627975833243098,0.49895591123697736,0.6829647474233664,0.6446070493453393,0.4925228008001774,0.5583520445621296,0.6040539025671152,0.44722898643677733,0.5925507735606732,0.6428953666453663,0.6101833354173607,0.6085435693059642,0.6480018213154478,0.6261403131838341,0.5235783621154286,0.6943262585218991,0.4491954805972397,0.5478694075820479
FB,0.37555211174287173,0.39362422453637375,0.34301033222284805,0.0,0.40312190244271856,0.3965187669231862,0.6648976842104034,0.5812616311984802,0.5142895025585317,0.6847858957584145,0.5115409528335688,0.5118842574395043,0.5852721477197252,0.41861312202811635,0.6805304014009853,0.5438140755813528,0.3970565560649397,0.6696143872146361,0.4470125716781121,0.6736081532420242,0.6695322945099639,0.6247568853138808,0.5275623742766231,0.5344570708067878,0.5148922980984774,0.6761771177118931,0.6862738818378088,0.7035147345953587,0.5655434493290388,0.62025927808186,0.5395498096947557,0.6748272598768638,0.6977146009085589,0.5357059158960414,0.5599291550382941,0.60648892169408,0.4638442390630414,0.5547670906020358,0.6762996806029763,0.6001061106774653,0.5935486124234127,0.6077936647961767,0.6849266119056019,0.5626273627268368,0.7022253288672577,0.466248113637567,0.5618003946506713
GOOGL,0.37164949185125734,0.5073653637467154,0.4984410080998399,0.40312190244271856,0.0,0.034460948844406473,0.5678184283339501,0.5267893018642598,0.5453252266931456,0.6105289669420287,0.5757748213557603,0.4280531713772698,0.5105962994635271,0.5358106998965967,0.5935273175889333,0.683772110567005,0.49177146708347513,0.6265822454070153,0.5871818457582221,0.6539599590755188,0.5680406269755339,0.5564060774972615,0.4837127909039279,0.4721965514740757,0.4853754885229705,0.635024643236073,0.5677676754871486,0.619031795254369,0.5975091157450536,0.6088858150950711,0.5714298219395723,0.49415565085348856,0.6082089353272188,0.5642136044289403,0.5959618592307937,0.5611641390277174,0.5841902570174375,0.5160503503590418,0.6612173533378694,0.5915388153588773,0.5087569788997903,0.5583599876166933,0.6274015396105559,0.5923342500373346,0.6560661760576746,0.47457162081828985,0.5634843825683079
GOOG,0.36865614689800746,0.5029770660094903,0.49365157696807566,0.3965187669231862,0.034460948844406473,0.0,0.5677668718473771,0.5216339025359885,0.544691133968245,0.6125329141968924,0.5728581261260278,0.4303041986775283,0.5103958738681124,0.5285432311825451,0.5963513665936516,0.6857938803222595,0.488839478817984,0.6255862154912768,0.5828062452605078,0.6513999540803377,0.5703954571056957,0.5587135999160606,0.4868573860329194,0.47039040794130965,0.4854744803659702,0.6363244137494843,0.5685953845193428,0.6156750945036167,0.5913342263952386,0.6090630220904423,0.5723759834627453,0.5014013092368897,0.6062281624070152,0.5603238671812626,0.5937590032647924,0.563876035774335,0.5799423496321148,0.5132076187973396,0.662258102439065,0.5925223149459025,0.5097850189427775,0.5632802431654971,0.6317776226483504,0.5931075833990015,0.6571000312869408,0.4727538414224572,0.5597481342444631
JNJ,0.6209231617774312,0.5878945792493344,0.6788203393144032,0.6648976842104034,0.5678184283339501,0.5677668718473771,0.0,0.4750316333145864,0.5785149102893915,0.563791929311173,0.6458082851571522,0.556071790376879,0.48862438823598625,0.7002048194019954,0.47196968328993855,0.6773434764490656,0.677784009645311,0.639921446613003,0.6822216523574782,0.5580926539923015,0.5155929278491531,0.4961282661786907,0.5052514978178486,0.541151727219309,0.46774744441847277,0.5636568957984723,0.41984892503586685,0.5420288853994432,0.6029372561631517,0.5470033798455157,0.6643581829998851,0.5220086499488801,0.5378027177080648,0.644918285478547,0.6457690733529492,0.5341149986741083,0.6751493034741275,0.4759290415421354,0.5405250155645913,0.5823570698832973,0.5205878090660383,0.46259475459381705,0.4801395781113285,0.6270249467540007,0.5336743334116152,0.5732776131530511,0.6031765968051053
V,0.5567703801892576,0.5959231311242811,0.6269682309213934,0.5812616311984802,0.5267893018642598,0.5216339025359885,0.4750316333145864,0.0,0.6557336586843194,0.4422999062351346,0.669917671559596,0.5002759408122948,0.21194158774864186,0.6316866203429178,0.504362612167651,0.6991987436191688,0.6068913088720408,0.606842625652596,0.6694098169550485,0.5843136261169614,0.523966647326133,0.49367985277086546,0.5392997539707532,0.41429588962199465,0.5195977003048808,0.4622984901094349,0.38753187104587666,0.4848106369467741,0.6001619209021616,0.6888381526908102,0.5755066482803557,0.5459088826040621,0.464057270117584,0.6774540316209912,0.5891108926851202,0.5142915028948664,0.6699990620476324,0.45073425268540396,0.6371100360272387,0.5965819451500477,0.5226284643828549,0.4161235470649755,0.4290751024656032,0.6843747641889072,0.5908231387965764,0.5257855146850492,0.5420541763696005
PG,0.4836834317151358,0.5272727352486972,0.5193060022366945,0.5142895025585317,0.5453252266931456,0.544691133968245,0.5785149102893915,0.6557336586843194,0.0,0.6363816470538902,0.4282320357595253,0.6021263285486705,0.6751423572396724,0.5323701130765798,0.6089958238853119,0.5408763052148199,0.492847323380916,0.6814340032716247,0.5497701087594284,0.7059198438280132,0.7031491093131341,0.5447369102759866,0.5841564219105251,0.6529584220057065,0.4162389270835722,0.6325858053034015,0.6511745474186098,0.6388491803075967,0.45050608828827154,0.4667840741689937,0.595012732486388,0.6656528930262146,0.6526203662449468,0.46919525023295866,0.4925520977285527,0.6278399285899083,0.37976319015463766,0.5137715137083534,0.49947978774404994,0.6884319139655941,0.6213260772716441,0.5518050593104434,0.6841403976536937,0.4850418388979493,0.652933584435681,0.5383011892477495,0.6072357386617838
JPM,0.6799481429592779,0.6974484817318756,0.6479090979096391,0.6847858957584145,0.6105289669420287,0.6125329141968924,0.563791929311173,0.4422999062351346,0.6363816470538902,0.0,0.6461247847950238,0.6507069275078166,0.43203032672463615,0.6315500549813464,0.4829246947130344,0.5958741751657648,0.6108587768602892,0.6456783981279505,0.5796514516668578,0.48087687848142163,0.5482035909902475,0.5397644134779835,0.6723244734897478,0.4357392087950077,0.6333877149936992,0.17690073083690638,0.4084941748445055,0.36720897382013123,0.701811208361808,0.6496129208962265,0.6975716201895124,0.6221372639058198,0.3533908135961281,0.5368867490278773,0.6547997421935935,0.6492983325800425,0.6025661403205499,0.594282266569643,0.5990929781422444,0.6977975447733277,0.636957309448673,0.5075539364882226,0.3642106570847039,0.5693484307636,0.5946665693435627,0.6542577171948003,0.5862387817943459
