,MSFT,AAPL,AMZN,FB,GOOGL,GOOG,JNJ,V,PG,JPM,HD,UNH,MA,NVDA,VZ,NFLX,ADBE,INTC,PYPL,T,PFE,CSCO,MRK,CMCSA,PEP,BAC,KO,XOM,WMT,ABT,CRM,ABBV,CVX,TMO,MCD,AMGN,COST,ACN,NEE,LLY,BMY,LIN,MDT,DHR,PM,TXN,NKE
MSFT,0.0,0.5027536314382703,0.47318874272070255,0.4511933992901508,0.49744490516850876,0.4843170414248168,0.64345556420569,0.570649673203744,0.6889588006982615,0.48089929835971157,0.5086456050157877,0.6821801176175081,0.5170806847128265,0.582137845642176,0.6956260251806439,0.48873415267647713,0.4692133817699366,0.5218918824505808,0.5546114504344732,0.6608616997176825,0.6929205432792621,0.608048497380713,0.6476008987918529,0.6088994208418821,0.6641011870924154,0.4856932266355672,0.6962866191156749,0.6732211664160143,0.6982867109376125,0.5984172093358624,0.5124197858014181,0.48766804082390103,0.6181348570653155,0.6496946499784404,0.6303503774127467,0.6486693555222408,0.6443846984346835,0.5333072540221332,0.6799891687399617,0.6970255904185076,0.6279068995996522,0.5300644917149684,0.5601535705225099,0.6444998321848553,0.6508725360439935,0.4692870710563899,0.6687608354715754
AAPL,0.5027536314382703,0.0,0.4276780012245049,0.4307925447769102,0.5491557896166116,0.5472770932608971,0.6456826019304729,0.5993186563683084,0.6758370864536798,0.49335515360506565,0.6170745074158109,0.6568374623085438,0.587431727419647,0.6397355629710532,0.6286320792829749,0.5287777845915698,0.5518883672306547,0.5835137261861699,0.6314352561783305,0.5860217913554686,0.6020615733424336,0.7022687997028783,0.6084244924165728,0.5786130791094525,0.6688295716632833,0.47354900984236775,0.6985651628914207,0.5579665399152317,0.671672292424255,0.6547651612005138,0.5323089346242191,0.5844987285112382,0.5766473078773469,0.6608935831047885,0.6530586056868526,0.6027516767965345,0.692721332210446,0.5801505435533302,0.6954440880432363,0.7029765364616299,0.6385161380879918,0.5577909060856779,0.614154227573197,0.6975875354706003,0.6619336537873417,0.5132865703498469,0.6840627674773209
AMZN,0.47318874272070255,0.4276780012245049,0.0,0.40576197513419915,0.4863244823725121,0.4833571642776804,0.6848939036087828,0.609976064050053,0.6704392813292461,0.5548454031661609,0.606863579249212,0.693286217240006,0.5947412209648915,0.6734557954664343,0.6755095865205413,0.5414994361520458,0.5390985572163566,0.5841613649203904,0.63169102380511,0.6638894764001666,0.6464045239292376,0.6975227062626644,0.6534435369662631,0.636528516838863,0.6844093377329236,0.5269934981597073,0.6633549484947114,0.6536166448049622,0.6832232213260351,0.6287639700189736,0.47025901566271605,0.6202405514456933,0.6298925457693766,0.6730867533934345,0.6840148388251688,0.6532996064458331,0.6472185473482546,0.6095679268900509,0.687670941597566,0.6889628662269801,0.6680347274469981,0.6302368626591969,0.612684235689933,0.6605527828596596,0.6415719746072992,0.5715715407132994,0.681954393434274
FB,0.4511933992901508,0.4307925447769102,0.40576197513419915,0.0,0.38475426807165736,0.3833635172974912,0.6406732476411573,0.5156345573764157,0.6952732480161726,0.5031383843556104,0.573570662603457,0.6044551395808213,0.5380992041023832,0.5958574868408607,0.686036870719702,0.4901882859835686,0.4841471171893298,0.6135421979431325,0.5619424334271234,0.602534041018585,0.611845568421066,0.6910580191788528,0.6185251170193554,0.5954031806706342,0.6635066537163262,0.46084032866883046,0.6983076867186329,0.6466215851141929,0.664470550307713,0.624950099755831,0.4772974498933888,0.535863460808831,0.6219846098458878,0.646661081950617,0.6509440397631577,0.6054051205800371,0.654514010600735,0.5838537153430208,0.6948389741909015,0.6992610090002961,0.6252686547802521,0.6208677914758813,0.5542048800783989,0.6666369180660637,0.6975288249637164,0.5059077113248289,0.6550262147834796
GOOGL,0.49744490516850876,0.5491557896166116,0.4863244823725121,0.38475426807165736,0.0,0.06767176343871795,0.6111460690730786,0.555691716128736,0.669323407315415,0.482879305002049,0.5940988827629234,0.6161084563501955,0.5938801337942436,0.6306572407409622,0.7009151082733833,0.5382548414031948,0.5353821623621356,0.6660471430280439,0.6064334517206996,0.6673373075707515,0.6408513320788594,0.6415415078583928,0.6105271740412344,0.6960713882951294,0.621302970697243,0.4678213537844415,0.6447584137670803,0.6248996693110462,0.7055253601454406,0.5850485074814818,0.5400378988840746,0.5771564264695059,0.6163546053271527,0.6300100916567799,0.6481694336679463,0.6180092108032713,0.6172476164774018,0.582188696635783,0.6712598200788293,0.6998596147577553,0.6531397767731214,0.6140196644711389,0.5723251612397493,0.5935096355267306,0.5915949015284607,0.5760715469024735,0.678362828670505
GOOG,0.4843170414248168,0.5472770932608971,0.4833571642776804,0.3833635172974912,0.06767176343871795,0.0,0.6153337900170707,0.5602571518806077,0.6727036037629334,0.49162148894329516,0.5916881572748024,0.62020273300793,0.5994476766139704,0.6306410594472304,0.6962762886176078,0.5327717452154412,0.531951466986616,0.6596341896965521,0.6085452624868952,0.6607045012810768,0.6451296997441779,0.6515203333879329,0.6209427790942723,0.696753357540787,0.6250583057820754,0.4747071001420546,0.6508316603940885,0.6299730246167436,0.7016007664425196,0.5943865637117767,0.5330820669532844,0.568665965419647,0.6168764781205665,0.6366517860160454,0.6477805863578168,0.6225490975437247,0.616379291801913,0.5761813449152795,0.6723858061877087,0.6987328613755619,0.6556447302022738,0.6165652487587318,0.5683069136569863,0.5981204498091831,0.5939007494226787,0.571919407041961,0.6799929494420652
JNJ,0.64345556420569,0.6456826019304729,0.6848939036087828,0.6406732476411573,0.6111460690730786,0.6153337900170707,0.0,0.5884701042016497,0.6589323567706277,0.5857526436812647,0.6610083275451465,0.6670198304423519,0.5496041653423442,0.6522645483009892,0.7010041426414136,0.5707091516952694,0.6527604058365877,0.6698441491792022,0.6434639380897693,0.6112297872307604,0.5645350726885946,0.6431895163028379,0.6087957690360738,0.6769947509419989,0.6306002353367219,0.6174390808693809,0.6891999871916751,0.6429391686761181,0.7046186914144528,0.6203444214452366,0.6074682502800209,0.47173457771095223,0.6554487854461326,0.6135117948241569,0.6684615800539229,0.5693965319959903,0.6692688916286698,0.6541532632760773,0.6941405750025471,0.5972896981870285,0.6265999995078999,0.6360943207597675,0.5746387137565171,0.6149742656295478,0.630109631983799,0.6360935386771479,0.6499279844651233
V,0.570649673203744,0.5993186563683084,0.609976064050053,0.5156345573764157,0.555691716128736,0.5602571518806077,0.5884701042016497,0.0,0.6620632628493958,0.5143469965806217,0.5219986204634905,0.5990992896877124,0.29829489675305343,0.6144997995825259,0.6836330947310385,0.5488974708778517,0.48143232785086537,0.5586651315553268,0.5621286479984497,0.6154983322436267,0.6449172198614729,0.6321908606957589,0.6909403909964253,0.621718297840829,0.6504199728461114,0.4715107920541127,0.6950337031499779,0.6697032697628903,0.7027287313269661,0.5565950368027107,0.5342227146336611,0.5505853075868824,0.6477230376646904,0.6295785941919188,0.6280539816964873,0.6408306302998281,0.6812478164696367,0.6390635573501049,0.6679844120901206,0.6949299377978391,0.6824884267637841,0.5752290696524908,0.5064295955427545,0.6730280227013086,0.6869210170784792,0.4719618048561282,0.6671101440250364
PG,0.6889588006982615,0.6758370864536798,0.6704392813292461,0.6952732480161726,0.669323407315415,0.6727036037629334,0.6589323567706277,0.6620632628493958,0.0,0.6498204442577327,0.70018319827944,0.6571405171870375,0.6499467992028103,0.6749820516383402,0.6792016031301275,0.6371379805154124,0.6778481188926787,0.7006831569658758,0.6853280434619926,0.6899474002300999,0.6266740396290967,0.6652382404382275,0.7015000970506897,0.6875536507491563,0.5340608377936891,0.6678349954739758,0.5993966297263368,0.6577040769927613,0.6945006802279202,0.5989099543092328,0.692955556400411,0.6379651097258275,0.6192341456877432,0.5602026266886533,0.5916196741958223,0.6322857095532145,0.6802565765349116,0.6703078801030485,0.6420408536739314,0.6884216112001292,0.6673042972280617,0.6433547949622332,0.6879878243033228,0.6100870932864608,0.48500393165964106,0.5732232480037589,0.6602183088606558
JPM,0.48089929835971157,0.49335515360506565,0.5548454031661609,0.5031383843556104,0.482879305002049,0.49162148894329516,0.5857526436812647,0.5143469965806217,0.6498204442577327,0.0,0.537737758041014,0.592341353563089,0.4880172324228565,0.5763270858583365,0.6617869488734036,0.5366860133431209,0.555577602367039,0.563705379171357,0.6222997627460098,0.5819345758387534,0.6076919671371707,0.596442979976818,0.5790143328484901,0.6414083250378426,0.6406308551691556,0.2012159135046568,0.6424040910648795,0.5389822876885452,0.6578370988060894,0.5934102807836902,0.5723172446847918,0.534117495665723,0.5466356225716886,0.5803906736402356,0.6119455706277613,0.5413863711034145,0.6510330961946763,0.6344628272905657,0.5974547697398244,0.6610935137318543,0.6494976237497482,0.48012409045571164,0.5639261950074358,0.6257566293728715,0.6318364089727739,0.4814442572621668,0.6785470138227399
