,MSFT,AAPL,AMZN,FB,GOOGL,GOOG,JNJ,V,PG,JPM,HD,UNH,MA,NVDA,VZ,NFLX,ADBE,INTC,PYPL,T,PFE,CSCO,MRK,CMCSA,PEP,BAC,KO,XOM,WMT,ABT,CRM,ABBV,CVX,TMO,MCD,AMGN,COST,ACN,NEE,LLY,BMY,LIN,MDT,DHR,PM,TXN,NKE
MSFT,0.0,0.43513901733869903,0.3953987110212138,0.42256364498903104,0.3530556774976953,0.3613727504029887,0.6112445215868975,0.41460018593845543,0.6439007438925254,0.7008553022501982,0.6590830735824503,0.5804302360620894,0.35362416602221725,0.5270779933589249,0.6996672798347762,0.5074370414163327,0.3302141990257,0.49405999349070867,0.4565635950399101,0.6955066853886802,0.6820674442811999,0.4265646149496439,0.6865434539516571,0.49439007511608873,0.5878508220104971,0.6986595914345362,0.618952834410223,0.6856812622565326,0.6789249602970826,0.5592229552580996,0.3661431825121784,0.6076537834987243,0.6620354109749116,0.5198037293308178,0.6032233293671616,0.538751609468552,0.689459401080984,0.5078806409047499,0.6006438943169808,0.6531422902999531,0.660463342805477,0.5589131707267802,0.623447347211191,0.5491545871208724,0.5297710722159381,0.37568682570162915,0.621231193128976
AAPL,0.43513901733869903,0.0,0.4564852248317789,0.4876363522895356,0.42970219601534954,0.43260433194308934,0.6742581434866346,0.43100228755597003,0.6901744004728197,0.6522603333058367,0.6397272042175663,0.5812464931170725,0.3861167127931564,0.5390624564545081,0.6259034353864728,0.5371449472084183,0.4326658847455661,0.5157813847623928,0.4939511801981969,0.6613235483041772,0.6693610708098258,0.49275716182172036,0.6711613494197112,0.5880029683087148,0.6577228604817205,0.6419093917407327,0.6950915207134823,0.6723247047368133,0.6273587117301358,0.6246865173839462,0.49556369324523014,0.6107289802222553,0.6221483901151905,0.5706377160570789,0.6194055174073744,0.5495784140831933,0.6325093370253413,0.6281648834876332,0.6433737407574942,0.672577086533742,0.6593572695178422,0.6123409994121302,0.6647357453130146,0.5423202443004194,0.6084837133165963,0.45215380674428657,0.6552248264481682
AMZN,0.3953987110212138,0.4564852248317789,0.0,0.358133102769919,0.36882769599839366,0.3801423769206665,0.6875239343311522,0.39861274525585993,0.6857902671059369,0.7037042187997632,0.7017798785019609,0.5932277561980671,0.3723140813059118,0.48986686654957295,0.6659461194141402,0.45816183461253596,0.37469340838718185,0.5492843238081575,0.4125983977996661,0.66919923641777,0.6512436125857949,0.5072940083016493,0.688118011689213,0.6321175722991536,0.6377003143006182,0.6839311698794138,0.6486908642854323,0.6831862253942371,0.6863768509039063,0.5922360352275735,0.4347299754801703,0.599159210350418,0.6134575292813513,0.5805014571715391,0.6354427245870287,0.6098170269859886,0.6244994486981115,0.5834787523826963,0.6503231508774314,0.6518719494839252,0.7021753378801614,0.6114063198405648,0.6543575826615116,0.610566396250905,0.5426123014591536,0.47138315664187513,0.7044245355267167
FB,0.42256364498903104,0.4876363522895356,0.358133102769919,0.0,0.34342686062114536,0.3474507339118053,0.6489230763584148,0.4505186528556714,0.6347197760538834,0.6910916574015598,0.6891387771105933,0.6323001744858758,0.45805131017842843,0.4518353629934686,0.6297340416826156,0.4504692641809034,0.4103240729259008,0.459367176247695,0.365795394051395,0.6539035370232562,0.6764013674320677,0.49828998851856676,0.6287829675896975,0.5744627863173599,0.6206275597055685,0.7050649696105705,0.6318438707785528,0.6650724650623452,0.6738817224192866,0.6252389576854847,0.4351673042902204,0.670300753526696,0.6526527909112402,0.5503406835641845,0.6655655396964588,0.5926964171438152,0.6864575719591107,0.578782921967268,0.6622073311435563,0.5664043075405092,0.6973329123614546,0.6597771909857332,0.6513268913940438,0.5990653217016971,0.5134694587706974,0.43790254872441897,0.6712097448252384
GOOGL,0.3530556774976953,0.42970219601534954,0.36882769599839366,0.34342686062114536,0.0,0.05115799504707006,0.6239314587180639,0.3750406237532857,0.6990640245601734,0.6801563075520399,0.7038135747778393,0.5630512388119319,0.38977165871714203,0.4322238226341643,0.651128488814285,0.426719318266575,0.3087293520628666,0.5147515888276878,0.42443887782047146,0.6858101174326818,0.7046306474590512,0.488035722830025,0.6969057015936496,0.5909166045945345,0.6356671152482551,0.6919177576873984,0.6965300348863691,0.635640729904501,0.7017612103372048,0.5924727924412684,0.41580553260076486,0.5946202405920683,0.6064858031971331,0.5022604060956133,0.7019989552606801,0.5167624760891301,0.7020545013760192,0.5721561465037108,0.6342472510548572,0.580086869185197,0.6710779382094395,0.6351180681499721,0.6814000027324794,0.5325143805798591,0.5193062419890527,0.4003042510190399,0.6787673935461181
GOOG,0.3613727504029887,0.43260433194308934,0.3801423769206665,0.3474507339118053,0.05115799504707006,0.0,0.6299592682256304,0.3677689239774858,0.696857287581687,0.6806744089793715,0.7056549908683036,0.5655359300260634,0.3949821256946811,0.4360013478126872,0.6472493366804188,0.42324510082936556,0.3134232721189683,0.5145467759682674,0.43480717846510936,0.6822377753505485,0.701153923584912,0.49205127988172326,0.6990740427074373,0.5848822838906157,0.6316517920883091,0.6899360313841971,0.6925776532337923,0.6296558195221781,0.6956542558939427,0.6027545324734622,0.42320960186794054,0.5997804571404133,0.6045203930960226,0.5074244046605076,0.6921686982835022,0.5125673393672012,0.7065005050864629,0.5715633883745297,0.6337029123638699,0.5806819137071273,0.6652435333938475,0.6382252612924706,0.6750514903097053,0.5248082970105306,0.5156121771119017,0.4087445401011442,0.6844948887859634
JNJ,0.6112445215868975,0.6742581434866346,0.6875239343311522,0.6489230763584148,0.6239314587180639,0.6299592682256304,0.0,0.6803882217516358,0.557807548852161,0.6682318834659018,0.6966639336689978,0.5201913954536879,0.647719106772781,0.688639122681034,0.6405914041328408,0.5852721875494784,0.5865748859677309,0.6471292691405999,0.6384439599469963,0.6688642151917312,0.5242428817721376,0.5793727407795294,0.5340479203876227,0.6215643657376324,0.6136248575347395,0.65087107946587,0.6556701586599238,0.655192252470361,0.6738282018067869,0.5376634985260412,0.627184515064037,0.5578037957819613,0.6689676273274866,0.5935553624572415,0.6860259506267726,0.5815833184364981,0.6658568596240375,0.609888321414688,0.5896575541127682,0.534637294885467,0.5882784830056225,0.641296488729536,0.5962610168245972,0.6106523740507179,0.5710443309725325,0.6610524233110903,0.6875491780189638
V,0.41460018593845543,0.43100228755597003,0.39861274525585993,0.4505186528556714,0.3750406237532857,0.3677689239774858,0.6803882217516358,0.0,0.6573870969183605,0.6873734887013105,0.6836912288127349,0.5931555131630839,0.2500833603097324,0.5099835683368095,0.6528554235077152,0.4719114447777282,0.3605319228615241,0.5088096453844646,0.49132225543548685,0.6963809138515014,0.6712446783853796,0.45335482277522,0.6919526779093079,0.5696378655302375,0.5609306741970558,0.6683036134561512,0.6148576480154434,0.6888843749932135,0.6614313607856619,0.6123461050628153,0.42727947215315987,0.6181056582471844,0.6359472362767983,0.5477399946602458,0.6668244420607435,0.5698106086084088,0.6729406741942121,0.5049945586049592,0.5708390477398817,0.669167546114199,0.6747001730171772,0.5669988605787422,0.6328397117249352,0.5440938824735898,0.5634822513327222,0.4640986507586179,0.6772966590611557
PG,0.6439007438925254,0.6901744004728197,0.6857902671059369,0.6347197760538834,0.6990640245601734,0.696857287581687,0.557807548852161,0.6573870969183605,0.0,0.6911987336693797,0.6515979150139386,0.7038762370780096,0.6401279924633315,0.6848193346357452,0.4934435133331305,0.636235484358397,0.6794205120428162,0.6181860835564625,0.6211456356607755,0.5426005708484696,0.6489741193668368,0.6179662675289928,0.5680715759439086,0.5559159868100976,0.4868190643438452,0.6801531190030012,0.4784424551616374,0.5653259151120527,0.643434700739172,0.66472320269707,0.6740722182322751,0.7001279607624535,0.6334598505796123,0.6943906068044016,0.5954329829587451,0.6825143664792767,0.6678821470058591,0.6082537891734308,0.5645234792836827,0.6841126497182619,0.7028624992839203,0.6404858109215449,0.6532359840202234,0.672738068987856,0.561518636916773,0.6539119610144793,0.7054561748727627
JPM,0.7008553022501982,0.6522603333058367,0.7037042187997632,0.6910916574015598,0.6801563075520399,0.6806744089793715,0.6682318834659018,0.6873734887013105,0.6911987336693797,0.0,0.6302074244137251,0.6264957294709458,0.6792674793904064,0.670684442224628,0.6870056929116192,0.6506721872532417,0.6766108269287414,0.6379345749161827,0.6439653824077863,0.6913613786765994,0.6286025040120197,0.599023255232954,0.6881803529138844,0.656198643247191,0.6821898535314816,0.19422563897468925,0.685737991595009,0.5896906574577734,0.6022185396450962,0.6263853832619588,0.6912007710605567,0.6514664459750625,0.5796653617262028,0.6319228536329979,0.6492784269500343,0.588887325444583,0.6531297342617376,0.6227559408013866,0.582308106409136,0.6365403283919289,0.6044853077126682,0.5610095961803979,0.5873924487977461,0.6989388393199709,0.6751151997799688,0.673501720851041,0.6382634351719054
